镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,标签_生产,标签_生态,镉__missing,铅__missing,砷__missing,铜__missing,锌__missing,镍__missing,铬__missing,汞__missing,__block,SoilpH,pH,OC_pct,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,SoilpH__missing,pH__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing,Cd_mgkg,Pb_mgkg,As_mgkg,Cr_mgkg,Hg_mgkg,Cu_mgkg,Zn_mgkg,Ni_mgkg,Cd_mgkg__missing,Pb_mgkg__missing,As_mgkg__missing,Cr_mgkg__missing,Hg_mgkg__missing,Cu_mgkg__missing,Zn_mgkg__missing,Ni_mgkg__missing
21.2,2.49,160.6584992632923,178.071702015369,287.2319826276234,215.16182464209905,2078.7301030912163,7.03,2.0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,0.92,286.6798706918636,178.071702015369,287.2319826276234,284.9170294278264,2108.6203199061697,6.49,2.0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,0.9,640.6448538755037,638.0563472165434,287.2319826276234,357.6087654188897,2115.7436249278862,5.3,2.0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.32,2.25,164.8795947453001,185.39133359407367,545.5437269878369,91.235543786367,113.19148354470266,3.14,2.0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78,0.09,108.8744901629627,195.19224829941504,287.2319826276234,91.235543786367,113.19148354470266,1.8,2.0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.9,0.83,160.6584992632923,178.071702015369,287.2319826276234,215.16182464209905,2078.7301030912163,6.83,2.0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.91,78.14793333310463,41.37540596206877,59.64069855131785,161.00088367405888,34.07669427512448,74.08427201834431,0.27,1.0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9,37.84524943148766,12.655797085402693,32.45037973366827,161.00088367405888,31.710790904878404,74.08427201834431,0.28,1.0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283.50306123036484,2593.6572235140147,356.5711093353939,1132.894717424063,25156.5446438872,723.6547554783247,1598.2612075223387,3.54,1.0,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2021725130548897,23.21992374758432,11.59731104099489,31.645322275739066,84.04961703440193,31.710790904878404,74.24836735052709,0.06,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2021725130548897,23.21992374758432,11.59731104099489,31.645322275739066,84.04961703440193,31.710790904878404,74.24836735052709,0.01,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2021725130548897,36.07752126311642,11.59731104099489,32.45037973366827,84.65162306656,31.710790904878404,74.24836735052709,0.16,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1,198.23398877752965,101.78109050510844,178.50271160250978,249.10085711745128,220.61903774150343,270.80251461387553,2.1,2.0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.88384896103906,6780.685857835133,4460.965723214286,3197.733833745506,23591.806879480948,1147.066058333333,2999.6795937500005,1.88,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6179925389902934,0.01,2.592392179666706,32.45037973366827,185.43371534385588,22.95661211248164,25.280622669880085,0.27,0.0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.03630505025081,1583.5069678165064,506.6905772480135,1201.4019266729929,2032.2707864022716,408.13476361336535,413.9454030226554,2.94,1.0,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,0.12,2.4006109810272953,32.45037973366827,185.43371534385588,22.682387593638214,25.280622669880085,0.35,0.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8063660770859424,37.511893575298686,12.308970498569012,32.45037973366827,168.24897254492402,31.710790904878404,74.24836735052709,0.48,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2021725130548897,52.66385623994768,18.598512388625956,68.0,84.65162306656,35.42912610827771,74.24836735052709,0.0948863380480038,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1737014592584061,22.462153416772544,11.59731104099489,7.56,40.439813982253725,20.367199359553148,28.492483393312227,0.0936973516035174,0.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09,21.4,11.1,21.4,69.4,30.366490013164377,62.5,0.03,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,35.0,15.0,35.0,100.0,43.507085873170915,90.0,0.15,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,300.0,25.0,100.0,250.0,188.93868535941925,300.0,0.5,3.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,500.0,30.0,400.0,500.0,148.91430861794635,400.0,1.5,6.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,5.0,10.0,5.0,1.0,3.048277674881308,2.0,40.0,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4,70.0,12.0,63.0,250.0,53.19950420136397,64.0,6.6,3.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,420.0,0.77,3100.0,23000.0,649.7209863447533,772.2081918562204,11.0,5.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,85.0,0.4,36.0,140.0,48.81526825034007,100.0,0.3,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.08,200.21,61.82,340.35,589.55,147.98885034054433,277.79,2.64,7.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33,79.33,9.33,1.48,101.66,10.330109175077064,1.0,0.11,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.33,114.58,33.42,43.83,375.17,15.114652923543767,2.63,0.49,4.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.17,169.67,58.17,243.17,524.49,17.15821931675076,5.15,2.0,6.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.08,236.58,79.58,523.0,691.09,143.65302606539242,376.25,4.0,7.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.67,502.01,220.67,1503.09,1401.03,467.95676251268634,1184.0,12.6,7.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,24.0,14.0,30.0,83.0,31.710790904878404,71.0,0.13,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2021725130548897,20.0,7.68,30.0,50.7,30.99319340537382,60.8,0.0936973516035174,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22,25.06,6.78,30.47,82.2,30.139079378432857,56.15,0.04,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59,37.82,14.96,33.06,107.24,77.92139166287707,93.03,178.19,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61,70.1,12.37940363055564,26.97,109.63,24.706074143995465,50.97,0.1595270016567149,1.0,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.252,42.6,6.62,36.3,153.42861119384617,31.57597704114803,61.1,0.197,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.264106220814522,433.0,175.5,780.7765931014686,296.0,322.1896118484723,290.28974808554966,3.867320529412919,3.0,1,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.486,34.8,22.0,15.4,108.0,21.39746521202507,30.4,0.594,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.89094658095398,76.0,47.61505879772635,44.0,90.0,120.8671375635854,876.0,55.58328001264242,1.0,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61,113.03,79.74,43.25,124.69,53.23478249252264,101.46,1.320248923579155,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.35e-07,4.109826630250525,0.00022,25.27655872494467,77.90539999821785,0.643205082427339,0.00242,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2e-07,4.109826630250525,0.000186,25.27655872494467,77.90539999821785,0.643205082427339,0.00911,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.89e-07,4.109826630250525,0.000192,25.27655872494467,77.90539999821785,0.643205082427339,0.00613,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.89e-07,4.109826630250525,0.00021,25.27655872494467,77.90539999821785,0.643205082427339,0.0003,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.95e-07,4.109826630250525,0.000149,25.27655872494467,77.90539999821785,0.643205082427339,0.00683,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2e-07,4.109826630250525,7.38e-05,25.27655872494467,77.90539999821785,0.643205082427339,0.00978,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.26e-08,4.109826630250525,5.85e-05,25.27655872494467,77.90539999821785,0.643205082427339,0.00524,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.44e-06,4.109826630250525,0.000278,25.27655872494467,77.90539999821785,0.643205082427339,0.00355,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6e-07,4.109826630250525,0.000147,25.27655872494467,77.90539999821785,0.643205082427339,0.0154,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.71e-07,4.109826630250525,0.000121,25.27655872494467,77.90539999821785,0.643205082427339,0.000227,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.86e-07,4.109826630250525,0.000138,25.27655872494467,77.90539999821785,0.643205082427339,5.85e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.71e-07,4.109826630250525,0.000144,25.27655872494467,77.90539999821785,0.643205082427339,8.27e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1e-06,4.109826630250525,8.65e-05,25.27655872494467,77.90539999821785,0.643205082427339,5.61e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.51e-06,4.109826630250525,0.000163,25.27655872494467,77.90539999821785,0.643205082427339,0.0175,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.69e-07,4.109826630250525,9.84e-05,25.27655872494467,77.90539999821785,0.643205082427339,6.82e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.09e-07,4.109826630250525,8.31e-05,25.27655872494467,77.90539999821785,0.643205082427339,4e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07e-06,4.109826630250525,9.58e-05,25.27655872494467,77.90539999821785,0.643205082427339,0.00891,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39e-06,5.991222315718558,8.31e-05,25.27655872494467,77.92736254362926,0.643205082427339,1.83e-05,0.1127857309294643,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42e-06,4.109826630250525,6.44e-05,25.27655872494467,77.90539999821785,0.643205082427339,5.23e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08e-06,4.109826630250525,0.000152,25.27655872494467,77.90539999821785,0.643205082427339,0.00522,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.38e-07,5.991222315718558,9.41e-05,25.27655872494467,77.92736254362926,0.643205082427339,1.79e-05,0.1127857309294643,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.54e-06,4.109826630250525,3.14e-05,25.27655872494467,77.90539999821785,0.643205082427339,3.9e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12e-06,4.109826630250525,7.29e-05,25.27655872494467,77.90539999821785,0.643205082427339,5.26e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.56e-06,4.109826630250525,8.56e-05,25.27655872494467,77.90539999821785,0.643205082427339,8.38e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.33e-06,4.109826630250525,0.000244,25.27655872494467,77.90539999821785,0.643205082427339,3.84e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.17e-06,5.991222315718558,0.000195,25.27655872494467,77.92736254362926,0.643205082427339,2.07e-05,0.1127857309294643,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.71e-07,4.109826630250525,0.000233,25.27655872494467,77.90539999821785,0.643205082427339,0.00537,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e-07,4.109826630250525,0.000561,25.27655872494467,77.90539999821785,0.643205082427339,3.84e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.45e-07,4.109826630250525,0.000202,25.27655872494467,77.90539999821785,0.643205082427339,0.0074,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.49e-07,5.991222315718558,0.000129,25.27655872494467,77.92736254362926,0.643205082427339,2.32e-05,0.1127857309294643,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8e-07,4.109826630250525,2.37e-05,25.27655872494467,77.90539999821785,0.643205082427339,6.93e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.33e-06,4.109826630250525,0.000189,25.27655872494467,77.90539999821785,0.643205082427339,6.8e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.09e-07,4.109826630250525,8.31e-05,25.27655872494467,77.90539999821785,0.643205082427339,4.39e-05,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07e-06,4.109826630250525,0.000157,25.27655872494467,77.90539999821785,0.643205082427339,0.00914,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.46e-07,5.991222315718558,0.000254,25.27655872494467,77.92736254362926,0.643205082427339,2.27e-05,0.1127857309294643,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07e-06,4.109826630250525,0.000153,25.27655872494467,77.90539999821785,0.643205082427339,0.00403,0.0936973516035174,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6e-07,5.991222315718558,0.000204,25.27655872494467,77.92736254362926,0.643205082427339,2.5e-05,0.1127857309294643,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.19e-06,5.991222315718558,0.000319,25.27655872494467,77.92736254362926,0.643205082427339,2.48e-05,0.1127857309294643,0.0,0,0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,12.85,21.78,0.06,0.17,4.285008059214698,5.83,1.77,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73,11.54,18.34,0.05,0.08,12.864671730150604,21.94,0.92,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.89,19.01,18.93,0.19,0.06,8.847789285577011,14.76,1.23,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.89,16.33,20.77,0.01,0.08,0.7960501579274247,0.72,0.77,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36,15.11,14.74,0.2,0.09,9.914815603062006,16.44,0.69,2.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73,7.85,7.29,0.01,0.04,13.266941171080656,23.55,0.46,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05,8.63,5.78,0.13,0.28,7.740070122940639,12.62,2.37,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3,25.46,27.47,0.41,0.11,5.356235260808423,8.54,0.09,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.2,9.5,14.49,0.78,0.16,21.520594909682178,37.13,0.14,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31,10.03,11.98,0.2,0.17,0.6725613678247873,0.55,0.03,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57,9.85,13.65,0.0,0.08,0.6725613678247873,0.14,0.03,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.31,20.2,14.24,0.55,0.03,2.018896380429884,0.2,0.05,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.52,9.39,8.54,0.09,0.12,0.6725613678247873,0.14,0.04,1.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
