paper_id,sample_id,canonical,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,source_pool,latitude,longitude
1-s2.0-S0025326X25004254,1-s2.0-S0025326X25004254_Ring,1-s2.0-S0025326X25004254_1-s2.0-S0025326X25004254_Ring,Nap_ngg,2.0,Unknown,table_p2_ri1_ci1,sediment,agricultural,,phase14_auto; confidence=high; flag=,hm_op,,
P00624,B38,P00624_B38,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B38,P00624_B38,Pb_mgkg,4.49,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B38,P00624_B38,Cu_mgkg,9.81,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B38,P00624_B38,Zn_mgkg,15.43,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B39,P00624_B39,Cd_mgkg,0.0,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B39,P00624_B39,Pb_mgkg,1.56,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B39,P00624_B39,Cu_mgkg,6.29,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B39,P00624_B39,Zn_mgkg,12.25,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B4,P00624_B4,Cd_mgkg,0.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B4,P00624_B4,Pb_mgkg,3.33,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B4,P00624_B4,Cu_mgkg,6.24,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B4,P00624_B4,Zn_mgkg,18.25,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B40,P00624_B40,SDZ_ngg,0.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B40,P00624_B40,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B40,P00624_B40,Pb_mgkg,15.75,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B40,P00624_B40,Cu_mgkg,20.83,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B40,P00624_B40,Zn_mgkg,25.83,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B41,P00624_B41,Cd_mgkg,0.0,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B41,P00624_B41,Pb_mgkg,7.6,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B41,P00624_B41,Cu_mgkg,9.94,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B41,P00624_B41,Zn_mgkg,18.98,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B42,P00624_B42,SMZ_ngg,0.1,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B42,P00624_B42,SDZ_ngg,7.1,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B42,P00624_B42,ENRO_ngg,1.1,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B42,P00624_B42,Cd_mgkg,0.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B42,P00624_B42,Pb_mgkg,20.5,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B42,P00624_B42,Cu_mgkg,11.0,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B42,P00624_B42,Zn_mgkg,60.33,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B43,P00624_B43,SDZ_ngg,0.8,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B43,P00624_B43,Cd_mgkg,0.03,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B43,P00624_B43,Pb_mgkg,4.75,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B43,P00624_B43,Cu_mgkg,8.39,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B43,P00624_B43,Zn_mgkg,27.7,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B44,P00624_B44,ENRO_ngg,0.5,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B44,P00624_B44,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B44,P00624_B44,Pb_mgkg,2.8,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B44,P00624_B44,Cu_mgkg,7.91,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B44,P00624_B44,Zn_mgkg,18.6,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B45,P00624_B45,SDZ_ngg,2.3,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B45,P00624_B45,ENRO_ngg,5.6,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B45,P00624_B45,Pb_mgkg,3.97,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B45,P00624_B45,Cu_mgkg,10.46,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B46,P00624_B46,SDZ_ngg,0.7,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B46,P00624_B46,Cd_mgkg,0.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B46,P00624_B46,Pb_mgkg,4.33,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B46,P00624_B46,Cu_mgkg,11.87,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B46,P00624_B46,Zn_mgkg,24.05,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B47,P00624_B47,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B47,P00624_B47,Pb_mgkg,0.79,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B47,P00624_B47,Cu_mgkg,5.78,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B47,P00624_B47,Zn_mgkg,10.25,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B48,P00624_B48,SDZ_ngg,0.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B48,P00624_B48,Cd_mgkg,0.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B48,P00624_B48,Pb_mgkg,5.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B48,P00624_B48,Cu_mgkg,9.76,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B48,P00624_B48,Zn_mgkg,25.05,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B49,P00624_B49,Cd_mgkg,0.0,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B49,P00624_B49,Pb_mgkg,10.56,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B49,P00624_B49,Cu_mgkg,15.27,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B49,P00624_B49,Zn_mgkg,21.15,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B5,P00624_B5,ENRO_ngg,1.1,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B5,P00624_B5,Cd_mgkg,0.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B5,P00624_B5,Pb_mgkg,3.83,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B5,P00624_B5,Cu_mgkg,7.17,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B5,P00624_B5,Zn_mgkg,18.05,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B50,P00624_B50,SMZ_ngg,0.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B50,P00624_B50,SDZ_ngg,0.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B50,P00624_B50,ENRO_ngg,1.3,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B50,P00624_B50,Cd_mgkg,0.07,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B50,P00624_B50,Pb_mgkg,9.41,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B50,P00624_B50,Cu_mgkg,13.36,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B50,P00624_B50,Zn_mgkg,30.4,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B51,P00624_B51,SDZ_ngg,0.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B51,P00624_B51,ENRO_ngg,1.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B51,P00624_B51,Cd_mgkg,0.03,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B51,P00624_B51,Pb_mgkg,4.45,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B51,P00624_B51,Cu_mgkg,11.84,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B51,P00624_B51,Zn_mgkg,23.15,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B52,P00624_B52,SDZ_ngg,2.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B52,P00624_B52,Cd_mgkg,0.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B52,P00624_B52,Pb_mgkg,1.58,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B52,P00624_B52,Cu_mgkg,7.56,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B52,P00624_B52,Zn_mgkg,12.48,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B53,P00624_B53,Cd_mgkg,0.09,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B53,P00624_B53,Pb_mgkg,9.24,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B53,P00624_B53,Cu_mgkg,13.62,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B53,P00624_B53,Zn_mgkg,44.5,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B54,P00624_B54,SDZ_ngg,0.3,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B54,P00624_B54,Cd_mgkg,0.03,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B54,P00624_B54,Pb_mgkg,4.33,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B54,P00624_B54,Cu_mgkg,9.44,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B54,P00624_B54,Zn_mgkg,47.83,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B55,P00624_B55,SDZ_ngg,1.0,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B55,P00624_B55,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B55,P00624_B55,Pb_mgkg,13.77,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B55,P00624_B55,Cu_mgkg,10.81,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B55,P00624_B55,Zn_mgkg,15.38,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B56,P00624_B56,SDZ_ngg,0.3,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B56,P00624_B56,ENRO_ngg,0.3,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B56,P00624_B56,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B56,P00624_B56,Pb_mgkg,2.45,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B56,P00624_B56,Cu_mgkg,7.44,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B56,P00624_B56,Zn_mgkg,14.63,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B57,P00624_B57,SMZ_ngg,0.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B57,P00624_B57,SDZ_ngg,0.4,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B57,P00624_B57,ENRO_ngg,0.4,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B57,P00624_B57,Cd_mgkg,0.03,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B57,P00624_B57,Pb_mgkg,4.79,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B57,P00624_B57,Cu_mgkg,11.57,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B57,P00624_B57,Zn_mgkg,21.78,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B58,P00624_B58,SDZ_ngg,0.3,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B58,P00624_B58,Cd_mgkg,0.06,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B58,P00624_B58,Pb_mgkg,7.24,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B58,P00624_B58,Cu_mgkg,15.33,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B58,P00624_B58,Zn_mgkg,32.2,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B59,P00624_B59,SDZ_ngg,0.3,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B59,P00624_B59,Cd_mgkg,0.06,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B59,P00624_B59,Pb_mgkg,8.09,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B59,P00624_B59,Cu_mgkg,19.78,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B59,P00624_B59,Zn_mgkg,48.78,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B6,P00624_B6,SMZ_ngg,0.1,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B6,P00624_B6,SDZ_ngg,0.4,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B6,P00624_B6,ENRO_ngg,2.7,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B6,P00624_B6,Cd_mgkg,0.04,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B6,P00624_B6,Pb_mgkg,5.31,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B6,P00624_B6,Cu_mgkg,7.73,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B6,P00624_B6,Zn_mgkg,22.3,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B60,P00624_B60,SDZ_ngg,0.2,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B60,P00624_B60,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B60,P00624_B60,Pb_mgkg,5.24,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B60,P00624_B60,Cu_mgkg,13.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B60,P00624_B60,Zn_mgkg,21.08,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B61,P00624_B61,Cd_mgkg,0.0,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B61,P00624_B61,Pb_mgkg,1.53,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B61,P00624_B61,Cu_mgkg,8.36,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B61,P00624_B61,Zn_mgkg,16.9,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B62,P00624_B62,Cd_mgkg,0.01,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B62,P00624_B62,Pb_mgkg,2.81,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B62,P00624_B62,Cu_mgkg,8.28,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B62,P00624_B62,Zn_mgkg,11.23,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B63,P00624_B63,Cd_mgkg,0.02,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B63,P00624_B63,Pb_mgkg,2.09,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B63,P00624_B63,Cu_mgkg,6.92,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B63,P00624_B63,Zn_mgkg,12.85,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B64,P00624_B64,SMZ_ngg,0.1,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B64,P00624_B64,SDZ_ngg,0.6,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B64,P00624_B64,ENRO_ngg,5.4,ng/g,Table S3,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/kg=ng/g",op_only,,
P00624,B64,P00624_B64,Cd_mgkg,0.06,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B64,P00624_B64,Pb_mgkg,13.83,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
P00624,B64,P00624_B64,Cu_mgkg,12.45,mg/kg,Table S5,soil,urban,Beijing,"Beijing城市土壤, 直接从补充材料表读取, 单位ug/g=mg/kg",op_only,,
