paper_id,level,stem,tbl_idx,n_rows,n_cols,title,category,has_unit,is_conc_titled,has_hm,has_op,is_hm_op
P03075,B,2016_熊惠磊等_环境工程_10.13205-j.hjgc.201607037,2,6,4,Table 3 Device list of straight dewatering screens and hydrocyclones,other,False,False,True,False,False
P03075,B,2016_熊惠磊等_环境工程_10.13205-j.hjgc.201607037,3,12,6,Table 4 The contaminat concentration of the washed soil particles,other,False,True,True,False,False
P03244,B,2023_Tan T et al_PolJEnvironStud_10.15244-pjoes-155966,0,18,6,"ng low to high risk level. It was noted that the HI of Cr for children is greater than 1, ",risk_or_source,False,False,True,False,False
P03244,B,2023_Tan T et al_PolJEnvironStud_10.15244-pjoes-155966,1,34,6,Table 2. Non-carcinogenic risk posed by heavy metals.,risk_or_source,False,False,True,False,False
P03244,B,2023_Tan T et al_PolJEnvironStud_10.15244-pjoes-155966,2,10,8,Table 3. Seasonal variations of carcinogenic risk posed by PAHs.,risk_or_source,False,False,True,True,True
P05091,B,10_1002_(SICI,0,6,1,oil samples were below the threshold levels. Statistical analysis of the correlation betwe,other,False,False,True,False,False
P05091,B,10_1002_(SICI,1,2,5,## Additional information | Publisher’s note Springer Nature remains neutral with regard t,other,False,False,True,True,True
P05091,B,10_1002_(SICI,2,2,3,"## Cite this article | Zhang, T., Liu, F., Yu, X. et al. Risk assessment and ecotoxicologi",risk_or_source,False,False,True,False,False
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,0,23,9,Table 1,other,False,False,True,True,True
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,1,20,8,Table 2,other,False,False,True,False,False
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,2,20,11,"., 2017a). However, high DnBP levels in Chinese GVP and some other agricultural soils exce",conc_like,True,False,True,True,True
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,3,20,12,"8 %, respectively, were estimated to be exported to the environment in forms of nitrate su",conc_like,True,False,True,False,False
P08445,B,2021_Kalkhajeh YK et al_AgricEcosystEnviron_null,4,15,12,Table 5,other,False,False,True,False,False
P08462,B,2021_Li G et al_EnvironTechnolInnov_null_1,0,13,3,"enix and M. sativa Linn were pot-cultured to remediate PAH-contaminated soil, with Fire Ph",summary_conc,True,False,True,True,True
P08462,B,2021_Li G et al_EnvironTechnolInnov_null_1,1,4,4,Fig. 5. Pyrene in 70 days cultured ryegrass with Cd at 16.8 mg/kg and pyrene at 71 mg/kg. ,other,False,True,True,False,False
P00073,B,0000_Yang M et al_ApplSoilEcol_null,0,18,8,Table 1,other,False,False,False,True,False
P08168,B,2020_Huo Z et al_Sustainability_null,0,19,3,Table 1. Explanation of evaluation indicators.,risk_or_source,False,False,True,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,1,2,8,Table 2. Heavy metal toxicity response coefficient.,other,False,False,True,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,2,13,6,Table 3. Human health risk assessment parameter reference value.,risk_or_source,False,False,True,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,3,3,6,Table 4. Relative importance values of the indices.,other,False,False,False,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,4,17,6,Table 5. Weights of evaluation indicators.,other,False,False,True,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,5,20,5,Table 6. Standardized scores of evaluation indicators.,risk_or_source,False,False,True,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,6,12,8,Table 7. Scores of 18 indicators of Hebei Province.,other,False,False,True,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,7,4,5,Table 8. Heavy metal pollution status.,other,False,False,True,False,False
P08168,B,2020_Huo Z et al_Sustainability_null,8,4,5,Table 9. Organic pollution status.,other,False,False,True,False,False
P08510,B,2021_PAHs et al_EnvironPollut_null,0,4,2,"RMi are the ERL and ERM values of the ith pollutant, respectively (Ga˛siorek et al., 2017)",other,False,False,True,False,False
P08510,B,2021_PAHs et al_EnvironPollut_null,1,10,2,<table><tr><td>EF value</td><td>Pollutant source identification</td></tr><tr><td> $\mathrm,other,False,False,False,False,False
P08510,B,2021_PAHs et al_EnvironPollut_null,2,42,10,"s mainly originate from man-made sources (Da et al., 2013; Nozar et al., 2014; Chai et al.",summary_conc,True,False,True,True,True
P09747,B,0000_Golicz K et al_SciRep_null,0,22,16,sativus L.). Akvo Caddisfy ofers an opportunity to further examine and expand on those fnd,other,False,False,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,0,23,5,日期：20200613 | 学位论文数据集,other,False,False,False,True,False
P09845,B,0000_Unknown_Unknown_null_11,1,28,3,Table 2-1 Experimental reagents,other,False,False,False,True,False
P09845,B,0000_Unknown_Unknown_null_11,2,15,3,Table 2-2 Experimental instruments,other,False,False,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,3,6,4,Table 2-1 Instrument parameters,other,False,False,False,False,False
P09845,B,0000_Unknown_Unknown_null_11,4,7,5,Table 3-1 Soil background value,conc_like,True,False,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,5,2,7,Table 3-2 Hg concentration of soil,other,False,True,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,6,15,4,Table 3-3 Contents of PAHs in soil,conc_like,True,False,True,True,True
P09845,B,0000_Unknown_Unknown_null_11,7,7,6,Table 3-4 The effect of combined pollution on leaf of Jerusalem artichoke,other,False,False,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,8,7,6,Table 3-5 The effect of different concentration groups on Jerusalem artichoke biomass,other,False,True,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,9,7,5,Table 4-1 Microbial richness of different soil samples,other,False,False,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,10,8,8,Table 5-1 Mercury bioconcentration and translocationof Jerusalem artichoke after 90days of,other,False,True,True,False,False
P09845,B,0000_Unknown_Unknown_null_11,11,16,15,"污染土壤中的5环多环芳烃，包括苯并i]荧蒽、苯并[e]芘、苯并[a]芘三种组分，6环多环芳烃只有芘并[1,2,3-cd]芘一种组分。苯并[i]荧蒽、苯并[e]芘在盆栽实验 90d后",other,False,False,True,True,True
P09845,B,0000_Unknown_Unknown_null_11,12,4,5,><td>£PAHs</td><td></td><td>151.56d</td><td>36.58</td><td>132.81e</td><td>44.42</td><td>13,other,False,False,True,True,True
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,0,19,6,"rations of Cu, Pb, and Zn in Fengdan land soils were higher than those in the garden soils",other,False,False,True,False,False
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,1,9,12,"orming stable complexes with soil humic substances (Liu et al., 2009b). Nevertheless, SOM ",other,False,False,True,False,False
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,2,11,9,c Chinese Green Trade Standards for Medicinal Plants and Preparations in Foreign Trade (MO,other,False,False,True,False,False
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,3,10,9,"\*\* Significant at p<0.01. | Contamination factor (CF), geo-accumulation index $\mathrm {",other,False,False,True,False,False
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,4,10,8,nt ages. Metals concentrations in the edible parts of Fengdan of four different ages occur,other,False,True,True,False,False
P07606,B,2017_Shen ZJ et al_EcotoxicolEnvironSaf_null,5,19,10,tween soil pH and heavy metal concentrations in cortex moutan might be that lower soil pH ,risk_or_source,False,True,True,False,False
P07770,B,2018_Liu H et al_EcotoxicolEnvironSaf_null,0,18,6,Table 1,summary_conc,True,False,True,True,True
P07770,B,2018_Liu H et al_EcotoxicolEnvironSaf_null,1,7,4,Table 2,other,False,False,True,True,True
P10347,B,2007_Unknown_Nature_null,0,18,4,Table 1 The coefficient of divergence (CD) of total and individual PAHs among the three di,other,False,False,True,True,True
P10347,B,2007_Unknown_Nature_null,1,20,9,"Table 2 Concentrations and Bap equivalent concentrations of PAHs in agriculture soil (AS),",other,False,True,True,True,True
P07154,B,2015_Jiang J et al_EcotoxicolEnvironSaf_null,0,16,4,"e effects on P. cornucopiae growth, and the effect of Cd was higher than phenanthrene. Thi",conc_like,True,False,True,False,False
P07154,B,2015_Jiang J et al_EcotoxicolEnvironSaf_null,1,10,6,"and microbial diversity, which might result in the enhanced removal of phenanthrene (Xiao ",conc_like,True,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,0,4,4,表 2-1 PAHs 来源类型判断,other,False,False,False,True,False
P11356,B,2022_刘霖_Unknown_null,1,6,4,表 2-2 $P _ { i }$ 和NPI污染等级划分,other,False,False,False,False,False
P11356,B,2022_刘霖_Unknown_null,2,7,4,表 2-3 污染等级划分,other,False,False,False,False,False
P11356,B,2022_刘霖_Unknown_null,3,15,5,表 2-4 健康风险评价参数,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,4,7,6,表 2-5 单体 PAH 和∑16PAHs 生态风险分级,risk_or_source,False,False,False,True,False
P11356,B,2022_刘霖_Unknown_null,5,12,5,表2-6 PAHs健康风险参数及取值,risk_or_source,False,False,False,True,False
P11356,B,2022_刘霖_Unknown_null,6,6,6,表 3-1 禧龙物流园灰尘重金属描述性统计(mg $\mathbf { k g } ^ { - 1 } )$,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,7,6,6,表 3-2 一汽物流园灰尘重金属描述性统计(mg·kg-1),other,False,True,True,False,False
P11356,B,2022_刘霖_Unknown_null,8,6,6,表 3-3 集装箱物流园灰尘重金属描述性统计 $( \mathrm { m g } \mathrm { k g } ^ { - 1 } )$,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,9,6,6,表 3-4 鼎和物流园灰尘重金属描述性统计(mg·kg-1),other,False,True,True,False,False
P11356,B,2022_刘霖_Unknown_null,10,6,6,表 3-5 集装箱物流土壤重金属描述性统计(mg·kg-1),other,False,True,True,False,False
P11356,B,2022_刘霖_Unknown_null,11,6,6,表 3-6 鼎和物流土壤重金属描述性统计 $( \mathrm { m g } \mathrm { k g } ^ { - 1 } )$,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,12,6,6,表3-7 禧龙西区灰尘重金属元素之间的相关性,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,13,6,6,表3-8 一汽灰尘重金属元素之间的相关性,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,14,6,6,表3-9集装箱物流灰尘重金属元素之间的相关性,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,15,6,6,表3-10 鼎和灰尘重金属元素之间的相关性,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,16,6,6,表3-11 集装箱土壤重金属元素之间的相关性,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,17,6,6,表3-12 鼎和土壤重金属元素之间的相关性,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,18,18,7,表 4-1 禧龙西区灰尘多环芳烃含量统计 $/ \mu \mathrm { g } \ \mathrm { k g } ^ { - 1 }$,other,False,True,False,True,False
P11356,B,2022_刘霖_Unknown_null,19,8,7,表 4-2 一汽物流灰尘多环芳烃含量统计/μg·kg-1,other,False,True,False,True,False
P11356,B,2022_刘霖_Unknown_null,20,11,7,>22.00</td><td>23.00</td><td>1.41</td><td>0.06</td></tr><tr><td>Acy</td><td>3</td><td>29.0,other,False,False,False,True,False
P11356,B,2022_刘霖_Unknown_null,21,18,7,表 4-3 集装箱地表灰尘中多环芳烃含量统计/μg·kg-1,other,False,True,False,True,False
P11356,B,2022_刘霖_Unknown_null,22,18,7,表 4-4 鼎和地表灰尘中多环芳烃含量统计/μg·kg-1,other,False,True,False,True,False
P11356,B,2022_刘霖_Unknown_null,23,18,7,表 4-5 集装箱地表土壤中多环芳烃含量统计/μg·kg-1,other,False,True,False,True,False
P11356,B,2022_刘霖_Unknown_null,24,18,7,表4-6 鼎和地表土壤中多环芳烃含量统计 $/ \mu \mathrm { g } \updownarrow \mathrm { g } ^ { - 1 }$,other,False,True,False,True,False
P11356,B,2022_刘霖_Unknown_null,25,6,7,表5-1 禧龙西区物流园灰尘重金属污染水平,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,26,3,7,表 5-2 一汽物流园灰尘重金属污染水平,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,27,5,6,表 5-2 一汽物流园灰尘重金属污染水平,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,28,6,6,表5-3 集装箱物流园灰尘重金属污染水平,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,29,6,7,表 5-4 鼎和物流园灰尘重金属污染水平,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,30,6,7,表5-5 集装箱物流园土壤重金属污染水平,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,31,6,7,表 5-6 鼎和物流园土壤重金属污染水平,other,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,32,5,7,表5-7 禧龙西区潜在生态风险评价,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,33,5,7,表 5-8 一汽物流潜在生态风险评价,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,34,5,7,表5-9 集装箱物流潜在生态风险评价,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,35,5,7,表5-10 鼎和物流潜在生态风险评价,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,36,5,7,表5-11 集装箱物流土壤潜在生态风险评价,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,37,5,7,表5-12 鼎和物流土壤潜在生态风险评价,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,38,8,8,表6-1 禧龙西区物流园灰尘重金属不同途径暴露剂量及风险指数均值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,39,4,7,<td>2.0E-4</td><td>1.5E-3</td><td>1.1E-3</td><td>7.1E-4</td><td>2.1E-5</td></tr><tr><td> $,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,40,11,8,表 6-2 一汽灰尘重金属不同途径暴露剂量及风险指数均值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,41,11,8,表 6-3 集装箱灰尘重金属不同途径暴露剂量及风险指数均值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,42,11,8,表6-4 集装箱灰尘重金属不同途径暴露剂量及风险指数均值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,43,4,8,表 6-5 集装箱土壤重金属不同途径暴露剂量及风险指数均值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,44,8,8,<table><tr><td>风险评价</td><td>途径</td><td></td><td>Cu</td><td>Zn</td><td>Pb</td><td>Cr</td><t,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,45,10,8,表 6-6 鼎和土壤重金属不同途径暴露剂量及风险指数均值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,46,2,7,<td>1.1E-7</td><td>1.0E-7</td><td>6.2E-9</td></tr><tr><td></td><td>成人</td><td>7.5E-8</td><,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,47,3,5,表 6-7 禧龙西区 ILCR 和 CR 值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,48,3,5,表 6-8 一汽物流 ILCR 和 CR 值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,49,3,5,表 6-9 集装箱物流 ILCR 和 CR 值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,50,3,5,表 6-10 鼎和物流 ILCR 和 CR 值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,51,3,5,表 6-11 集装箱物流土壤 ILCR 和 CR 值,risk_or_source,False,False,True,False,False
P11356,B,2022_刘霖_Unknown_null,52,3,5,表 6-12 鼎和物流土壤 ILCR 和 CR 值,risk_or_source,False,False,True,False,False
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,0,23,9,Table 1,other,False,False,True,True,True
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,1,20,8,Table 2,other,False,False,True,False,False
P08442,B,2021_Kalkhajeh Y et al_AgricEcosystEnviron_null,2,20,11,"., 2017a). However, high DnBP levels in Chinese GVP and some other agricultural soils exce",conc_like,True,False,True,True,True
