source_id,paper_id,doi,title,year,province,city_or_region,site_name,land_use,sample_id,sampling_depth_cm,latitude,longitude,pollution_type,pollutant_family,pollutant_name_original,pollutant_name_std,value_original,unit_original,value_std,unit_std,conversion_note,censoring_flag,detection_limit,evidence_level,evidence_location,extraction_note,qa_flag
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,15-1200 (Table 4. Analytical parameters),other,P00133_tr1_151200,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ3monomers=877.5,ng/g,877.5,ng/g,382.5 ng/g (已是 ng/g),range_avg,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row9 col1,聚合 3 单体求和→877.5 hdr='BaA' 范围 15-750 取均值 mid,monomer_aggregated
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,15-1200 (Table 4. Analytical parameters),other,P00133_tr1_151200,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=382.5,ng/g,382.5,ng/g,382.5 ng/g (已是 ng/g),range_avg,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row13 col1,聚合 1 单体求和→382.5 hdr='BaP' 范围 15-750 取均值 mid,monomer_aggregated
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,0.9910 (Table 4. Analytical parameters),other,P00133_tr2_09910,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ3monomers=2.939,ng/g,2.9391,ng/g,0.998 ng/g (已是 ng/g),measured,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row9 col2,聚合 3 单体求和→2.939 hdr='BaA'  mid,monomer_aggregated
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,0.9910 (Table 4. Analytical parameters),other,P00133_tr2_09910,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=0.982,ng/g,0.982,ng/g,0.982 ng/g (已是 ng/g),measured,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row13 col2,聚合 1 单体求和→0.982 hdr='BaP'  mid,monomer_aggregated
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,10 (Table 4. Analytical parameters),other,P00133_tr3_10,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ3monomers=45,ng/g,45.0,ng/g,5.0 ng/g (已是 ng/g),measured,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row9 col3,聚合 3 单体求和→45 hdr='BaA'  mid,monomer_aggregated
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,10 (Table 4. Analytical parameters),other,P00133_tr3_10,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=5,ng/g,5.0,ng/g,5.0 ng/g (已是 ng/g),measured,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row13 col3,聚合 1 单体求和→5 hdr='BaP'  mid,monomer_aggregated
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,11.8 (Table 4. Analytical parameters),other,P00133_tr4_118,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ3monomers=31.46,ng/g,31.46,ng/g,8.47 ng/g (已是 ng/g),measured,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row9 col4,聚合 3 单体求和→31.46 hdr='BaA'  mid,monomer_aggregated
10.1002/jssc.200900420,P00133,10.1002/jssc.200900420,Quantitative determination of 16 polycyclic aromatic hydrocarbons in soil samples using solid-phase microextraction,2009,,,11.8 (Table 4. Analytical parameters),other,P00133_tr4_118,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=11.4,ng/g,11.4,ng/g,11.4 ng/g (已是 ng/g),measured,,A_sample_table,2009_Wang Y et al_Land_10.1002-jssc.200900420/parsed/paper.md tbl#3 row13 col4,聚合 1 单体求和→11.4 hdr='BaP'  mid,monomer_aggregated
10.3390/su18031502,P04607,10.3390/su18031502,"Occurrence, Composition, and Risk Assessment of Microplastics and Adsorbed Polycyclic Aromatic Hydrocarbons (PAHs) in Ur",2026,,,LOQ (NG/G) (Table 1. Limits of detection (),other,P04607_tr3_LOQNGG,,,,OP,PAHs,NAPHTHALENE,Sum_PAH_ngg,Σ14monomers=5.1,ng/g,5.1,ng/g,0.4 ng/g (已是 ng/g),measured,,A_sample_table,10_3390_su18031502Sustainability2026/parsed/paper.md tbl#0 row1 col3,聚合 14 单体求和→5.1 hdr='NAPHTHALENE'  mid,monomer_aggregated
10.3390/su18031502,P04607,10.3390/su18031502,"Occurrence, Composition, and Risk Assessment of Microplastics and Adsorbed Polycyclic Aromatic Hydrocarbons (PAHs) in Ur",2026,,,LOQ (NG/G) (Table 1. Limits of detection (),other,P04607_tr3_LOQNGG,,,,OP,PAHs,BENZO[A]PYRENE,BaP_ngg,Σ1monomers=0.52,ng/g,0.52,ng/g,0.52 ng/g (已是 ng/g),measured,,A_sample_table,10_3390_su18031502Sustainability2026/parsed/paper.md tbl#0 row13 col3,聚合 1 单体求和→0.52 hdr='BENZO[A]PYRENE'  mid,monomer_aggregated
P11643,P11643,,"Occurrence, Composition, and Risk Assessment of Microplastics and Adsorbed Polycyclic Aromatic Hydrocarbons (PAHs) in Ur",2026,,,LOQ (NG/G) (Table 1. Limits of detection (),other,P11643_tr3_LOQNGG,,,,OP,PAHs,NAPHTHALENE,Sum_PAH_ngg,Σ14monomers=5.1,ng/g,5.1,ng/g,0.4 ng/g (已是 ng/g),measured,,A_sample_table,2026_Bai X et al_Unknown_null/parsed/paper.md tbl#0 row1 col3,聚合 14 单体求和→5.1 hdr='NAPHTHALENE'  mid,monomer_aggregated
P11643,P11643,,"Occurrence, Composition, and Risk Assessment of Microplastics and Adsorbed Polycyclic Aromatic Hydrocarbons (PAHs) in Ur",2026,,,LOQ (NG/G) (Table 1. Limits of detection (),other,P11643_tr3_LOQNGG,,,,OP,PAHs,BENZO[A]PYRENE,BaP_ngg,Σ1monomers=0.52,ng/g,0.52,ng/g,0.52 ng/g (已是 ng/g),measured,,A_sample_table,2026_Bai X et al_Unknown_null/parsed/paper.md tbl#0 row13 col3,聚合 1 单体求和→0.52 hdr='BENZO[A]PYRENE'  mid,monomer_aggregated
10.1016/j.scitotenv.2020.xxxxx,P09059,10.1016/j.scitotenv.2020.xxxxx,"Health risk assessment and development of human health ambient water quality criteria for PCBs in Taihu Basin, China",2024,,,2,other,P09059_s1_2,,,,OP,PCBs,2 C-PCBsa(mg/kg),SumPCB_ngg,18.5,mg/kg,18500.0,ng/g,18.5 mg/kg × 1000.0 = 18500.0 ng/g,measured,,A_sample_table,2024_Ling J et al_SciTotalEnviron_null/parsed/paper.md tbl#1 row1 col2,hdr='2 C-PCBsa(mg/kg)'  high,
10.1016/j.scitotenv.2020.xxxxx,P09059,10.1016/j.scitotenv.2020.xxxxx,"Health risk assessment and development of human health ambient water quality criteria for PCBs in Taihu Basin, China",2024,,,3,other,P09059_s5_3,,,,OP,PCBs,2 C-PCBsa(mg/kg),SumPCB_ngg,44,mg/kg,44000.0,ng/g,44.0 mg/kg × 1000.0 = 44000.0 ng/g,measured,,A_sample_table,2024_Ling J et al_SciTotalEnviron_null/parsed/paper.md tbl#1 row5 col2,hdr='2 C-PCBsa(mg/kg)'  high,
10.3390/w15234147,P04714,10.3390/w15234147,Organochlorine Pesticides in Soil–Groundwater–Plant System in a Famous Agricultural Production Area in China: Spatial Di,2023,,,Jianghan Plain,agricultural,P04714_s3_Jianghan_Plain,,,,OP,OCPs,1 Mean Content/(ug/kg),SumHCHs_ngg,0.85~7.06,ug/kg,3.955,ng/g,"3.9549999999999996 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,10_3390_w15234147/parsed/paper.md tbl#0 row3 col1,hdr='1 Mean Content/(ug/kg)' 范围 0.85~7.06 取均值 high,
10.3390/w15234147,P04714,10.3390/w15234147,Organochlorine Pesticides in Soil–Groundwater–Plant System in a Famous Agricultural Production Area in China: Spatial Di,2023,,,Jianghan Plain,agricultural,P04714_s3_Jianghan_Plain,,,,OP,OCPs,2 Mean Content/(ug/kg),SumDDTs_ngg,12.28~415.80,ug/kg,214.04,ng/g,"214.04 ug/kg → ng/g (同量级, 写法归一)",range_avg,,A_sample_table,10_3390_w15234147/parsed/paper.md tbl#0 row3 col2,hdr='2 Mean Content/(ug/kg)' 范围 12.28~415.80 取均值 high,
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Rings (Table 3. The concentrations of),agricultural,P04229_tr1_Rings,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=26,ng/g,26.0,ng/g,4.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row10 col1,聚合 5 单体求和→26 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Rings (Table 3. The concentrations of),agricultural,P04229_tr1_Rings,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=5,ng/g,5.0,ng/g,5.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row14 col1,聚合 1 单体求和→5 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Max (Table 3. The concentrations of),agricultural,P04229_tr2_Max,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=274.6,ng/g,274.585,ng/g,27.773 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row10 col2,聚合 5 单体求和→274.6 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Max (Table 3. The concentrations of),agricultural,P04229_tr2_Max,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=54.23,ng/g,54.226,ng/g,54.226 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row14 col2,聚合 1 单体求和→54.23 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Min (Table 3. The concentrations of),agricultural,P04229_tr3_Min,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=8.398,ng/g,8.398,ng/g,0.674 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row10 col3,聚合 5 单体求和→8.398 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Min (Table 3. The concentrations of),agricultural,P04229_tr3_Min,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=1.609,ng/g,1.609,ng/g,1.609 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row14 col3,聚合 1 单体求和→1.609 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Mean (Table 3. The concentrations of),agricultural,P04229_tr4_Mean,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=61.95,ng/g,61.95,ng/g,8.214 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row10 col4,聚合 5 单体求和→61.95 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Mean (Table 3. The concentrations of),agricultural,P04229_tr4_Mean,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=10.45,ng/g,10.45,ng/g,10.45 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row14 col4,聚合 1 单体求和→10.45 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Max (Table 3. The concentrations of),agricultural,P04229_tr5_Max,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=355.4,ng/g,355.427,ng/g,103.496 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row10 col5,聚合 5 单体求和→355.4 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Max (Table 3. The concentrations of),agricultural,P04229_tr5_Max,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=72.05,ng/g,72.046,ng/g,72.046 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row14 col5,聚合 1 单体求和→72.05 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Min (Table 3. The concentrations of),agricultural,P04229_tr6_Min,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=19.99,ng/g,19.990000000000002,ng/g,2.742 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row10 col6,聚合 5 单体求和→19.99 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Min (Table 3. The concentrations of),agricultural,P04229_tr6_Min,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=1.239,ng/g,1.239,ng/g,1.239 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row14 col6,聚合 1 单体求和→1.239 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Mean (Table 3. The concentrations of),agricultural,P04229_tr7_Mean,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=85.12,ng/g,85.118,ng/g,14.068 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row10 col7,聚合 5 单体求和→85.12 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,Mean (Table 3. The concentrations of),agricultural,P04229_tr7_Mean,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=11.75,ng/g,11.753,ng/g,11.753 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#2 row14 col7,聚合 1 单体求和→11.75 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.001 (Table 6. Toxic equivalence con),agricultural,P04229_tr1_0001,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=0.4,ng/g,0.4,ng/g,0.1 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row9 col1,聚合 4 单体求和→0.4 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.001 (Table 6. Toxic equivalence con),agricultural,P04229_tr1_0001,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=1,ng/g,1.0,ng/g,1.0 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row13 col1,聚合 1 单体求和→1 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.007 (Table 6. Toxic equivalence con),agricultural,P04229_tr2_0007,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=1.634,ng/g,1.634,ng/g,0.311 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row9 col2,聚合 4 单体求和→1.634 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.007 (Table 6. Toxic equivalence con),agricultural,P04229_tr2_0007,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=2.137,ng/g,2.137,ng/g,2.137 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row13 col2,聚合 1 单体求和→2.137 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.044 (Table 6. Toxic equivalence con),agricultural,P04229_tr3_0044,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=17.71,ng/g,17.707,ng/g,5.441 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row9 col3,聚合 4 单体求和→17.71 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.044 (Table 6. Toxic equivalence con),agricultural,P04229_tr3_0044,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=40.94,ng/g,40.936,ng/g,40.936 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row13 col3,聚合 1 单体求和→40.94 hdr='BaP'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.016 (Table 6. Toxic equivalence con),agricultural,P04229_tr4_0016,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ4monomers=5.509,ng/g,5.509,ng/g,1.099 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row9 col4,聚合 4 单体求和→5.509 hdr='BaA'  mid,monomer_aggregated
10.3390/ijerph191610265,P04229,10.3390/ijerph191610265,Environmental Risk Assessment of Polycyclic Aromatic Hydrocarbons in Farmland Soils near Highways: A Case Study of Guang,2022,,,0.016 (Table 6. Toxic equivalence con),agricultural,P04229_tr4_0016,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=11.01,ng/g,11.006,ng/g,11.006 ng/g (已是 ng/g),measured,,A_sample_table,2022_Zhang X et al_IntJEnvironResPublicHealth_10.3390-ijerph191610265/parsed/paper.md tbl#5 row13 col4,聚合 1 单体求和→11.01 hdr='BaP'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,ng/gdw) ( (Table 1. Detection values of i),other,P03187_tr1_nggdw,,,,OP,PAHs,BghiP,Sum_PAH_ngg,Σ1monomers=1.2,ng/g,1.2,ng/g,1.2 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row16 col1,聚合 1 单体求和→1.2 hdr='BghiP'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,ng/gdw) ( (Table 1. Detection values of i),other,P03187_tr1_nggdw,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=0.1,ng/g,0.1,ng/g,0.1 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row14 col1,聚合 1 单体求和→0.1 hdr='BaP'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,ng/gdw) ( (Table 1. Detection values of i),other,P03187_tr2_nggdw,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=118.3,ng/g,118.3,ng/g,56.2 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row10 col2,聚合 5 单体求和→118.3 hdr='BaA'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,ng/gdw) ( (Table 1. Detection values of i),other,P03187_tr2_nggdw,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=9.5,ng/g,9.5,ng/g,9.5 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row14 col2,聚合 1 单体求和→9.5 hdr='BaP'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,ng/gdw) (Table 1. Detection values of i),other,P03187_tr3_nggdw,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=26.8,ng/g,26.8,ng/g,10.7 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row10 col3,聚合 5 单体求和→26.8 hdr='BaA'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,ng/gdw) (Table 1. Detection values of i),other,P03187_tr3_nggdw,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=1.6,ng/g,1.6,ng/g,1.6 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row14 col3,聚合 1 单体求和→1.6 hdr='BaP'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,(ng/gdw) (Table 1. Detection values of i),other,P03187_tr4_nggdw,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=100.3,ng/g,100.3,ng/g,14.4 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row10 col4,聚合 5 单体求和→100.3 hdr='BaA'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,(ng/gdw) (Table 1. Detection values of i),other,P03187_tr4_nggdw,,,,OP,PAHs,BaP,BaP_ngg,Σ1monomers=1.9,ng/g,1.9,ng/g,1.9 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row14 col4,聚合 1 单体求和→1.9 hdr='BaP'  mid,monomer_aggregated
10.1371/journal.pone.0205484,P03187,10.1371/journal.pone.0205484,"Spatial and temporal distribution of Polycyclic Aromatic Hydrocarbons (PAHs) in sediments from Poyang Lake, China",2018,,,%) (Table 1. Detection values of i),other,P03187_tr5_,,,,OP,PAHs,BaA,Sum_PAH_ngg,Σ5monomers=399.9,ng/g,399.9,ng/g,81.8 ng/g (已是 ng/g),measured,,A_sample_table,2018_Li Q et al_Nature_10.1371-journal.pone.0205484/parsed/paper.md tbl#0 row10 col5,聚合 5 单体求和→399.9 hdr='BaA'  mid,monomer_aggregated
