paper_id,level,stem,tbl_idx,n_rows,n_cols,has_hm,has_op,has_conc,has_phys,has_site,is_data_table,is_hm_op_table,cols_preview
P00242,B,2011_Lopez B N et al_ArchEnvironContamToxicol_10.1007-s00244-010-9590-6,6,11,8,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P01520,B,2009_Xiao Jiajun et al_JHazardMater_10.1016-j.jhazmat.2009.09.123,0,16,3,True,False,False,True,True,True,False,"[0, 1, 2]"
P01520,B,2009_Xiao Jiajun et al_JHazardMater_10.1016-j.jhazmat.2009.09.123,1,7,6,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4, 5]"
P01520,B,2009_Xiao Jiajun et al_JHazardMater_10.1016-j.jhazmat.2009.09.123,2,4,3,True,False,False,False,False,True,False,"[0, 1, 2]"
P01520,B,2009_Xiao Jiajun et al_JHazardMater_10.1016-j.jhazmat.2009.09.123,3,7,7,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P01524,B,2010_Tangetal_JHazardMater_10.1016-j.jhazmat.2009.08.134,0,15,6,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5]"
P01524,B,2010_Tangetal_JHazardMater_10.1016-j.jhazmat.2009.08.134,1,20,9,True,False,True,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P01524,B,2010_Tangetal_JHazardMater_10.1016-j.jhazmat.2009.08.134,2,24,14,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]"
P01524,B,2010_Tangetal_JHazardMater_10.1016-j.jhazmat.2009.08.134,3,15,13,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
P01524,B,2010_Tangetal_JHazardMater_10.1016-j.jhazmat.2009.08.134,4,15,7,True,True,False,False,True,True,True,"[0, 1, 2, 3, 4, 5, 6]"
P00258,B,2002_Chen G et al_EnvironManage_10.1007-s00267-008-9268-2,0,28,6,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5]"
P00258,B,2002_Chen G et al_EnvironManage_10.1007-s00267-008-9268-2,1,50,8,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P00258,B,2002_Chen G et al_EnvironManage_10.1007-s00267-008-9268-2,2,7,6,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5]"
P00258,B,2002_Chen G et al_EnvironManage_10.1007-s00267-008-9268-2,3,11,6,True,True,False,True,False,True,True,"[0, 1, 2, 3, 4, 5]"
P06287,B,2009_Zhang H et al_GlobalNESTJ_null,0,14,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P06287,B,2009_Zhang H et al_GlobalNESTJ_null,1,14,6,True,False,True,False,True,True,False,"[0, 1, 2, 3, 4, 5]"
P10441,B,2009_Zhang H. et al_IntJEnvironSciTechnol_null,0,14,6,True,False,True,False,True,True,False,"[0, 1, 2, 3, 4, 5]"
P10441,B,2009_Zhang H. et al_IntJEnvironSciTechnol_null,1,14,8,True,False,True,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P03281,B,2024_重金属_Science_10.16258-j.cnki.1674-5906.2024.12.011_1,0,21,2,True,True,True,True,False,True,True,"[0, 1]"
P03281,B,2024_重金属_Science_10.16258-j.cnki.1674-5906.2024.12.011_1,1,9,4,True,False,False,False,False,True,False,"[0, 1, 2, 3]"
P03281,B,2024_重金属_Science_10.16258-j.cnki.1674-5906.2024.12.011_1,2,5,2,True,False,False,False,False,True,False,"[0, 1]"
P03281,B,2024_重金属_Science_10.16258-j.cnki.1674-5906.2024.12.011_1,3,14,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P06154,B,2008_Zhang C et al_EnvironPollut_null,0,11,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P06154,B,2008_Zhang C et al_EnvironPollut_null,1,3,10,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P06154,B,2008_Zhang C et al_EnvironPollut_null,2,3,10,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P10369,B,2008_Khan S et al_JHazardMater_null,0,34,6,True,True,True,True,False,True,True,"[0, 1, 2, 3, 4, 5]"
P10369,B,2008_Khan S et al_JHazardMater_null,1,18,5,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P10369,B,2008_Khan S et al_JHazardMater_null,2,7,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P10369,B,2008_Khan S et al_JHazardMater_null,3,7,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P00255,B,2008_Cao L et al_EnvironGeol_10.1007-s00254-007-0934-0,0,8,8,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P00255,B,2008_Cao L et al_EnvironGeol_10.1007-s00254-007-0934-0,1,8,8,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P00310,B,2006_Xing W_EnvironGeochemHealth_10.1007-s10653-005-9017-x,0,7,6,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5]"
P00310,B,2006_Xing W_EnvironGeochemHealth_10.1007-s10653-005-9017-x,1,24,6,True,True,False,True,False,True,True,"[0, 1, 2, 3, 4, 5]"
P01083,B,2006_Gao Y et al_Chemosphere_10.1016-j.chemosphere.2006.04.030,0,13,5,True,False,True,False,True,True,False,"[0, 1, 2, 3, 4]"
P01083,B,2006_Gao Y et al_Chemosphere_10.1016-j.chemosphere.2006.04.030,1,10,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P01085,B,2006_Song Y et al_Chemosphere_10.1016-j.chemosphere.2006.03.076,0,13,6,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5]"
P01085,B,2006_Song Y et al_Chemosphere_10.1016-j.chemosphere.2006.03.076,1,13,17,False,True,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]"
P01085,B,2006_Song Y et al_Chemosphere_10.1016-j.chemosphere.2006.03.076,2,13,13,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
P01085,B,2006_Song Y et al_Chemosphere_10.1016-j.chemosphere.2006.03.076,3,12,5,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4]"
P03211,B,2012_于红艳_土壤_10.13961-j.cnki.stbctb.2012.05.022,0,4,4,True,False,False,True,False,True,False,"[0, 1, 2, 3]"
P03211,B,2012_于红艳_土壤_10.13961-j.cnki.stbctb.2012.05.022,1,10,8,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P03211,B,2012_于红艳_土壤_10.13961-j.cnki.stbctb.2012.05.022,2,10,8,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
P03211,B,2012_于红艳_土壤_10.13961-j.cnki.stbctb.2012.05.022,3,13,5,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4]"
P03211,B,2012_于红艳_土壤_10.13961-j.cnki.stbctb.2012.05.022,4,7,8,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P10294,B,2006_Shen G et al_EcotoxicolEnvironSaf_null,0,12,7,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5, 6]"
P10294,B,2006_Shen G et al_EcotoxicolEnvironSaf_null,1,8,11,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P10294,B,2006_Shen G et al_EcotoxicolEnvironSaf_null,2,11,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P10294,B,2006_Shen G et al_EcotoxicolEnvironSaf_null,3,5,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P01492,B,2005_Shenetal_JEnvironManage_10.1016-j.jenvman.2005.02.011,0,7,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P01492,B,2005_Shenetal_JEnvironManage_10.1016-j.jenvman.2005.02.011,1,28,12,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P01492,B,2005_Shenetal_JEnvironManage_10.1016-j.jenvman.2005.02.011,2,10,10,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P01492,B,2005_Shenetal_JEnvironManage_10.1016-j.jenvman.2005.02.011,3,10,4,True,True,False,True,False,True,True,"[0, 1, 2, 3]"
P03322,B,2018_周玉璇_环境科学_10.19741-j.issn.1673-4831.2018.0669,0,8,4,True,True,False,False,False,True,True,"[0, 1, 2, 3]"
P03322,B,2018_周玉璇_环境科学_10.19741-j.issn.1673-4831.2018.0669,1,37,7,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6]"
P03322,B,2018_周玉璇_环境科学_10.19741-j.issn.1673-4831.2018.0669,2,6,3,True,True,False,False,False,True,True,"[0, 1, 2]"
P03322,B,2018_周玉璇_环境科学_10.19741-j.issn.1673-4831.2018.0669,3,9,5,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4]"
P03322,B,2018_周玉璇_环境科学_10.19741-j.issn.1673-4831.2018.0669,4,4,3,True,False,False,False,False,True,False,"[0, 1, 2]"
P03322,B,2018_周玉璇_环境科学_10.19741-j.issn.1673-4831.2018.0669,5,4,4,False,False,False,False,False,False,False,"[0, 1, 2, 3]"
P03322,B,2018_周玉璇_环境科学_10.19741-j.issn.1673-4831.2018.0669,6,5,4,False,False,True,True,False,True,False,"[0, 1, 2, 3]"
P03323,B,2023_周宣辛_环境科学_10.19672-j.cnki.1003-6504.0346.23.338,0,17,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P03323,B,2023_周宣辛_环境科学_10.19672-j.cnki.1003-6504.0346.23.338,1,14,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P03323,B,2023_周宣辛_环境科学_10.19672-j.cnki.1003-6504.0346.23.338,2,4,8,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P03323,B,2023_周宣辛_环境科学_10.19672-j.cnki.1003-6504.0346.23.338,3,9,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P05700,B,2003_Shen G et al_Water_null,0,7,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P05700,B,2003_Shen G et al_Water_null,1,28,12,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P05700,B,2003_Shen G et al_Water_null,2,10,10,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P05700,B,2003_Shen G et al_Water_null,3,10,4,True,True,False,True,False,True,True,"[0, 1, 2, 3]"
P10229,B,2005_Chen Y et al_EnvironInt_null,0,17,8,True,True,True,False,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
P10229,B,2005_Chen Y et al_EnvironInt_null,1,2,11,False,True,True,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P10229,B,2005_Chen Y et al_EnvironInt_null,2,2,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P10229,B,2005_Chen Y et al_EnvironInt_null,3,15,6,False,True,True,False,True,True,False,"[0, 1, 2, 3, 4, 5]"
P10247,B,2005_Shen G et al_JEnvironManage_null,0,7,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P10247,B,2005_Shen G et al_JEnvironManage_null,1,28,12,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P10247,B,2005_Shen G et al_JEnvironManage_null,2,10,10,True,True,False,False,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P10247,B,2005_Shen G et al_JEnvironManage_null,3,10,4,True,True,False,True,False,True,True,"[0, 1, 2, 3]"
P01075,B,10_1016_j_chemosphere_2004_08_070,0,3,8,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P01075,B,10_1016_j_chemosphere_2004_08_070,1,4,3,True,False,False,False,False,True,False,"[0, 1, 2]"
P01075,B,10_1016_j_chemosphere_2004_08_070,2,12,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P01075,B,10_1016_j_chemosphere_2004_08_070,3,12,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P01075,B,10_1016_j_chemosphere_2004_08_070,4,8,8,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P10188,B,2004_Chen Y X et al_PlantSoil_null,0,3,8,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P10188,B,2004_Chen Y X et al_PlantSoil_null,1,6,3,True,False,False,True,True,True,False,"[0, 1, 2]"
P10188,B,2004_Chen Y X et al_PlantSoil_null,2,5,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P05518,B,1998_Ding Aizhong et al_EnvironPollut_10.3184-095422902782775353,0,18,3,True,False,False,True,True,True,False,"[0, 1, 2]"
P05518,B,1998_Ding Aizhong et al_EnvironPollut_10.3184-095422902782775353,1,19,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P05518,B,1998_Ding Aizhong et al_EnvironPollut_10.3184-095422902782775353,2,17,15,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"
P05518,B,1998_Ding Aizhong et al_EnvironPollut_10.3184-095422902782775353,3,18,4,True,False,False,True,False,True,False,"[0, 1, 2, 3]"
P05518,B,1998_Ding Aizhong et al_EnvironPollut_10.3184-095422902782775353,4,18,10,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P11637,B,2025_刘君博_Unknown_null,0,8,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P11637,B,2025_刘君博_Unknown_null,1,8,3,False,False,False,False,False,False,False,"[0, 1, 2]"
P11637,B,2025_刘君博_Unknown_null,2,8,3,True,False,False,False,False,True,False,"[0, 1, 2]"
P11637,B,2025_刘君博_Unknown_null,3,26,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11637,B,2025_刘君博_Unknown_null,4,4,13,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
P11637,B,2025_刘君博_Unknown_null,5,27,11,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P11637,B,2025_刘君博_Unknown_null,6,22,17,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]"
P11637,B,2025_刘君博_Unknown_null,7,23,4,True,False,False,True,False,True,False,"[0, 1, 2, 3]"
P11637,B,2025_刘君博_Unknown_null,8,12,2,True,False,False,False,False,True,False,"[0, 1]"
P11637,B,2025_刘君博_Unknown_null,9,17,2,True,False,False,True,False,True,False,"[0, 1]"
P11637,B,2025_刘君博_Unknown_null,10,8,2,False,False,False,False,False,False,False,"[0, 1]"
P11637,B,2025_刘君博_Unknown_null,11,12,2,True,False,True,False,False,True,False,"[0, 1]"
P11637,B,2025_刘君博_Unknown_null,12,11,2,True,False,False,False,False,True,False,"[0, 1]"
P11637,B,2025_刘君博_Unknown_null,13,7,4,False,False,True,False,False,True,False,"[0, 1, 2, 3]"
P11637,B,2025_刘君博_Unknown_null,14,9,1,False,False,False,False,False,False,False,[0]
P11637,B,2025_刘君博_Unknown_null,15,5,2,True,False,False,False,False,True,False,"[0, 1]"
P11637,B,2025_刘君博_Unknown_null,16,7,2,True,False,False,False,True,True,False,"[0, 1]"
P11637,B,2025_刘君博_Unknown_null,17,8,3,True,False,False,False,False,True,False,"[0, 1, 2]"
P11637,B,2025_刘君博_Unknown_null,18,11,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P11637,B,2025_刘君博_Unknown_null,19,7,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11637,B,2025_刘君博_Unknown_null,20,10,6,False,False,False,True,False,False,False,"[0, 1, 2, 3, 4, 5]"
P11637,B,2025_刘君博_Unknown_null,21,8,6,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P00116,B,2025_Yan K et al_Unknown_10.1002-ep.70148,0,5,4,True,False,False,False,True,True,False,"[0, 1, 2, 3]"
P00116,B,2025_Yan K et al_Unknown_10.1002-ep.70148,1,6,10,False,False,False,False,True,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
P00116,B,2025_Yan K et al_Unknown_10.1002-ep.70148,2,10,12,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"
P00116,B,2025_Yan K et al_Unknown_10.1002-ep.70148,3,16,19,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]"
P00116,B,2025_Yan K et al_Unknown_10.1002-ep.70148,4,14,4,True,False,False,False,True,True,False,"[0, 1, 2, 3]"
P03113,B,2020_刘瑞_环境科学_10.13651-j.cnki.fjnykj.2020.11.008,0,11,7,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P03113,B,2020_刘瑞_环境科学_10.13651-j.cnki.fjnykj.2020.11.008,1,21,8,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
P03113,B,2020_刘瑞_环境科学_10.13651-j.cnki.fjnykj.2020.11.008,2,11,6,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5]"
P03113,B,2020_刘瑞_环境科学_10.13651-j.cnki.fjnykj.2020.11.008,3,11,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P09271,B,2025_Cheng T et al_JWaterProcessEng_null,0,8,5,True,True,True,False,False,True,True,"[0, 1, 2, 3, 4]"
P09271,B,2025_Cheng T et al_JWaterProcessEng_null,1,5,5,True,True,True,True,False,True,True,"[0, 1, 2, 3, 4]"
P09271,B,2025_Cheng T et al_JWaterProcessEng_null,2,43,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P09271,B,2025_Cheng T et al_JWaterProcessEng_null,3,14,6,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4, 5]"
P09271,B,2025_Cheng T et al_JWaterProcessEng_null,4,50,8,True,True,True,True,False,True,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
P01583,B,2021_Lin S et al_EnvironPollut_10.1016-j.jhazmat.2021.127792_1,0,63,6,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5]"
P01583,B,2021_Lin S et al_EnvironPollut_10.1016-j.jhazmat.2021.127792_1,1,2,6,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5]"
P01583,B,2021_Lin S et al_EnvironPollut_10.1016-j.jhazmat.2021.127792_1,2,39,5,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4]"
P03773,B,2022_Yu H et al_FrontEnvironSci_10.3389-fenvs.2022.855292,0,62,25,True,False,True,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
P03773,B,2022_Yu H et al_FrontEnvironSci_10.3389-fenvs.2022.855292,1,16,5,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4]"
P03773,B,2022_Yu H et al_FrontEnvironSci_10.3389-fenvs.2022.855292,2,62,18,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
P03773,B,2022_Yu H et al_FrontEnvironSci_10.3389-fenvs.2022.855292,3,7,9,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P03990,B,10_3390_f13030406,0,5,6,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5]"
P03990,B,10_3390_f13030406,1,18,8,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P04385,B,10_3390_nano12111860,0,7,8,False,False,False,True,False,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P04385,B,10_3390_nano12111860,1,6,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P04385,B,10_3390_nano12111860,2,17,7,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P04385,B,10_3390_nano12111860,3,8,7,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P01227,B,10.1016_j.ecoenv.2020.111756,0,33,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P01227,B,10.1016_j.ecoenv.2020.111756,1,9,5,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4]"
P04353,B,2020_Medium CL_Science_10.3390-microorganisms8060946,0,14,4,True,False,False,True,False,True,False,"[0, 1, 2, 3]"
P04353,B,2020_Medium CL_Science_10.3390-microorganisms8060946,1,4,2,True,False,False,False,False,True,False,"[0, 1]"
P04353,B,2020_Medium CL_Science_10.3390-microorganisms8060946,2,8,5,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4]"
P04353,B,2020_Medium CL_Science_10.3390-microorganisms8060946,3,27,4,True,False,False,True,True,True,False,"[0, 1, 2, 3]"
P02933,B,2018_Wang H et al_Science_10.1155-2018-9264259,0,5,9,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P02933,B,2018_Wang H et al_Science_10.1155-2018-9264259,1,5,8,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7]"
P02933,B,2018_Wang H et al_Science_10.1155-2018-9264259,2,30,4,True,False,False,True,False,True,False,"[0, 1, 2, 3]"
P10991,B,2018_Liu J et al_EnvironPollut_null,0,24,13,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
P08697,B,2022_Lin S et al_JHazardMater_null,0,63,6,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5]"
P08697,B,2022_Lin S et al_JHazardMater_null,1,2,6,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4, 5]"
P08697,B,2022_Lin S et al_JHazardMater_null,2,39,5,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4]"
P01098,B,2016_Zeng J et al_Chemosphere_10.1016-j.chemosphere.2016.01.019,0,16,4,True,True,True,True,False,True,True,"[0, 1, 2, 3]"
P01696,B,10.1016_j.scitotenv.2016.01.164,0,4,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P04610,B,2016_Duan W et al_Sustainability_10.3390-su8020133,0,15,5,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4]"
P04610,B,2016_Duan W et al_Sustainability_10.3390-su8020133,1,17,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P04610,B,2016_Duan W et al_Sustainability_10.3390-su8020133,2,14,4,True,False,False,False,False,True,False,"[0, 1, 2, 3]"
P04610,B,2016_Duan W et al_Sustainability_10.3390-su8020133,3,17,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P04610,B,2016_Duan W et al_Sustainability_10.3390-su8020133,4,14,4,True,False,False,False,True,True,False,"[0, 1, 2, 3]"
P04610,B,2016_Duan W et al_Sustainability_10.3390-su8020133,5,19,11,True,False,False,True,True,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P00640,B,2013_Chen Chen et al_Water_10.1007-s11356-015-5926-0,0,4,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P00640,B,2013_Chen Chen et al_Water_10.1007-s11356-015-5926-0,1,14,11,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P11290,B,2021_刘瑞_Unknown_null,0,17,7,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6]"
P11290,B,2021_刘瑞_Unknown_null,1,2,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P11290,B,2021_刘瑞_Unknown_null,2,11,5,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4]"
P11290,B,2021_刘瑞_Unknown_null,3,13,5,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4]"
P11290,B,2021_刘瑞_Unknown_null,4,2,6,False,True,True,True,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11290,B,2021_刘瑞_Unknown_null,5,7,6,False,False,True,False,False,True,False,"[0, 1, 2, 3, 4, 5]"
P11290,B,2021_刘瑞_Unknown_null,6,12,9,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P11290,B,2021_刘瑞_Unknown_null,7,3,7,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4, 5, 6]"
P10679,B,2014_Fu J_JHazardMater_null,0,10,9,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
P00252,B,10.1007_s00248-013-0313-1,0,25,6,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5]"
P00252,B,10.1007_s00248-013-0313-1,1,75,5,True,True,False,True,True,True,True,"[0, 1, 2, 3, 4]"
P00252,B,10.1007_s00248-013-0313-1,2,10,6,True,False,False,True,False,True,False,"[0, 1, 2, 3, 4, 5]"
P00252,B,10.1007_s00248-013-0313-1,3,4,4,True,False,False,True,False,True,False,"[0, 1, 2, 3]"
P01292,B,2013_Sneath HE et al_EnvironPollut_10.1016-j.envpol.2013.03.009,0,2,5,True,False,False,False,False,True,False,"[0, 1, 2, 3, 4]"
P01292,B,2013_Sneath HE et al_EnvironPollut_10.1016-j.envpol.2013.03.009,1,2,11,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
P01292,B,2013_Sneath HE et al_EnvironPollut_10.1016-j.envpol.2013.03.009,2,3,5,False,False,False,False,False,False,False,"[0, 1, 2, 3, 4]"
P01292,B,2013_Sneath HE et al_EnvironPollut_10.1016-j.envpol.2013.03.009,3,19,5,True,False,True,False,False,True,False,"[0, 1, 2, 3, 4]"
P02893,B,2013_Zhu X M et al_BiomedResInt_10.1155-2013-192986,0,9,4,True,False,False,False,True,True,False,"[0, 1, 2, 3]"
P02893,B,2013_Zhu X M et al_BiomedResInt_10.1155-2013-192986,1,18,3,True,True,False,False,True,True,True,"[0, 1, 2]"
P00118,B,2010_Qin X et al_EnvironToxicolChem_10.1002-etc.154,0,9,4,True,True,False,True,False,True,True,"[0, 1, 2, 3]"
P00118,B,2010_Qin X et al_EnvironToxicolChem_10.1002-etc.154,1,5,6,True,False,False,False,True,True,False,"[0, 1, 2, 3, 4, 5]"
P00118,B,2010_Qin X et al_EnvironToxicolChem_10.1002-etc.154,2,18,4,True,True,True,True,False,True,True,"[0, 1, 2, 3]"
P00118,B,2010_Qin X et al_EnvironToxicolChem_10.1002-etc.154,3,13,5,True,True,True,True,True,True,True,"[0, 1, 2, 3, 4]"
P01072,B,2003_Saison C et al_Chemosphere_10.1016-j.chemosphere.2003.10.059,0,5,11,True,False,True,True,False,True,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]"
