source_file,source_version,source_row_id,track_raw,track_normalized,factor_name_raw,level1_category,scenario,land_use_target,threshold_text,unit,standard_source,standard_level,risk_level,notes,factor_name_norm
20251015_V1.6合并版,V1.6,308,人工牧草地,both,砾石含量,,长江中下游平原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,309,水浇地,both,砾石含量,,黄土高原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,310,水浇地,both,砾石含量,,北方草原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,311,水田,both,砾石含量,,黄淮海平原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,312,人工牧草地,both,砾石含量,,西北干旱区,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,313,园地,both,砾石含量,,黄淮海平原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,314,其他草地,both,砾石含量,,黄淮海平原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,315,园地,both,砾石含量,,长江中下游平原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,316,其他草地,both,砾石含量,,长江中下游平原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,317,旱地,both,砾石含量,,东南沿海山地丘陵区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,318,旱地,both,砾石含量,,黄淮海平原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,319,人工牧草地,both,砾石含量,,东南沿海山地丘陵区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,320,旱地,both,砾石含量,,黄土高原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,321,人工牧草地,both,砾石含量,,黄土高原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,322,旱地,both,砾石含量,,北方草原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,323,其他草地,both,砾石含量,,东北山丘平原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,324,人工牧草地,both,砾石含量,,东北山丘平原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,325,灌木林地,both,砾石含量,,西北干旱区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,326,水浇地,both,砾石含量,,东北山丘平原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,327,园地,both,砾石含量,,西北干旱区,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,328,人工牧草地,both,砾石含量,,北方草原区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,329,草地,both,砾石含量,,青藏高原区灌,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,330,园地,both,砾石含量,,青藏高原区,生产,≤40%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,331,有林地,both,砾石含量,,西南山地丘陵区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,332,灌木林地,both,砾石含量,,西南山地丘陵区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,333,其他林地,both,砾石含量,,西南山地丘陵区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,334,其他草地,both,砾石含量,,西南山地丘陵区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,335,有林地,both,砾石含量,,西北干旱区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,336,水田,both,砾石含量,,东北山丘平原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,337,其他林地,both,砾石含量,,西北干旱区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,338,有林地,both,砾石含量,,青藏高原区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,339,灌木林地,both,砾石含量,,青藏高原区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,340,人工牧草地,both,砾石含量,,西南山地丘陵区,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,341,园地,both,砾石含量,,西南山地丘陵区,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,342,其他林地,both,砾石含量,,中部山地丘陵区,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,343,灌木林地,both,砾石含量,,中部山地丘陵区,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,344,有林地,both,砾石含量,,中部山地丘陵区,生产,≤30%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,345,其他林地,both,砾石含量,,北方草原区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,346,旱地,both,砾石含量,,东北山丘平原区,生产,≤5%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,347,其他草地,both,砾石含量,,西北干旱区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,348,水浇地,both,砾石含量,,中部山地丘陵区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,349,灌木林地,both,砾石含量,,北方草原区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,350,水浇地,both,砾石含量,,西南山地丘陵区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,351,水田,both,砾石含量,,东南沿海山地丘陵区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,352,水田,both,砾石含量,,中部山地丘陵区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,353,园地,both,砾石含量,,中部山地丘陵区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,354,其他草地,both,砾石含量,,中部山地丘陵区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,355,其他林地,both,砾石含量,,青藏高原区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,356,有林地,both,砾石含量,,北方草原区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,357,旱地,both,砾石含量,,西北干旱区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,358,水浇地,both,砾石含量,,东南沿海山地丘陵区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,359,旱地,both,砾石含量,,青藏高原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,360,其他林地,both,砾石含量,,黄淮海平原区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,361,有林地,both,砾石含量,,东南沿海山地丘陵区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,362,灌木林地,both,砾石含量,,东南沿海山地丘陵区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,363,其他林地,both,砾石含量,,东南沿海山地丘陵区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,364,有林地,both,砾石含量,,黄土高原区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,365,灌木林地,both,砾石含量,,黄土高原区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,366,其他林地,both,砾石含量,,黄土高原区,生产,≤25%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,367,水浇地,both,砾石含量,,青藏高原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,368,其他林地,both,砾石含量,,长江中下游平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,369,其他草地,both,砾石含量,,青藏高原区,生产,≤50%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,370,有林地,both,砾石含量,,长江中下游平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,371,旱地,both,砾石含量,,西南山地丘陵区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,372,其他草地,both,砾石含量,,北方草原区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,373,水浇地,both,砾石含量,,西北干旱区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,374,灌木林地,both,砾石含量,,长江中下游平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,375,有林地,both,砾石含量,,东北山丘平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,376,园地,both,砾石含量,,北方草原区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,377,其他草地,both,砾石含量,,黄土高原区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,378,园地,both,砾石含量,,黄土高原区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,379,其他草地,both,砾石含量,,东南沿海山地丘陵区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,380,园地,both,砾石含量,,东南沿海山地丘陵区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,381,灌木林地,both,砾石含量,,东北山丘平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,382,其他林地,both,砾石含量,,东北山丘平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,383,园地,both,砾石含量,,黄淮海平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,384,水田,both,砾石含量,,西南山地丘陵区,生产,≤10%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,385,有林地,both,砾石含量,,黄淮海平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,386,灌木林地,both,砾石含量,,黄淮海平原区,生产,≤20%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,387,人工牧草地,both,砾石含量,,中部山地丘陵区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,388,旱地,both,砾石含量,,中部山地丘陵区,生产,≤15%,%,土壤复垦质量控制标准TD/T1036-2013,行业标准,低风险,土地复垦要求,砾石含量
20251015_V1.6合并版,V1.6,389,密度,both,压实,,有地下构筑物或特殊设计要求的除外,生态,<1.35Mg/m³,Mg/m³,绿化种植土壤CJ/T340-2016,行业标准,低风险,土地复垦要求,SoilBD_gcm3
20251015_V1.6合并版,V1.6,390,表层0cm-20cm,both,土壤入渗率,,用于雨水调蓄或净化,生态,10mm/h-360mm/h,mm/h,绿化种植土壤CJ/T340-2016,行业标准,低风险,土地复垦要求,土壤入渗率
20251015_V1.6合并版,V1.6,391,表层0cm-20cm,both,土壤入渗率,,一般绿化种植,生态,≥5mm/h,mm/h,绿化种植土壤CJ/T340-2016,行业标准,低风险,土地复垦要求,土壤入渗率
20251015_V1.6合并版,V1.6,392,栽植土,both,土壤容重,,全区通用,生态,1.0-1.35g/cm³,g/cm³,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,SoilBD_gcm3
20251015_V1.6合并版,V1.6,393,草坪、草花、地被,both,土壤粒径,,全区通用,生态,≤2cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,土壤粒径
20251015_V1.6合并版,V1.6,394,竹类、小灌木、宿根花卉等,both,土壤粒径,,全区通用,生态,≤3cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,土壤粒径
20251015_V1.6合并版,V1.6,395,小乔木、大中灌木、大藤本,both,土壤粒径,,全区通用,生态,≤4cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,土壤粒径
20251015_V1.6合并版,V1.6,396,大、中乔木,both,土壤粒径,,全区通用,生态,≤5cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,土壤粒径
20251015_V1.6合并版,V1.6,397,栽植土,both,坡度,,全区通用,生态,0.17°-0.29°,°,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,坡度
20251015_V1.6合并版,V1.6,398,/,both,孔隙度,,/,生态,5-25%,%,绿化种植土壤CJ/T340-2016,行业标准,低风险,土地复垦要求,孔隙度
20251015_V1.6合并版,V1.6,399,设施顶面灌木,both,有效土层,,全区通用,生态,≥45cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,400,胸径≥20cm乔木,both,有效土层,,全区通用,生态,≥180cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,401,设施顶面乔木,both,有效土层,,全区通用,生态,≥80cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,402,草坪、花卉、草本地被,both,有效土层,,全区通用,生态,≥30cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,403,竹类中小径,both,有效土层,,全区通用,生态,≥50cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,404,竹类大径,both,有效土层,,全区通用,生态,≥80cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,405,棕榈类,both,有效土层,,全区通用,生态,≥90cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,406,小灌木、宿根花卉、小藤本,both,有效土层,,全区通用,生态,≥40cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,407,大、中灌木、大藤本,both,有效土层,,全区通用,生态,≥90cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,408,胸径≤20cm浅根乔木,both,有效土层,,全区通用,生态,≥100cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,409,胸径≤20cm深根乔木,both,有效土层,,全区通用,生态,≥150cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,410,设施顶面草坪、花卉、草本地被,both,有效土层,,全区通用,生态,≥15cm,cm,园林绿化工程施工及验收规范CJ/J82-2012,行业标准,低风险,土地复垦要求,有效土层
20251015_V1.6合并版,V1.6,411,,both,最大湿密度,,种植土壤下构筑物,生态,≤0.8Mg/m³,Mg/m³,绿化种植土壤CJ/T340-2016,行业标准,低风险,土地复垦要求,最大湿密度
20251015_V1.6合并版,V1.6,412,,both,密度,,种植土壤下构筑物,生态,≤0.5Mg/m³,Mg/m³,绿化种植土壤CJ/T340-2016,行业标准,低风险,土地复垦要求,密度
20251015_V1.6合并版,V1.6,413,旱地,both,pH,,西南山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,414,水浇地,both,pH,,西南山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,415,灌木林地,both,pH,,黄土高原区,生产,6.0-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,416,有林地,both,pH,,西南山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,417,灌木林地,both,pH,,西南山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,418,人工牧草地,both,pH,,东南沿海山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,419,水田,both,pH,,西南山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,420,园地,both,pH,,东南沿海山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,421,水浇地,both,pH,,青藏高原区,生产,6.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,422,旱地,both,pH,,中部山地丘陵区,生产,5.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,423,旱地,both,pH,,东南沿海山地丘陵区,生产,5.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,424,其他草地,both,pH,,长江中下游平原区,生产,5.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,425,人工牧草地,both,pH,,青藏高原区,生产,6.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,426,园地,both,pH,,青藏高原区,生产,6.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,427,其他林地,both,pH,,西南山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,428,旱地,both,pH,,青藏高原区,生产,6.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,429,其他草地,both,pH,,西北干旱区,生产,6.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,430,水浇地,both,pH,,东南沿海山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,431,人工牧草地,both,pH,,西南山地丘陵区,生产,5.5-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,432,灌木林地,both,pH,,长江中下游平原区,生产,5.0-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,433,有林地,both,pH,,东南沿海山地丘陵区,生产,5.0-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,434,/,both,pH,,碱化改良后土壤pH,生产,7.0-8.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,435,/,both,pH,,酸化改良后土壤pH,生产,5.5-7.0,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,436,/,both,pH,,西北盐碱区,生产,≤8.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,437,/,both,pH,,西北盐碱区,生产,≤8.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,438,/,both,pH,,黄淮海盐碱区,生产,≤8.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,439,/,both,pH,,西南区,生产,5.5-7.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,440,/,both,pH,,东南区,生产,5.5-7.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,441,/,both,pH,,长江中下游区,生产,5.5-7.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,442,/,both,pH,,青藏区,生产,6.0-7.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,443,/,both,pH,,西北区,生产,6.0-7.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,444,/,both,pH,,黄淮海区,生产,6.0-7.5,/,高标准农田建设通则GB/T30600—2022,国家标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,445,其他林地,both,pH,,长江中下游平原区,生产,5.0-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,446,其他林地,both,pH,,西北干旱区,生产,6.5-8.5,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
20251015_V1.6合并版,V1.6,447,园地,both,pH,,西南山地丘陵区,生产,5.0-8.0,/,土壤复垦质量控制标准TD/T1036-2013,行业标准,中风险,常规监测因子；土壤基础理化性质,pH
