DOI,Source,Latitude,Longitude,Province,Pollution_Type,SoilpH,pH,OC_pct,Cd_mgkg,Pb_mgkg,As_mgkg,Cr_mgkg,Hg_mgkg,Cu_mgkg,Zn_mgkg,Ni_mgkg,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签_生产,标签_生态,标签,id_DOI,id_Source,split_source,is_synthetic
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,1.3,1127,93.6,41.3,,289,402,,414100.0,,,,,,,,,,,,1,1,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,,357,,541.0,1.39,171,3373,,917000.0,,,,,,,,,,,,1,1,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,,703.2,123.6,,,,,,63000.0,,,,,,,,,,,,1,1,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,,,105,14.0,,,96,,46400.0,,,,,,,,,,,,1,1,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,0.6,55,16,21.3,,45.5,147,,19100.0,,,,,,,,,,,,1,1,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,,300,,490.0,,360,5200,,2700.0,,,,,,,,,,,,1,1,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,6.7,66.8,,93.2,,78.6,460,,55200.0,,,,,,,,,,,,1,1,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,,,0.21,25.85,7.38,51.56,0.19,20.75,57.21,,,,,,,,,,,,,,0,0,0,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False
10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,35.85,102.8,青海,HM+OP,,,,,,,,,,,,3837.0,,,,,,,,,,,,1,1,1,10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,real_model_ready,False
10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,36.4167,119.2167,山东,HM+OP,,,,,,,,,,,,6309.0,510.0,,,,,,,,,,,1,1,1,10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,7.16,,24.25,3.94,215.8,18.03,95.32,,309.77,2822.58,35.81,15772.0,0.058,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,6.02,,23.49,39.91,370.04,61.77,175.06,,2867.4,1618.94,352.83,3209.0,0.01,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,6.77,,37.06,5.38,83.22,29.03,47.41,,361.23,1484.52,29.9,20253.0,0.126,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,6.09,,31.67,8.98,98.44,24.83,242.38,,439.73,1150.26,132.09,15729.0,0.265,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,6.51,,14.44,3.4,135.38,30.35,59.86,,71.33,913.49,55.07,8178.0,0.11,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,8.25,,25.93,14.68,52.7,13.24,205.58,,238.34,796.54,23.74,23270.0,0.085,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,7.92,,30.45,3.46,205.42,4.3,1088.52,,75.64,246.26,9.4,10826.0,0.051,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,7.11,,3.18,0.51,4.62,6.26,5.49,,5.16,24.42,86.56,12645.0,0.011,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,7.64,,37.76,2.81,480.25,6.38,15060.66,,91,430.9,8.27,14809.0,0.043,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False
10.13671/j.hjkxxb.2017.0404,一株苯并［a］芘降解菌-紫茉莉联合修复污染土壤的研究,,,辽宁,HM+OP,6.9,,1.795,2.71,,,,,,,,569000.0,41000.0,,,,,,,,,,,1,1,1,10.13671/j.hjkxxb.2017.0404,一株苯并［a］芘降解菌-紫茉莉联合修复污染土壤的研究,real_model_ready,False
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,,1.61,,,,,,,0,,0.0,,,,,,,,,,,,0,0,0,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,,1.61,,,,,,,100,,0.0,,,,,,,,,,,,0,0,0,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,,1.61,,,,,,,200,,0.0,,,,,,,,,,,,0,0,0,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,,1.61,,,,,,,400,,0.0,,,,,,,,,,,,1,0,1,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,,1.61,,,,,,,600,,0.0,,,,,,,,,,,,1,0,1,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False
10.13961/j.cnki.stbctb.2012.05.022,腐殖酸与活性污泥对污染土壤联合修复研究,,,浙江,HM+OP,6.8,,1.013,0.85,400,,,,800,600,,600000.0,300000.0,,,,,,,,,,,1,1,1,10.13961/j.cnki.stbctb.2012.05.022,腐殖酸与活性污泥对污染土壤联合修复研究,real_model_ready,False
10.13989/j.cnki.0517-6611.2013.26.029,重金属－有机物复合污染农田土壤修复策略研究,,,广东,HM+OP,,,,,,,,,,,,,,,68.5,,16.2,,,,,,,0,0,0,10.13989/j.cnki.0517-6611.2013.26.029,重金属－有机物复合污染农田土壤修复策略研究,real_model_ready,False
10.16258/j.cnki.1674-5906.2007.03.012,玉米根系形态对土壤 Cd 和芘复合污染的响应 / Response of maize (Zea mays L.) root morphology to Cd and pyrene contamination in soil,,,广东,HM+OP,4.63,,1.738,25,,,,,,,,750000.0,,,,,,,,,,,,1,1,1,10.16258/j.cnki.1674-5906.2007.03.012,玉米根系形态对土壤 Cd 和芘复合污染的响应 / Response of maize (Zea mays L.) root morphology to Cd and pyrene contamination in soil,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,5.91,,1.42,0.83,68.1,,91.8,,327,116,,2280000.0,,,,600000.0,,,,,,,,1,1,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,0.83,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,0.59,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,1.83,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,1.63,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,5.83,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,5.63,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,10.83,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,,,8.94,,,,,,,,,,,,,,,,,,,,1,0,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False
10.16606/j.cnki.issn0253-4320.2023.07.043,陶粒窑、异位化学氧化技术联用的某修复工程实例研究,,,浙江,HM+OP,,,,,,,,,,15017,284,,0.55,,,,,,,,,,,1,1,1,10.16606/j.cnki.issn0253-4320.2023.07.043,陶粒窑、异位化学氧化技术联用的某修复工程实例研究,real_model_ready,False
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,,,648,648,648,648.0,,648,648,648,2827280.0,100000.0,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,,,270,270,270,270.0,,270,270,270,2171630.0,,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,,,270,270,270,270.0,,270,270,270,4206080.0,,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,,,270,270,270,270.0,,270,270,270,3474450.0,,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,,,270,270,270,270.0,,270,270,270,2866900.0,,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,,,270,270,270,270.0,,270,270,270,2706690.0,,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,,,270,270,270,270.0,,270,270,270,3403350.0,,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
10.19672/j.cnki.1003-6504.2021.S1.019,变电站场地土壤环境调查与评价,,,河北,HM+OP,,,,0.15,93.06,10.07,232.94,0.04,89,,83.14,899450.0,79390.0,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.2021.S1.019,变电站场地土壤环境调查与评价,real_model_ready,False
10.19672/j.cnki.1003-6504.2021.S1.019,变电站场地土壤环境调查与评价,,,河北,HM+OP,,,,0.075,105.01,11.75,88.64,0.03,39.6,,56.35,316350.0,28610.0,,,,,,,,,,,1,1,1,10.19672/j.cnki.1003-6504.2021.S1.019,变电站场地土壤环境调查与评价,real_model_ready,False
10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,,,,HM+OP,,,,,506,,,,115,704,,,187.0,,,,,,,,,,,1,0,1,10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,real_model_ready,False
10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,,,,HM+OP,,,,,,105,,,,,,46000.0,,,,,,,,,,,,1,1,1,10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,real_model_ready,False
10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,,,,HM+OP,,,,,379.65,,206.0,,,276.45,120.2,,,,,,,,,,,,,1,0,1,10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,real_model_ready,False
10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,,,,HM+OP,,,,,52.4,10.35,61.35,,92.5,228.8,33.9,,,,,,,,,,,,,0,0,0,10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,real_model_ready,False
10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,,,,HM+OP,,,,0.386,35.9,13.8,77.05,,,,,1964.5,,,,,,,,,,,,1,1,1,10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,real_model_ready,False
10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,,,,HM+OP,,,,14.08,200.21,,,2.64,,,,94500.0,,,,,,,,,,,,1,1,1,10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,real_model_ready,False
10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,,,,HM+OP,,,,0.6,55,16,21.3,,45.5,147,,1081.5,,,,,,,,,,,,1,1,1,10.19741/j.issn.1673-4831.2018.0669,重金属与多环芳烃复合污染土壤的分布特征及修复技术研究进展,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,青海,HM+OP,,,,0.01963,0.35562,0.20128,,,,,,4.61,0.61,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,青海,HM+OP,,,,0.01322,0.11675,0.05218,,,,,,3.4,0.48,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,青海,HM+OP,,,,0.06951,0.0525,0.16717,,,,,,1.62,0.41,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,青海,HM+OP,,,,0.03754,0.11797,0,,,,,,1.49,0.41,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,湖北,HM+OP,,,,0.02814,0,0,,,,,,2.72,1.03,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,湖北,HM+OP,,,,0.01449,0.06742,0,,,,,,1.83,0.48,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,湖北,HM+OP,,,,0.02636,0.15308,0.01686,,,,,,1.6,0.42,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,湖北,HM+OP,,,,0.02077,0.20419,0,,,,,,1.06,0.28,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,湖北,HM+OP,,,,0.00874,0.38152,0,,,,,,1.15,0.36,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,湖北,HM+OP,,,,0.00764,0,0,,,,,,0.56,0.18,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,甘肃,HM+OP,,,,0.04336,0.21211,0.04257,,,,,,4.54,0.67,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,甘肃,HM+OP,,,,0.0357,0.26998,0.03667,,,,,,1.48,0.45,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,甘肃,HM+OP,,,,0.04094,0.05584,0.00652,,,,,,4.48,0.38,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,甘肃,HM+OP,,,,0.03335,0.02575,0,,,,,,2.88,0.39,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,甘肃,HM+OP,,,,0.02034,0.25625,0.12475,,,,,,7.87,0.45,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,甘肃,HM+OP,,,,0.0145,0.1246,0.05207,,,,,,4.02,0.38,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,四川,HM+OP,,,,0.0788,0.08858,0.02783,,,,,,10.54,2.31,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,四川,HM+OP,,,,0.07047,0.33456,0,,,,,,4.82,0.76,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,四川,HM+OP,,,,0.06752,0.26725,0.0316,,,,,,6.22,1.42,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,四川,HM+OP,,,,0.0628,0.52516,0,,,,,,1.56,0.77,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,四川,HM+OP,,,,0.03239,0.17542,0.02143,,,,,,3.96,0.61,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,,,四川,HM+OP,,,,0.02746,0.05292,0,,,,,,2.07,0.5,,,,,,,,,,,0,0,0,10.19902/j.cnki.zgyz.1003-7969.2021.07.015,油菜籽皮仁中重金属、多环芳烃和硫苷含量分布,real_model_ready,False
