paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Hefei,Sum_PAH_ngg,29.19,Unknown,table_p18_ri1_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Beijing,Sum_PAH_ngg,87.8,Unknown,table_p18_ri2_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chongqing,Sum_PAH_ngg,6.27,Unknown,table_p18_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chongqing,Sum_PAH_ngg,29.92,Unknown,table_p18_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Fuzhou,Sum_PAH_ngg,45.73,Unknown,table_p18_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Fuzhou,Sum_PAH_ngg,9.4,Unknown,table_p18_ri4_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Lanzhou,Sum_PAH_ngg,159.5,Unknown,table_p18_ri5_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Lanzhou,Sum_PAH_ngg,150.0,Unknown,table_p18_ri5_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Guangzhou,Sum_PAH_ngg,98.0,Unknown,table_p18_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Guangzhou,Sum_PAH_ngg,33.89,Unknown,table_p18_ri6_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Nanning,Sum_PAH_ngg,56.88,Unknown,table_p18_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Nanning,Sum_PAH_ngg,59.92,Unknown,table_p18_ri7_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Guiyang,Sum_PAH_ngg,31.49,Unknown,table_p18_ri8_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Guiyang,Sum_PAH_ngg,16.9,Unknown,table_p18_ri8_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Haikou,Sum_PAH_ngg,6.77,Unknown,table_p18_ri9_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shijiazhuang_Harbin,Sum_PAH_ngg,139.84,Unknown,table_p18_ri10_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_S11,Sum_PAH_ngg,13.6,Unknown,table_p18_ri11_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Zhengzhou,Sum_PAH_ngg,57.7,Unknown,table_p18_ri12_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Zhengzhou,Sum_PAH_ngg,162.0,Unknown,table_p18_ri12_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Wuhan,Sum_PAH_ngg,59.77,Unknown,table_p18_ri13_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Xiangtan,Sum_PAH_ngg,19.31,Unknown,table_p18_ri14_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Anhui,Sum_PAH_ngg,1252.12,Unknown,table_p27_ri2_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Beijing,Sum_PAH_ngg,397.93,Unknown,table_p27_ri3_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chongqing,Sum_PAH_ngg,382.89,Unknown,table_p27_ri4_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Fujian,Sum_PAH_ngg,229.25,Unknown,table_p27_ri5_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Gansu,Sum_PAH_ngg,892.29,Unknown,table_p27_ri6_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Guangdong,Sum_PAH_ngg,537.27,Unknown,table_p27_ri7_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Guangxi,Sum_PAH_ngg,898.62,Unknown,table_p27_ri8_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Guizhou,Sum_PAH_ngg,1437.23,Unknown,table_p27_ri9_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Hainan,Sum_PAH_ngg,107.71,Unknown,table_p27_ri10_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Hebei,Sum_PAH_ngg,3709.23,Unknown,table_p27_ri11_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Heilongjiang,Sum_PAH_ngg,2009.06,Unknown,table_p27_ri12_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Henan,Sum_PAH_ngg,2166.77,Unknown,table_p27_ri13_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Hubei,Sum_PAH_ngg,1498.18,Unknown,table_p27_ri14_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Hunan,Sum_PAH_ngg,1607.82,Unknown,table_p27_ri15_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Jiangsu,Sum_PAH_ngg,915.14,Unknown,table_p27_ri16_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Jiangxi,Sum_PAH_ngg,638.12,Unknown,table_p27_ri17_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Jilin,Sum_PAH_ngg,1368.58,Unknown,table_p27_ri18_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Liaoning,Sum_PAH_ngg,1570.53,Unknown,table_p27_ri19_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Inner_Mongolia,Sum_PAH_ngg,1199.21,Unknown,table_p27_ri20_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Ningxia,Sum_PAH_ngg,162.0,Unknown,table_p27_ri21_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Qinghai,Sum_PAH_ngg,169.68,Unknown,table_p27_ri22_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanxi,Sum_PAH_ngg,857.34,Unknown,table_p27_ri23_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_402.82,Sum_PAH_ngg,41.5,Unknown,table_p28_ri9_ci1,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_6.57,Sum_PAH_ngg,14914.5,Unknown,table_p28_ri9_ci2,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_3718,Sum_PAH_ngg,237.67,Unknown,table_p28_ri9_ci3,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_7.39,Sum_PAH_ngg,284.78,Unknown,table_p28_ri9_ci4,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_13.68,Sum_PAH_ngg,179.88,Unknown,table_p28_ri9_ci5,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_98.61,Sum_PAH_ngg,1.49,Unknown,table_p28_ri9_ci6,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_1655.59,Sum_PAH_ngg,15596.77,Unknown,table_p28_ri9_ci7,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_102.03,Sum_PAH_ngg,145.97,Unknown,table_p28_ri9_ci8,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_2973.20,Sum_PAH_ngg,32720.33,Unknown,table_p28_ri9_ci9,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),Nap_ngg,0.229,Unknown,table_p32_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),Acy_ngg,0.014,Unknown,table_p32_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),Ace_ngg,0.004,Unknown,table_p32_ri1_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),Flu_ngg,0.023,Unknown,table_p32_ri1_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),Ant_ngg,0.003,Unknown,table_p32_ri1_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),Pyr_ngg,14.0,Unknown,table_p32_ri1_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),BaA_ngg,0.017,Unknown,table_p32_ri1_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),Chr_ngg,0.041,Unknown,table_p32_ri1_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),BbF_ngg,0.034,Unknown,table_p32_ri1_ci11,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),BkF_ngg,0.024,Unknown,table_p32_ri1_ci12,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),BaP_ngg,0.022,Unknown,table_p32_ri1_ci13,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Shaanxi),BghiP_ngg,0.037,Unknown,table_p32_ri1_ci15,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),Nap_ngg,0.106,Unknown,table_p32_ri2_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),Acy_ngg,0.00778,Unknown,table_p32_ri2_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),Ace_ngg,0.00591,Unknown,table_p32_ri2_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),Flu_ngg,0.0327,Unknown,table_p32_ri2_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),Ant_ngg,0.0465,Unknown,table_p32_ri2_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),Pyr_ngg,0.416,Unknown,table_p32_ri2_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),BaA_ngg,0.326,Unknown,table_p32_ri2_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),Chr_ngg,0.483,Unknown,table_p32_ri2_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),BbF_ngg,0.759,Unknown,table_p32_ri2_ci11,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),BkF_ngg,0.397,Unknown,table_p32_ri2_ci12,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),BaP_ngg,0.313,Unknown,table_p32_ri2_ci13,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Chengdu_(Sichuang),BghiP_ngg,0.183,Unknown,table_p32_ri2_ci15,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),Nap_ngg,0.179,Unknown,table_p32_ri3_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),Acy_ngg,0.0291,Unknown,table_p32_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),Ace_ngg,0.0334,Unknown,table_p32_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),Flu_ngg,0.162,Unknown,table_p32_ri3_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),Ant_ngg,0.413,Unknown,table_p32_ri3_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),Pyr_ngg,0.788,Unknown,table_p32_ri3_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),BaA_ngg,0.671,Unknown,table_p32_ri3_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),Chr_ngg,0.47,Unknown,table_p32_ri3_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),BaP_ngg,0.749,Unknown,table_p32_ri3_ci13,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Deyang_(Sichuang),BghiP_ngg,0.225,Unknown,table_p32_ri3_ci15,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),Nap_ngg,0.04,Unknown,table_p32_ri4_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),Acy_ngg,0.0008,Unknown,table_p32_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),Ace_ngg,0.0007,Unknown,table_p32_ri4_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),Flu_ngg,0.012,Unknown,table_p32_ri4_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),Ant_ngg,0.008,Unknown,table_p32_ri4_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),Pyr_ngg,0.02,Unknown,table_p32_ri4_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),BaA_ngg,0.014,Unknown,table_p32_ri4_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),Chr_ngg,0.038,Unknown,table_p32_ri4_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),BbF_ngg,0.038,Unknown,table_p32_ri4_ci11,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),BkF_ngg,0.011,Unknown,table_p32_ri4_ci12,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),BaP_ngg,0.0179,Unknown,table_p32_ri4_ci13,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Mianyang_(Sichuang),BghiP_ngg,0.009,Unknown,table_p32_ri4_ci15,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,Nap_ngg,0.114,Unknown,table_p32_ri5_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,Acy_ngg,0.003,Unknown,table_p32_ri5_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,Ace_ngg,0.003,Unknown,table_p32_ri5_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,Flu_ngg,0.021,Unknown,table_p32_ri5_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,Ant_ngg,0.021,Unknown,table_p32_ri5_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,Pyr_ngg,0.053,Unknown,table_p32_ri5_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,BaA_ngg,0.037,Unknown,table_p32_ri5_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,Chr_ngg,0.039,Unknown,table_p32_ri5_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,BbF_ngg,0.06,Unknown,table_p32_ri5_ci11,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,BkF_ngg,0.025,Unknown,table_p32_ri5_ci12,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,BaP_ngg,0.034,Unknown,table_p32_ri5_ci13,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Shanghai,BghiP_ngg,0.018,Unknown,table_p32_ri5_ci15,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,Nap_ngg,0.013,Unknown,table_p32_ri6_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,Acy_ngg,0.002,Unknown,table_p32_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,Ace_ngg,0.0,Unknown,table_p32_ri6_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,Flu_ngg,0.012,Unknown,table_p32_ri6_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,Ant_ngg,0.004,Unknown,table_p32_ri6_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,Pyr_ngg,0.038,Unknown,table_p32_ri6_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,BaA_ngg,0.021,Unknown,table_p32_ri6_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,Chr_ngg,0.025,Unknown,table_p32_ri6_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,BbF_ngg,0.023,Unknown,table_p32_ri6_ci11,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,BkF_ngg,0.008,Unknown,table_p32_ri6_ci12,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,BaP_ngg,0.014,Unknown,table_p32_ri6_ci13,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Yangtze_River_Delta_Lanzhou,BghiP_ngg,0.003,Unknown,table_p32_ri6_ci15,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),Nap_ngg,0.215,Unknown,table_p32_ri7_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),Acy_ngg,0.011,Unknown,table_p32_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),Ace_ngg,0.008,Unknown,table_p32_ri7_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),Flu_ngg,0.016,Unknown,table_p32_ri7_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),Ant_ngg,0.16,Unknown,table_p32_ri7_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),Pyr_ngg,0.235,Unknown,table_p32_ri7_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),BaA_ngg,0.316,Unknown,table_p32_ri7_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),Chr_ngg,0.084,Unknown,table_p32_ri7_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),BbF_ngg,0.646,Unknown,table_p32_ri7_ci11,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),BkF_ngg,0.143,Unknown,table_p32_ri7_ci12,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),BaP_ngg,0.052,Unknown,table_p32_ri7_ci13,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_(Gansu),BghiP_ngg,0.176,Unknown,table_p32_ri7_ci15,soil,agricultural,,phase14_auto; confidence=high; flag=,,
_dup_j.envpol.2019.05.022,_dup_j.envpol.2019.05.022_Wuhan_(Hubei),Nap_ngg,0.006,Unknown,table_p32_ri8_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
