paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,Phe_ngg,54.0,Unknown,table_p4_ri26_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,Phe_ngg,472.0,Unknown,table_p4_ri27_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Phe_ngg,198.0,Unknown,table_p4_ri27_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,Phe_ngg,46.0,Unknown,table_p4_ri27_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q5,Phe_ngg,11.0,Unknown,table_p4_ri27_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Phe_ngg,13.0,Unknown,table_p4_ri27_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q7,Phe_ngg,16.0,Unknown,table_p4_ri27_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,Phe_ngg,23.0,Unknown,table_p4_ri27_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Phe_ngg,748.0,Unknown,table_p4_ri28_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,Phe_ngg,257.0,Unknown,table_p4_ri28_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q4,Phe_ngg,189.0,Unknown,table_p4_ri28_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q5,Phe_ngg,115.0,Unknown,table_p4_ri28_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Phe_ngg,288.0,Unknown,table_p4_ri28_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q7,Phe_ngg,158.0,Unknown,table_p4_ri28_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,Phe_ngg,130.0,Unknown,table_p4_ri28_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,Ant_ngg,29.0,Unknown,table_p4_ri29_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Ant_ngg,93.0,Unknown,table_p4_ri29_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q4,Ant_ngg,13.0,Unknown,table_p4_ri29_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q5,Ant_ngg,15.0,Unknown,table_p4_ri29_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Ant_ngg,23.0,Unknown,table_p4_ri29_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,Chr_ngg,166.0,Unknown,table_p4_ri30_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Chr_ngg,57.0,Unknown,table_p4_ri30_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,Chr_ngg,54.0,Unknown,table_p4_ri30_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,Pyr_ngg,839.0,Unknown,table_p4_ri31_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Pyr_ngg,240.0,Unknown,table_p4_ri31_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,Pyr_ngg,100.0,Unknown,table_p4_ri31_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q4,Pyr_ngg,38.0,Unknown,table_p4_ri31_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q5,Pyr_ngg,22.0,Unknown,table_p4_ri31_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Pyr_ngg,31.0,Unknown,table_p4_ri31_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q7,Pyr_ngg,13.0,Unknown,table_p4_ri31_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,Pyr_ngg,15.0,Unknown,table_p4_ri31_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,BaP_ngg,42.0,Unknown,table_p4_ri32_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,BaP_ngg,161.0,Unknown,table_p4_ri32_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,BaP_ngg,81.0,Unknown,table_p4_ri32_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,BaP_ngg,24.0,Unknown,table_p4_ri32_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q7,BaP_ngg,43.0,Unknown,table_p4_ri32_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,BaP_ngg,28.0,Unknown,table_p4_ri32_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q1,Flu_ngg,10.0,Unknown,table_p4_ri34_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q2,Flu_ngg,23.0,Unknown,table_p4_ri34_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Flu_ngg,14.0,Unknown,table_p4_ri34_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q3,Sum_PAH_ngg,558.0,Unknown,table_p4_ri35_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q4,Sum_PAH_ngg,321.0,Unknown,table_p4_ri35_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q5,Sum_PAH_ngg,152.0,Unknown,table_p4_ri35_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q6,Sum_PAH_ngg,775.0,Unknown,table_p4_ri35_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q7,Sum_PAH_ngg,357.0,Unknown,table_p4_ri35_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_Q8,Sum_PAH_ngg,191.0,Unknown,table_p4_ri35_ci8,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Nap_ngg,43.0,Unknown,table_p5_ri1_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Nap_ngg,38.0,Unknown,table_p5_ri1_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Nap_ngg,181.0,Unknown,table_p5_ri1_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Nap_ngg,148.0,Unknown,table_p5_ri1_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Nap_ngg,158.0,Unknown,table_p5_ri1_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Nap_ngg,220.0,Unknown,table_p5_ri1_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Nap_ngg,90.0,Unknown,table_p5_ri1_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Ace_ngg,30.0,Unknown,table_p5_ri3_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Flu_ngg,80.0,Unknown,table_p5_ri4_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Flu_ngg,63.0,Unknown,table_p5_ri4_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Flu_ngg,64.0,Unknown,table_p5_ri4_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Flu_ngg,89.0,Unknown,table_p5_ri4_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Flu_ngg,23.0,Unknown,table_p5_ri4_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Phe_ngg,49.0,Unknown,table_p5_ri5_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Phe_ngg,99.0,Unknown,table_p5_ri5_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Phe_ngg,422.0,Unknown,table_p5_ri5_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Phe_ngg,407.0,Unknown,table_p5_ri5_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Phe_ngg,350.0,Unknown,table_p5_ri5_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Phe_ngg,431.0,Unknown,table_p5_ri5_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Phe_ngg,137.0,Unknown,table_p5_ri5_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Ant_ngg,17.0,Unknown,table_p5_ri6_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Ant_ngg,16.0,Unknown,table_p5_ri6_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Ant_ngg,21.0,Unknown,table_p5_ri6_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Pyr_ngg,46.0,Unknown,table_p5_ri8_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Pyr_ngg,33.0,Unknown,table_p5_ri8_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Pyr_ngg,132.0,Unknown,table_p5_ri8_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Pyr_ngg,91.0,Unknown,table_p5_ri8_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Pyr_ngg,64.0,Unknown,table_p5_ri8_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Pyr_ngg,104.0,Unknown,table_p5_ri8_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Pyr_ngg,37.0,Unknown,table_p5_ri8_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,BaA_ngg,30.0,Unknown,table_p5_ri9_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,BaA_ngg,23.0,Unknown,table_p5_ri9_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Chr_ngg,178.0,Unknown,table_p5_ri10_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Chr_ngg,14.0,Unknown,table_p5_ri10_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Chr_ngg,122.0,Unknown,table_p5_ri10_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Chr_ngg,66.0,Unknown,table_p5_ri10_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Chr_ngg,13.0,Unknown,table_p5_ri10_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,BbF_ngg,116.0,Unknown,table_p5_ri11_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,BbF_ngg,80.0,Unknown,table_p5_ri11_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,BbF_ngg,52.0,Unknown,table_p5_ri11_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,BaP_ngg,33.0,Unknown,table_p5_ri13_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,BaP_ngg,25.0,Unknown,table_p5_ri13_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,BaP_ngg,31.0,Unknown,table_p5_ri13_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,BaP_ngg,39.0,Unknown,table_p5_ri13_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Sum_PAH_ngg,165.0,Unknown,table_p5_ri17_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Sum_PAH_ngg,215.0,Unknown,table_p5_ri17_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Sum_PAH_ngg,923.0,Unknown,table_p5_ri17_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Sum_PAH_ngg,978.0,Unknown,table_p5_ri17_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Sum_PAH_ngg,341.0,Unknown,table_p5_ri17_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Nap_ngg,31.0,Unknown,table_p5_ri18_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Nap_ngg,39.0,Unknown,table_p5_ri18_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Nap_ngg,287.0,Unknown,table_p5_ri18_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Nap_ngg,222.0,Unknown,table_p5_ri18_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Nap_ngg,262.0,Unknown,table_p5_ri18_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Nap_ngg,375.0,Unknown,table_p5_ri18_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Nap_ngg,93.0,Unknown,table_p5_ri18_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Nap_ngg,56.0,Unknown,table_p5_ri19_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Nap_ngg,65.0,Unknown,table_p5_ri19_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Nap_ngg,614.0,Unknown,table_p5_ri19_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Nap_ngg,480.0,Unknown,table_p5_ri19_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Nap_ngg,519.0,Unknown,table_p5_ri19_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Nap_ngg,863.0,Unknown,table_p5_ri19_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Nap_ngg,162.0,Unknown,table_p5_ri19_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Nap_ngg,22.0,Unknown,table_p5_ri20_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Nap_ngg,14.0,Unknown,table_p5_ri20_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Nap_ngg,360.0,Unknown,table_p5_ri20_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Nap_ngg,335.0,Unknown,table_p5_ri20_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Nap_ngg,323.0,Unknown,table_p5_ri20_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Nap_ngg,545.0,Unknown,table_p5_ri20_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Nap_ngg,84.0,Unknown,table_p5_ri20_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Nap_ngg,27.0,Unknown,table_p5_ri21_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Nap_ngg,13.0,Unknown,table_p5_ri21_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Nap_ngg,25.0,Unknown,table_p5_ri21_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Nap_ngg,68.0,Unknown,table_p5_ri21_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Nap_ngg,109.0,Unknown,table_p5_ri23_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Nap_ngg,118.0,Unknown,table_p5_ri23_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Nap_ngg,339.0,Unknown,table_p5_ri23_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Phe_ngg,24.0,Unknown,table_p5_ri24_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Phe_ngg,257.0,Unknown,table_p5_ri24_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Phe_ngg,253.0,Unknown,table_p5_ri24_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Phe_ngg,225.0,Unknown,table_p5_ri24_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Phe_ngg,379.0,Unknown,table_p5_ri24_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Phe_ngg,79.0,Unknown,table_p5_ri24_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Phe_ngg,97.0,Unknown,table_p5_ri25_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Phe_ngg,137.0,Unknown,table_p5_ri25_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Phe_ngg,717.0,Unknown,table_p5_ri25_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Phe_ngg,758.0,Unknown,table_p5_ri25_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Phe_ngg,688.0,Unknown,table_p5_ri25_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Phe_ngg,206.0,Unknown,table_p5_ri25_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R1,Phe_ngg,55.0,Unknown,table_p5_ri26_ci1,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Phe_ngg,35.0,Unknown,table_p5_ri26_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Phe_ngg,201.0,Unknown,table_p5_ri26_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Phe_ngg,82.0,Unknown,table_p5_ri26_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R5,Phe_ngg,297.0,Unknown,table_p5_ri26_ci5,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R6,Phe_ngg,325.0,Unknown,table_p5_ri26_ci6,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R7,Phe_ngg,38.0,Unknown,table_p5_ri26_ci7,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R2,Phe_ngg,19.0,Unknown,table_p5_ri27_ci2,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R3,Phe_ngg,82.0,Unknown,table_p5_ri27_ci3,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
geac_a_2140411_sm7192,geac_a_2140411_sm7192_R4,Phe_ngg,22.0,Unknown,table_p5_ri27_ci4,soil,,,phase14_batch2; matrix=score=22:high; conf=high; flag=,,
