paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P02403,8,Heptachlor_ngg,1.15,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,Heptachlor_ngg,1.18,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,Heptachlor_ngg,3.82,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,Heptachlor_ngg,1.15,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,Heptachlor_ngg,1.22,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,Heptachlor_ngg,1.97,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,Heptachlor_ngg,0.82,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,Heptachlor_ngg,1.37,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,Heptachlor_ngg,1.34,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,Heptachlor_ngg,1.46,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,Heptachlor_ngg,1.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,Heptachlor_ngg,1.73,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,Heptachlor_ngg,0.95,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,Heptachlor_ngg,2.01,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,Heptachlor_ngg,2.74,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,Heptachlor_ngg,1.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Heptachlor; 27 sites x 37 compounds matrix; original unit ng/g
P02403,3,Dicofol_ngg,78.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,Dicofol_ngg,67.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,Dicofol_ngg,125.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,5,Dicofol_ngg,259.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,6,Dicofol_ngg,162.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,8,Dicofol_ngg,12.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,Dicofol_ngg,184.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,Dicofol_ngg,497.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–1,Dicofol_ngg,33.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,Dicofol_ngg,276.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,Dicofol_ngg,10.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,Dicofol_ngg,95.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,Dicofol_ngg,259.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,Dicofol_ngg,102.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,Dicofol_ngg,230.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,Dicofol_ngg,145.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,Dicofol_ngg,30.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,18,Dicofol_ngg,27.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,Dicofol_ngg,143.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,Dicofol_ngg,29.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,Dicofol_ngg,10.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,Dicofol_ngg,136.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,Dicofol_ngg,90.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,Dicofol_ngg,66.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,Dicofol_ngg,54.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Dicofol; 27 sites x 37 compounds matrix; original unit ng/g
P02403,3,Endosulfan_ngg,30.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,Endosulfan_ngg,23.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,Endosulfan_ngg,43.40,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,5,Endosulfan_ngg,12.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,7,Endosulfan_ngg,30.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,8,Endosulfan_ngg,10.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,9,Endosulfan_ngg,47.60,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,Endosulfan_ngg,20.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–1,Endosulfan_ngg,23.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,12,Endosulfan_ngg,20.30,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,13,Endosulfan_ngg,32.50,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,Endosulfan_ngg,18.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,15,Endosulfan_ngg,21.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,16,Endosulfan_ngg,137.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,17,Endosulfan_ngg,15.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,19,Endosulfan_ngg,22.70,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,20,Endosulfan_ngg,18.80,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,Endosulfan_ngg,65.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,22,Endosulfan_ngg,0.63,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,Endosulfan_ngg,50.90,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,Endosulfan_ngg,106.00,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,25,Endosulfan_ngg,15.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Endosulfan; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–1,Chlorobenzilate_ngg,3.42,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,4–2,Chlorobenzilate_ngg,3.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,6,Chlorobenzilate_ngg,3.86,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,10,Chlorobenzilate_ngg,4.20,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,11–2,Chlorobenzilate_ngg,6.08,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–1,Chlorobenzilate_ngg,5.28,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,14–2,Chlorobenzilate_ngg,3.77,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,21,Chlorobenzilate_ngg,5.10,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–1,Chlorobenzilate_ngg,7.86,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,23–2,Chlorobenzilate_ngg,6.41,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
P02403,24,Chlorobenzilate_ngg,6.08,ng/g,SI Table T0001 (supplementary CSV),soil,e_waste,Zhejiang,SI CSV direct read; compound=Chlorobenzilate; 27 sites x 37 compounds matrix; original unit ng/g
