SoilpH,OC_pct,CEC_cmolkg,Sand_pct,Silt_pct,Clay_pct,SoilBD_gcm3,Elevation_m,MAP_mm,EC_mScm,TN_gkg,gee_ndvi,gee_precip_annual_mm,gee_temp_mean_c,gee_elevation_m,gee_slope_deg,gee_aspect_deg,gee_soil_pH,gee_soc_g_kg,gee_cec_cmol_kg,gee_clay_pct,gee_sand_pct,gee_silt_pct,gee_bulk_density_g_cm3,gee_nitrogen_g_kg,SoilpH__missing,OC_pct__missing,CEC_cmolkg__missing,Sand_pct__missing,Silt_pct__missing,Clay_pct__missing,SoilBD_gcm3__missing,Elevation_m__missing,MAP_mm__missing,EC_mScm__missing,TN_gkg__missing,gee_ndvi__missing,gee_precip_annual_mm__missing,gee_temp_mean_c__missing,gee_elevation_m__missing,gee_slope_deg__missing,gee_aspect_deg__missing,gee_soil_pH__missing,gee_soc_g_kg__missing,gee_cec_cmol_kg__missing,gee_clay_pct__missing,gee_sand_pct__missing,gee_silt_pct__missing,gee_bulk_density_g_cm3__missing,gee_nitrogen_g_kg__missing
7.06,1.859,10.21,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4044478260869565,1103.0,16.700000762939453,475.0,0.2930271625518799,113.30633544921876,6.900000095367432,450.0,275.0,31.5,20.299999237060547,48.20000076293945,1.190000057220459,4690.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.18,0.971,20.45,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.06,1.145,13.02,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.26,0.909,14.92,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.19,1.545,12.28,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.81,0.776,18.34,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.25,1.108,10.46,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.2959347826086956,947.0,16.399999618530273,507.0,0.1779398322105407,130.65826416015625,6.800000190734863,456.0,322.0,31.799999237060547,22.700000762939453,45.5,1.2599999904632568,4241.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.61,1.643,14.53,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3411608695652174,1028.0,16.600000381469727,511.0,0.2934013307094574,113.27486419677734,7.0,472.0,303.0,29.299999237060547,21.0,49.70000076293945,1.2400000095367432,4485.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22,1.745,19.04,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4117130434782609,950.0,16.100000381469727,511.0,0.6412346363067627,237.1540069580078,7.0,458.0,313.0,26.799999237060547,23.5,49.70000076293945,1.2400000095367432,4509.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.25,1.59,19.73,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.5,1.69,18.66,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.69,0.995,19.36,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4232478260869565,924.0,16.299999237060547,483.0,0.1350244581699371,90.0,6.900000095367432,416.0,317.0,36.0,21.200000762939453,42.900001525878906,1.2999999523162842,4430.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.43,1.045,13.31,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3236826086956521,931.0,16.100000381469727,493.0,0.8226121068000793,9.428688049316406,6.699999809265137,415.0,303.0,26.899999618530277,20.5,52.5,1.2699999809265137,4174.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.03,1.407,13.87,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.25,1.073,17.27,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3396826086956521,967.0,16.399999618530273,526.0,0.1159362122416496,180.0,6.699999809265137,469.0,319.0,29.600000381469727,27.799999237060547,42.59999847412109,1.25,4132.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.65,2.055,14.17,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.1,1.358,21.6,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.17,1.155,16.86,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3795608695652174,933.0,16.299999237060547,498.0,1.3500235080718994,306.9436950683594,6.800000190734863,426.0,315.0,35.599998474121094,18.600000381469727,45.900001525878906,1.2899999618530271,3920.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.07,1.486,15.01,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4738652173913043,916.0,16.299999237060547,471.0,0.1779303550720214,49.339111328125,6.900000095367432,408.0,280.0,36.900001525878906,21.0,42.09999847412109,1.2699999809265137,4161.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.14,1.517,17.9,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.463604347826087,926.0,16.200000762939453,490.0,1.0059882402420044,249.7752685546875,6.900000095367432,429.0,296.0,36.79999923706055,13.899999618530272,49.29999923706055,1.25,4381.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.53,1.761,18.13,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.59,1.166,19.84,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.5121913043478261,942.0,16.399999618530273,504.0,0.3559663295745849,130.64581298828125,6.800000190734863,431.0,303.0,34.099998474121094,21.799999237060547,44.09999847412109,1.2100000381469729,4428.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.93,1.735,15.12,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.62,0.996,19.66,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.365095652173913,994.0,16.5,520.0,0.1159362122416496,180.0,6.699999809265137,531.0,324.0,28.0,21.299999237060547,50.59999847412109,1.2599999904632568,4329.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.36,1.461,13.32,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.5432,986.0,16.299999237060547,489.0,0.347804844379425,0.0,7.0,447.0,285.0,27.100000381469727,20.899999618530277,51.900001525878906,1.2300000190734863,3855.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89,1.06,17.7,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3477478260869565,966.0,16.5,520.0,0.0,0.0,6.699999809265137,512.0,319.0,31.0,25.100000381469727,43.900001525878906,1.2699999809265137,4795.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,1.221,14.03,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4251478260869565,940.0,16.399999618530273,499.0,0.1779422014951706,49.34238815307617,6.900000095367432,426.0,303.0,30.799999237060547,23.899999618530277,45.400001525878906,1.2100000381469729,4743.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.99,1.321,15.65,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4064173913043478,1013.0,16.600000381469727,513.0,0.1347847431898117,90.0,6.800000190734863,486.0,303.0,29.700000762939453,22.100000381469727,48.20000076293945,1.2400000095367432,4317.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.01,1.31,16.55,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.18,1.671,16.46,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4609086956521739,933.0,16.200000762939453,494.0,0.8888992071151733,49.30122756958008,7.0,459.0,297.0,29.5,17.799999237060547,52.70000076293945,1.2899999618530271,4363.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71,2.486,19.24,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.5038,996.0,16.200000762939453,511.0,2.5630533695220947,6.0243449211120605,6.800000190734863,450.0,326.0,27.100000381469727,23.100000381469727,49.79999923706055,1.2400000095367432,4186.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.17,1.65,23.77,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.53,2.666,19.09,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4785695652173913,1076.0,16.5,520.0,1.6796702146530151,214.1018524169922,6.800000190734863,409.0,291.0,27.200000762939453,18.5,54.29999923706055,1.2200000286102295,4351.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.97,1.244,24.57,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3595304347826087,956.0,16.100000381469727,502.0,0.1346486955881118,270.0,6.800000190734863,451.0,322.0,25.899999618530277,24.0,50.09999847412109,1.2899999618530271,4988.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,3.075,15.86,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3517043478260869,1005.0,16.5,526.0,0.3557155132293701,130.68051147460938,6.900000095367432,546.0,281.0,25.899999618530277,19.299999237060547,54.79999923706055,1.2300000190734863,4415.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.76,1.318,26.2,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.288595652173913,967.0,16.5,513.0,0.0,0.0,6.699999809265137,486.0,309.0,29.100000381469727,26.399999618530277,44.5,1.2699999809265137,5075.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.85,1.818,16.52,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3740652173913043,924.0,16.200000762939453,495.0,0.7114036083221436,49.31949234008789,6.900000095367432,407.0,287.0,31.700000762939453,16.899999618530273,51.400001525878906,1.25,4499.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.85,1.164,20.2,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.12,1.331,15.11,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.5172086956521739,945.0,16.399999618530273,507.0,0.4213942289352417,74.03079223632812,6.800000190734863,445.0,303.0,30.5,20.200000762939453,49.400001525878906,1.2100000381469729,4409.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.58,1.725,16.63,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.11,1.479,19.6,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.66,0.886,17.84,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4139478260869565,923.0,16.200000762939453,492.0,1.9026427268981931,263.00262451171875,6.800000190734863,403.0,281.0,32.70000076293945,16.299999237060547,51.09999847412109,1.2699999809265137,4044.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.79,1.436,11.98,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.82,0.947,17.5,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3741260869565218,939.0,16.200000762939453,535.0,5.856330871582031,161.25048828125,6.900000095367432,620.0,306.0,29.899999618530277,25.600000381469727,44.5,1.2599999904632568,5104.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.85,1.827,12.74,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.2826347826086956,1073.0,16.600000381469727,493.0,0.3729612231254577,158.8355255126953,6.900000095367432,469.0,286.0,27.5,18.100000381469727,54.400001525878906,1.2599999904632568,4251.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.22,3.179,20.26,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.71,1.123,26.58,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3869434782608695,949.0,16.100000381469727,507.0,0.2932252287864685,293.2896728515625,6.900000095367432,434.0,321.0,26.200000762939453,24.700000762939453,49.09999847412109,1.2599999904632568,4160.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.86,1.141,14.69,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3175304347826087,954.0,16.100000381469727,511.0,0.5863783955574036,246.70794677734372,6.800000190734863,442.0,328.0,25.299999237060547,25.600000381469727,49.09999847412109,1.2899999618530271,5062.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.16,2.159,14.87,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.569104347826087,946.0,16.200000762939453,516.0,2.1322062015533447,229.2934112548828,6.699999809265137,444.0,324.0,27.0,23.299999237060547,49.70000076293945,1.2899999618530271,4511.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.98,1.068,22.16,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.4,2.487,14.12,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.5523869565217391,983.0,16.200000762939453,511.0,0.4828656613826751,163.81771850585938,6.800000190734863,424.0,291.0,26.299999237060547,20.899999618530277,52.900001525878906,1.2300000190734863,3964.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.95,1.151,23.78,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3165391304347826,1068.0,16.5,507.0,0.5950695276260376,13.066998481750488,6.900000095367432,411.0,330.0,30.200000762939453,21.600000381469727,48.20000076293945,1.2699999809265137,4151.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.47,0.814,14.97,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.23,1.141,11.01,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4436260869565217,1038.0,16.5,537.0,0.2935894429683685,113.25907135009766,6.900000095367432,512.0,285.0,25.600000381469727,19.200000762939453,55.20000076293945,1.2300000190734863,4610.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.86,1.261,14.87,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4624217391304348,955.0,16.399999618530273,514.0,0.2939046025276184,66.767333984375,6.900000095367432,430.0,300.0,30.899999618530277,22.100000381469727,47.0,1.190000057220459,4349.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.67,0.901,16.02,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4779913043478261,963.0,16.399999618530273,521.0,0.5338839888572693,49.34894180297852,6.900000095367432,415.0,308.0,28.5,28.600000381469727,42.900001525878906,1.190000057220459,4700.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.69,1.332,12.17,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3181478260869565,1060.0,16.5,507.0,0.5382596254348755,90.0,6.800000190734863,393.0,327.0,28.700000762939453,23.100000381469727,48.20000076293945,1.2599999904632568,4565.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.42,1.845,16.64,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.61,2.011,20.36,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.58,2.836,21.35,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.2589347826086956,1044.0,16.600000381469727,499.0,0.4829009175300598,196.1966857910156,6.699999809265137,485.0,329.0,29.799999237060547,22.700000762939453,47.5,1.2799999713897705,4869.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,1.594,25.28,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4404,951.0,16.399999618530273,513.0,0.35599485039711,130.64187622070312,6.800000190734863,425.0,297.0,30.399999618530277,21.200000762939453,48.400001525878906,1.1799999475479126,4287.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,2.067,18.7,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.69,1.521,21.67,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.8,1.229,18.16,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.2579695652173913,1025.0,16.5,547.0,0.2318714708089828,180.0,6.800000190734863,526.0,329.0,23.799999237060547,24.100000381469727,52.20000076293945,1.2799999713897705,4261.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.42,1.887,15.72,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.86,0.697,20.62,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.24,1.339,9.24,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.3720565217391304,932.0,16.299999237060547,497.0,0.9721730947494508,76.20275115966797,6.900000095367432,419.0,297.0,31.399999618530277,15.399999618530272,53.09999847412109,1.2799999713897705,4247.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.33,1.991,16.7,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.73,1.372,21.23,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.4536869565217391,942.0,16.399999618530273,505.0,0.1350619941949844,90.0,6.800000190734863,424.0,300.0,34.0,21.799999237060547,44.29999923706055,1.2200000286102295,4306.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.07,1.029,16.98,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.37,1.394,13.7,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.2983391304347826,981.0,16.399999618530273,536.0,0.1159362122416496,0.0,6.900000095367432,473.0,293.0,29.600000381469727,23.700000762939453,46.70000076293945,1.2300000190734863,4340.0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.02,0.831,17.16,40.0,37.0,21.0,1.28,540.0,1000.0,0.3915,1.14,0.460204347826087,856.0,14.600000381469728,380.0,1.8879337906837463,166.61608123779297,6.599999904632568,291.0,204.0,25.5,33.099998474121094,41.29999923706055,1.2400000095367432,2777.5,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
