id_DOI,id_Source
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s10661-018-6574-x,Cheng2018_Yunnan_Jinding_HM
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
10.1016/j.chemosphere.2019.04.208,Shi2019_Cd_Province_AgrSoil
