SoilpH,pH,OC_pct,Cd_mgkg,Pb_mgkg,As_mgkg,Cr_mgkg,Hg_mgkg,Cu_mgkg,Zn_mgkg,Ni_mgkg,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签,pH__missing,Cd_mgkg__missing,Pb_mgkg__missing,As_mgkg__missing,Cr_mgkg__missing,Hg_mgkg__missing,Cu_mgkg__missing,Zn_mgkg__missing,Ni_mgkg__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing
,8.0,,0.1806554806181695,33.901,14.162,65.51465684320243,0.2213336513579865,29.39489284881933,93.62492313518467,29.59,269365.8477327168,2319.152302711437,77.2,20.0,7042.158750000002,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.3,8.0,,0.1433710379528238,10.792,5.259570382256916,38.271846209554695,0.1539895194577897,9.204,97.75233699846072,6.420590574760543,248720.4352409659,1548.0590431075452,77.2,20.0,20593.305,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,0.0,8.725,2.547701057904177,62.78074024970779,0.046640040670974,31.121605436245932,12.5,28.987211363050807,979.9308138217028,21.343812433703302,77.2,20.0,17913.4525,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,0.03125,70.0,12.613085234601206,62.51308773117135,0.0548296440514454,38.56399426255351,50.0,31.870674808256773,1003.47084091051,21.40910854893792,77.2,20.0,17707.525,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,0.0125,560.0,61.44115926301003,131.41890470719483,0.6534292951215449,297.6695669450027,200.0,91.39396948376093,968.6193773705384,62.72642381395965,77.2,20.0,258.0912361014929,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,0.05,0.0,0.3603522076373451,138.39865213592446,0.0886757056495981,182.00245772157675,800.0,36.610997810437645,945.0793502817312,30.58351694223062,77.2,20.0,20791.6725,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,0.2,17.5,32.63659848565045,320.56903634920627,1.296084105136285,201.9398242551026,3200.0,218.1237358058608,888.3604768952995,17.443890542463638,77.2,20.0,9327.185119613176,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,0.8,140.0,16.206260431448214,67.94291811935946,0.8923639674509314,40.38839020363877,0.0,39.30465533024979,1003.47084091051,17.443890542463638,77.2,20.0,96.30198839983385,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,3.2,1120.0,110.4523611111111,99.16325647154156,2.2365833802083337,487.49344025974034,25.0,80.89069687667902,888.3604768952995,19.65595352942729,77.2,20.0,373.89109472479606,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,12.8,4.3625,36.419930207585445,140.978936079665,3.7862946666666666,268.97634305192526,100.0,68.27574919566682,888.3604768952995,13.927583626420752,77.2,20.0,288.249222331808,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,51.2,35.0,76.96223214285716,480.3918283981784,4.532675,420.936029926084,400.0,200.5902,888.3604768952995,13.927583626420752,77.2,20.0,9409.10859629364,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.18,8.0,,204.8,280.0,85.6999875,397.65388534798535,6.264422499999997,402.59238242104726,1600.0,277.0637,888.3604768952995,18.23172886483826,77.2,20.0,9543.493826722934,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.55,39.27,16.80618633202255,68.45,0.2534280732206584,33.77,97.01,32.38903710730626,390.0,30.0,77.2,50.0,5009.5853636363645,20.0,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5.83,8.0,,1.34,144.8,19.854133917913572,12.2,1.1520758202117327,28.4,121.5,26.27995307755213,1104.4282699785897,7.12,77.2,20.0,6.7,6.07,1880.0,27.5,12.3,0.006225,89.7,38.3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
4.78,8.0,,0.08,232.0,9.719497863791826,22.93,1.276984271402209,11.5,114.6,14.426668444870293,1104.4282699785897,5.82,77.2,20.0,9.5,6.07,1880.0,50.5,12.3,0.006225,78.2,29.1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7.11,8.0,,4.72,1380.0,87.40149999999996,1717.0,427.3716250000001,755.6,1717.0,87.4348182237006,3058.994948837262,202.3,77.2,20.0,16.6,6.07,1880.0,6875.0,12.3,0.006225,1930.0,375.4,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7.75,8.0,,11.4,3254.0,86.33587499999996,272.0,5.296129999999997,533.0,920.0,93.02919660207895,968.6193773705384,48.44,77.2,20.0,143.8,6.07,1880.0,32340.0,12.3,0.006225,505.0,503.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
8.5,8.0,,2.7898560698806483,121.25741138064308,25.960781322334043,70.96477824550146,0.6832229704908481,47.6978431487393,256.98698046620444,35.12019503749708,291.3,24.03025350627939,77.2,20.0,96.33731523966068,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.5,8.0,,2.7898560698806483,121.25741138064308,25.960781322334043,70.96477824550146,0.6832229704908481,47.6978431487393,256.98698046620444,35.12019503749708,279.39,24.03025350627939,77.2,20.0,96.33731523966068,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.9,8.0,1.04,2.71,175.20143720729646,28.25105055187263,210.46194755786695,0.7480443328102452,143.96823775457898,481.6179167465064,71.13767317200329,968.6193773705384,41.0,77.2,20.0,227.21387476347013,6.07,1880.0,1080.0,12.3,0.006225,106.0,462.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.91,8.0,1.6,0.83,68.1,14.905601921888694,91.8,0.8153342475718622,327.0,116.0,98.74475691710342,888.3604768952995,17.443890542463638,77.2,20.0,600.0,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.91,8.0,1.6,0.83,68.1,14.905601921888694,91.8,0.8153342475718622,327.0,116.0,98.74475691710342,888.3604768952995,17.443890542463638,77.2,20.0,600.0,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.21,93.06,10.07,232.94,0.04,89.0,640.0726767970266,83.14,1210.391427876856,79.39,77.2,20.0,20540.615,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.15,105.01,11.75,88.64,0.03,39.6,137.7043228308217,56.35,1083.7297413857482,28.61,77.2,20.0,19983.115,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,1.7945038694609938,70.39519597619288,22.79343229594995,68.59379748317774,0.7705278303568593,43.51440184206983,127.96522381631954,32.57490145460838,967.5538446749651,15.36484436915706,77.2,20.0,96.99923190632734,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.21,93.06,10.07,232.94,0.04,89.0,640.0726767970266,83.14,1210.391427876856,79.39,77.2,20.0,20540.615,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.15,105.01,11.75,88.64,0.03,39.6,137.7043228308217,56.35,1083.7297413857482,28.61,77.2,20.0,19983.115,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.01963,0.35562,0.20128,95.98882593762652,4.839500683151518,54.48333553670577,224.84496368801769,35.895472475168006,864.8204498064927,0.61,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.01322,0.11675,0.05218,95.98882593762652,4.839500683151518,54.48333553670577,224.33049694293427,35.895472475168006,864.8204498064927,0.48,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.06951,0.0525,0.16717,96.06707593762653,4.851031933151518,54.48333553670577,269.5664682359597,35.895472475168006,864.8204498064927,0.41,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.03754,0.11797,0.0596958576243816,90.56868124898185,4.839500683151518,54.48333553670577,270.66309948595966,36.61018105850134,864.8204498064927,0.41,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.02814,29.431493564813337,12.602392101157127,65.7734503269294,1.334993542093582,27.101569276442877,99.53368646398371,31.966492166069457,1003.47084091051,1.03,77.2,20.0,209.04715444686832,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.01449,0.06742,0.0591253427013469,90.56868124898185,4.839500683151518,54.48333553670577,225.42712819293428,36.61018105850134,864.8204498064927,0.48,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.02636,0.15308,0.01686,95.98882593762652,4.839500683151518,54.48333553670577,244.0143653953152,35.895472475168006,864.8204498064927,0.42,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.02077,0.20419,0.6231240010908268,99.50535877244327,4.839500683151518,62.396502203372414,245.96312772280535,34.14866875152129,1788.2305860908086,0.28,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.00874,0.38152,0.0701615511855901,90.56868124898185,4.839500683151518,54.48333553670577,225.5393116046843,36.61018105850134,864.8204498064927,0.36,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.00764,29.22431487270356,14.748459286471814,65.443460363034,4.8207057767662365,27.101569276442877,93.6583820197653,36.55446511523994,6410.918185301788,0.18,77.2,20.0,228.8310461135349,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.04336,0.21211,0.04257,95.98882593762652,4.839500683151518,55.817099395069626,269.5664682359597,35.895472475168006,864.8204498064927,0.67,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.0357,0.26998,0.03667,95.98882593762652,4.839500683151518,54.48333553670577,267.9281349026263,35.895472475168006,864.8204498064927,0.45,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.04094,0.05584,0.00652,95.98882593762652,4.839500683151518,54.48333553670577,269.5664682359597,35.895472475168006,864.8204498064927,0.38,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.03335,0.02575,0.0571319828795686,90.56868124898185,4.839500683151518,54.48333553670577,246.510327414546,36.61018105850134,864.8204498064927,0.39,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.02034,0.25625,0.12475,95.98882593762652,4.839500683151518,54.48333553670577,224.44268035468423,35.895472475168006,864.8204498064927,0.45,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.0145,0.1246,0.05207,95.98882593762652,4.839500683151518,54.48333553670577,224.33049694293427,35.895472475168006,864.8204498064927,0.38,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.0788,0.08858,0.02783,88.16054998331768,0.8195309739961045,56.70864803670575,242.76734426108547,35.88216093746959,864.8204498064927,2.31,77.2,20.0,225.60174619204153,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.07047,0.33456,0.0550667888140681,91.1658908837318,4.851031933151518,55.817099395069626,270.66309948595966,36.61018105850134,864.8204498064927,0.76,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.06752,0.26725,0.0316,97.87249077279134,1.3653196984788631,54.48333553670577,257.09530353007733,35.895472475168006,864.8204498064927,1.42,77.2,20.0,208.42282207138945,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.0628,0.52516,0.0541501540413408,91.1658908837318,4.851031933151518,55.817099395069626,270.66309948595966,36.61018105850134,864.8204498064927,0.77,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.03239,0.17542,0.02143,95.98882593762652,4.839500683151518,54.48333553670577,245.413696164546,35.895472475168006,864.8204498064927,0.61,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.02746,0.05292,0.058175817339028,90.56868124898185,4.839500683151518,54.48333553670577,245.11099664531525,36.61018105850134,864.8204498064927,0.5,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.02322,0.39517,0.02718,95.98882593762652,4.839500683151518,54.48333553670577,240.45274285468423,35.895472475168006,864.8204498064927,0.8,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,0.01934,0.10318,0.0460804562983334,90.56868124898185,4.839500683151518,54.48333553670577,225.42712819293428,36.61018105850134,864.8204498064927,0.75,77.2,20.0,228.20671373805604,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,8.0,,3.98023501037773,153.7978319173601,23.67561959386766,69.78287097970707,0.7562026662828012,45.994042319721984,447.0,37.4,2827.28,47.53294421347009,77.2,20.0,95.64007173316718,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
