DOI,Source,Latitude,Longitude,Province,Pollution_Type,SoilpH,pH,OC_pct,Cd_mgkg,Pb_mgkg,As_mgkg,Cr_mgkg,Hg_mgkg,Cu_mgkg,Zn_mgkg,Ni_mgkg,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签,id_DOI,id_Source,split_source,is_synthetic,pH__missing,Cd_mgkg__missing,Pb_mgkg__missing,As_mgkg__missing,Cr_mgkg__missing,Hg_mgkg__missing,Cu_mgkg__missing,Zn_mgkg__missing,Ni_mgkg__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,8.0,,6.7,66.8,21.226607602408798,93.2,0.9834273809994573,78.6,460.0,56.80050440437484,55200.0,2986.9142646281034,77.2,20.0,108.65680831245136,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,,,,HM+OP,,8.0,,0.21,25.85,7.38,51.56,0.19,20.75,57.21,22.391329169794858,1003.47084091051,22.95293959874933,77.2,20.0,17458.1575,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.13292/j.1000-4890.202409.030,表面活性剂强化生物修复重金属和多环芳烃污染土壤研究进展,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,35.85,102.8,青海,HM+OP,,8.0,,1.754484483638483,66.36064360171049,24.24219565675582,68.92331491622066,0.8090007343747165,41.604507593531814,130.5259086474742,32.14657524227372,3837.0,29.24492250523801,77.2,20.0,96.33731523966068,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,36.4167,119.2167,山东,HM+OP,,8.0,,2.6521201194144384,107.01242407782274,26.550058635693546,71.76260804981125,0.9886736768678046,43.414940853133864,162.29926821602743,36.489617530282,6309.0,510.0,77.2,20.0,100.31613515227822,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13338/j.issn.1674-649x.2025.03.012,黄河流域土壤中微塑料、重金属、多环芳烃的分布特征及生态风险评价,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,7.16,8.0,24.25,3.94,215.8,18.03,95.32,5.202363388306116,309.77,2822.58,35.81,15772.0,0.058,77.2,20.0,278.14848882836526,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,6.02,8.0,23.49,39.91,370.04,61.77,175.06,13.788895000000002,2867.4,1618.94,352.83,3209.0,0.01,77.2,20.0,447.50346958007566,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,6.77,8.0,37.06,5.38,83.22,29.03,47.41,5.300552638306117,361.23,1484.52,29.9,20253.0,0.126,77.2,20.0,274.2026072514422,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,6.09,8.0,31.67,8.98,98.44,24.83,242.38,5.970850305451126,439.73,1150.26,132.09,15729.0,0.265,77.2,20.0,551.3293419205013,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,6.51,8.0,14.44,3.4,135.38,30.35,59.86,5.269598471861471,71.33,913.49,55.07,8178.0,0.11,77.2,20.0,96.68162220049157,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,8.25,8.0,25.93,14.68,52.7,13.24,205.58,7.6009956309523785,238.34,796.54,23.74,23270.0,0.085,77.2,20.0,562.3374446109179,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,7.92,8.0,30.45,3.46,205.42,4.3,1088.52,4.3385140268796984,75.64,246.26,9.4,10826.0,0.051,77.2,20.0,9182.157834105255,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,江苏,HM+OP,7.11,8.0,3.18,0.51,4.62,6.26,5.49,4.6908992834249075,5.16,24.42,86.56,12645.0,0.011,77.2,20.0,96.68162220049157,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,,,浙江,HM+OP,7.64,8.0,37.76,2.81,480.25,6.38,15060.66,4.394223702204374,91.0,430.9,8.27,14809.0,0.043,77.2,20.0,9189.768933681527,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2008.12.004,污泥中重金属和多环芳烃（PAHs）的存在特性及其相互关系,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2017.0404,一株苯并［a］芘降解菌-紫茉莉联合修复污染土壤的研究,,,辽宁,HM+OP,6.9,8.0,1.795,2.71,196.0716862331038,28.098104809777727,186.54898015190867,0.9882243379988236,229.61806272626322,542.3510957085289,69.29290455859942,569000.0,41000.0,77.2,20.0,827258.2077145263,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2017.0404,一株苯并［a］芘降解菌-紫茉莉联合修复污染土壤的研究,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,8.0,1.61,216.21000000000004,580.2406075799202,102.47837200000001,1896.1662250000002,7.177629999999998,429.7385555867019,0.0,265.5524499999999,0.0,33.48931001165153,77.2,20.0,9553.050612437219,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,8.0,1.61,214.09000000000006,282.56333719676377,88.45137200000002,416.4218404970761,4.343594999999999,354.7641547011864,100.0,277.6856999999999,0.0,31.277247024687874,77.2,20.0,9376.030609659441,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,8.0,1.61,218.86000000000004,329.0993570102836,87.11812200000001,781.0925999999998,5.181787499999997,387.2940975583293,200.0,260.9424499999999,0.0,31.277247024687874,77.2,20.0,9395.814501326107,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,8.0,1.61,136.78050000000002,347.40854748647416,85.69237200000002,720.3576,5.404287499999996,401.1738532401475,400.0,260.4939499999999,0.0,31.277247024687874,77.2,20.0,9407.826048945155,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,39.431667,115.698889,河北,HM+OP,8.17,8.0,1.61,217.11000000000004,358.7154982440499,85.69237200000002,739.3274333333334,5.882712499999997,411.7485956796637,600.0,261.4362,0.0,31.277247024687874,77.2,20.0,9543.493826722934,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13671/j.hjkxxb.2020.0218,增温和锌复合作用对菠菜富集多环芳烃的影响,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13961/j.cnki.stbctb.2012.05.022,腐殖酸与活性污泥对污染土壤联合修复研究,,,浙江,HM+OP,6.8,8.0,1.013,0.85,400.0,660.8850000000002,236.8119374601309,19.930271254273507,800.0,600.0,94.73522280939201,600000.0,300000.0,77.2,20.0,3101431.7964585004,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.13961/j.cnki.stbctb.2012.05.022,腐殖酸与活性污泥对污染土壤联合修复研究,real_model_ready,False,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.13989/j.cnki.0517-6611.2013.26.029,重金属－有机物复合污染农田土壤修复策略研究,,,广东,HM+OP,,8.0,,0.9338561126399488,48.7852850143151,20.640546962048433,69.02844589166581,0.7705278303568593,39.16755661254844,124.95397036428172,32.57490145460838,1003.47084091051,15.36484436915706,77.2,68.5,96.99923190632734,16.2,1880.0,1080.0,12.3,0.006225,376.91,317.8,0,10.13989/j.cnki.0517-6611.2013.26.029,重金属－有机物复合污染农田土壤修复策略研究,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2007.03.012,玉米根系形态对土壤 Cd 和芘复合污染的响应 / Response of maize (Zea mays L.) root morphology to Cd and pyrene contamination in soil,,,广东,HM+OP,4.63,8.0,1.738,25.0,621.2126489910859,737.7850000000001,1067.3939214285715,24.311625000000006,766.3015781494036,2306.7860700243255,166.05129545454545,750000.0,169956.5833333333,77.2,20.0,3152442.8222222226,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2007.03.012,玉米根系形态对土壤 Cd 和芘复合污染的响应 / Response of maize (Zea mays L.) root morphology to Cd and pyrene contamination in soil,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,5.91,8.0,1.42,0.83,68.1,15.652195126003921,91.8,0.9436134520833329,327.0,116.0,97.00642566710343,2280000.0,30371.611111111113,77.2,20.0,600000.0,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,0.83,48.7852850143151,21.155119682702093,69.02844589166581,0.7705278303568593,35.874473813178696,124.95397036428172,32.81079677683252,1003.47084091051,15.36484436915706,77.2,20.0,227.21387476347013,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,0.59,45.180559943527385,21.498148611273518,68.03702421087483,0.7640115449807772,33.00449596152823,124.95397036428172,32.382470564497844,1003.47084091051,15.797605284203087,77.2,20.0,227.21387476347013,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,1.83,110.83135327258428,29.232617058036283,69.4840895417095,1.1945724653052443,43.18002427141765,128.67914972821026,37.18077365996739,204481.57682127255,1611.473753398666,77.2,20.0,343.75766534524286,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,1.63,98.81911155463116,27.04389103880552,69.4840895417095,1.1945724653052443,43.18002427141765,128.67914972821026,35.6861782177523,204481.57682127255,1611.473753398666,77.2,20.0,343.75766534524286,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,5.83,198.08836724971817,25.03216380330661,205.6403006294907,1.1447487115316701,137.5440826541274,509.50088504760095,69.27893303082166,80295.03560946755,1284.7778338867615,77.2,20.0,229.04403963212803,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,5.63,198.08836724971817,25.03216380330661,205.6403006294907,1.1447487115316701,137.5440826541274,509.50088504760095,69.27893303082166,80295.03560946755,1284.7778338867615,77.2,20.0,229.04403963212803,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,10.83,244.82713008636233,25.51258917276155,253.05080026289073,2.187697744412167,398.55379832350434,647.6523273835676,77.1935226170231,201990.2702925617,770.3393565233921,77.2,20.0,546.8953612098177,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,23.5875,113.0397,广东,HM+OP,,8.0,,8.94,219.43953203036205,24.922199451481564,201.57751013684032,1.0314806825930503,336.28412336534655,688.6770300034407,74.01650416856549,157814.8390677172,1372.4215183034282,77.2,20.0,546.8953612098177,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16258/j.cnki.1674-5906.2024.12.011,伴矿景天对重金属-多环芳烃复合污染土壤有机污染物消减及微生物的影响,real_model_ready,False,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.16606/j.cnki.issn0253-4320.2023.07.043,陶粒窑、异位化学氧化技术联用的某修复工程实例研究,,,浙江,HM+OP,,8.0,,189.41275000000005,4109.488365384614,70.27649999999997,1185.5042727272726,13.4550575,975.4106593137254,15017.0,284.0,26113.250743580833,0.55,77.2,20.0,9667.818249799855,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.16606/j.cnki.issn0253-4320.2023.07.043,陶粒窑、异位化学氧化技术联用的某修复工程实例研究,real_model_ready,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,8.0,,648.0,648.0,648.0,648.0,22.58612500000001,648.0,648.0,648.0,2827280.0,100000.0,77.2,20.0,3451815.0,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,8.0,,270.0,270.0,270.0,270.0,2.3239387500000004,270.0,270.0,270.0,2171630.0,112556.74166666665,77.2,20.0,1264672.5,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,8.0,,270.0,270.0,270.0,270.0,2.3239387500000004,270.0,270.0,270.0,4206080.0,131956.74166666664,77.2,20.0,1264672.5,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,8.0,,270.0,270.0,270.0,270.0,2.3239387500000004,270.0,270.0,270.0,3474450.0,117234.24166666665,77.2,20.0,1264672.5,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,8.0,,270.0,270.0,270.0,270.0,2.3239387500000004,270.0,270.0,270.0,2866900.0,112556.74166666665,77.2,20.0,1264672.5,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,8.0,,270.0,270.0,270.0,270.0,2.3239387500000004,270.0,270.0,270.0,2706690.0,112556.74166666665,77.2,20.0,1264672.5,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,,,,HM+OP,,8.0,,270.0,270.0,270.0,270.0,2.3239387500000004,270.0,270.0,270.0,3403350.0,117234.24166666665,77.2,20.0,1264672.5,6.07,1880.0,1080.0,12.3,0.006225,376.91,317.8,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
