ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,标签_生产,标签_生态,id_DOI,id_Source,split_source,is_synthetic,镉__missing,铅__missing,砷__missing,铜__missing,锌__missing,镍__missing,铬__missing,汞__missing
1080,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,45.47,18.72,33.7,215.02,25.65,36.23,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1081,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.0016011198720944,85.42,11.29,49.94,163.77,32.46,32.69,0.22735922026528935,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1082,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.8336863962572292,64.1,30.71,48.58,92.0,37.83,54.11,0.13713731888246417,1.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1083,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,36.03,27.32,53.76,55.12,42.04,54.4,0.09488633804800384,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1084,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,45.99,14.24,51.25,140.72,45.53,72.64,0.2061681434932189,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1085,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,24.4,9.92,56.38,249.29,55.51,152.65,0.32915221220110835,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1086,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,17.35,8.17,44.56,203.94,40.46,138.5,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1087,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.20061294194439658,25.42,8.91,26.5,165.82,28.56,105.72,0.22409767269366948,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.8336863962572292,95.03,16.28,28.27,61.61,27.7,36.12,0.13713731888246417,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1089,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.20061294194439658,70.36,11.66,23.13,121.44,24.17,30.21,0.11812697590432727,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
