ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,标签_生产,标签_生态,id_DOI,id_Source,split_source,is_synthetic,镉__missing,铅__missing,砷__missing,铜__missing,锌__missing,镍__missing,铬__missing,汞__missing
2535,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.35,35.51901871627953,10.976,32.45037973366827,84.65162306656,9.168630480115107,4.483,0.1371373188824641,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2536,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.086,19.01,8.46,25.673562672662825,79.08629805343338,30.741161241637986,60.23655821626384,0.021,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2537,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.41,66.12,5.83,33.420759218953954,84.65162306656,46.76423011874342,100.57,0.1371373188824641,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2538,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,84.076,462.431,172.984,273.72165958171104,1426.3144411848505,122.31267253765293,192.216,4.249,4.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2539,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.132,41.02,13.78,32.84970169746925,84.65162306656,31.508291478836117,66.69,0.154,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2540,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.342,39.9,13.51,32.84970169746925,153.4286111938461,31.508291478836117,67.25,0.191,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2541,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.108,33.35,12.29,32.45037973366827,84.65162306656,31.508291478836117,69.5,0.119,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2542,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.186,36.61,13.04,32.45037973366827,84.65162306656,31.161065537677786,64.095,0.155,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2543,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.12,28.38,11.63,31.21153659174332,84.65162306656,31.388095225942543,64.65,0.095,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2544,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.167,40.83,12.34,32.45037973366827,84.65162306656,31.710790904878404,70.88,0.14,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2545,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.16,41.59,12.52,32.45037973366827,161.00088367405883,30.99319340537382,61.97,0.216,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2546,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.47,17.98,12.47,32.45037973366827,84.65162306656,31.508291478836117,67.5,0.1371373188824641,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2547,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.21,23.13,10.31,31.21153659174332,84.04961703440192,30.139079378432847,55.07,0.019,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2548,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.225,27.56,12.27,32.45037973366827,84.65162306656,31.508291478836117,69.03,0.134,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2549,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.23,87.25,35.86593275595843,178.5197328290806,197.05236307858547,110.80744163114427,216.3,0.38092638892195707,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2550,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.2,24.4,11.6,31.004890431300062,84.04961703440192,23.914442058547493,41.8,0.09488633804800385,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2551,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.54,21.38,30.54,43.32093094091069,95.66532340830261,32.34478784403281,77.01,0.03,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2552,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.212,41.87,15.25,32.044644239540034,84.65162306656,31.508291478836117,69.69,0.09,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2553,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.17,42.8,9.5,26.532909081063128,83.2359392229533,31.45875874114257,77.7,0.075,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2554,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,66.75,90.5,82.21,335.4362553101373,843.3499870290076,97.79752095926496,67.79,66.95,4.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2555,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,3.26,32.02,32.630027302837576,52.10273047393025,168.24897254492402,33.87419484908218,66.8,3.3973114157897393,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2556,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.101,10.6,12.30897049856901,26.532909081063128,83.2359392229533,43.39310008244163,108.0,0.0936973516035175,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2557,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,25.7374571889248,1072.248,70.5432,415.6425637295879,1770.327444505075,216.2297657503324,664.595,4.682001568889212,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2558,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.52,17.96,9.63,32.45037973366827,84.65162306656,25.973379565791014,53.04,0.1371373188824641,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2559,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,2.42,32.2,3.02,31.645322275739062,84.04961703440192,31.710790904878404,74.08427201834431,0.076,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2560,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,121.424,163.47,887.32,1038.999672998524,1415.5122969584968,899.4239947403046,322.28,32.15529460351834,4.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2561,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,3.863,37.138,791.098,227.59987331171155,1376.9302861513038,193.47964370839702,70.62,1.199,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2562,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.56,118.5,260.5191598816148,159.59195075047663,4225.546910734225,87.93871602344164,127.6,1.9125331555678593,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2563,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.13,25.87,7.99,25.89444674237099,83.2359392229533,30.909033373941952,63.29,0.042,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2564,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,7.15,81.36,131.75837365131875,76.74932440682264,232.54635189110007,56.92114785852548,171.94,3.179030124596672,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2565,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.3,193.0,24.1,41.82424436864339,96.26732944046068,25.731702632171043,48.5,0.1,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2566,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,4.13,72.54,18.313737528320896,53.72442892142736,168.24897254492402,24.623155545356973,33.87,0.5381491986217999,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2567,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,87.0,4382.0,980.0,707.3732880114951,3346.9693354718256,136.47191080138737,51.0,11.033611224017092,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2568,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,5.81,178.9,152.47251933649443,166.20439879666193,263.03568402670055,120.36836934847379,229.03,3.4448731611146535,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2569,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,11.18,202.2,409.65164130072543,687.8269751001028,979.5945437388631,352.2371960641658,366.63,4.252297122320883,3.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2570,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,34.65,239.6,412.7041018887524,156.24976487177136,1090.9202702561913,111.35804861999254,151.3,14.21532185009632,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2571,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,7.15,81.36,131.75837365131875,76.74932440682264,232.54635189110007,56.92114785852548,171.94,3.179030124596672,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2572,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,7.41,89.47,134.031623638569,75.12635345896572,175.10371170691775,35.694563253409655,69.11,3.172434300978404,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2573,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,2.38,48.45,12.655797085402693,33.420759218953954,164.8101124954629,47.609031398617866,133.81,0.25939613941745454,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2574,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.3,14.53,11.08,31.004890431300062,84.04961703440192,24.829203841652568,51.06,0.0936973516035175,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2575,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.119,835.6,75.5,1535.7305031614178,902.0350579896674,396.8228132990074,291.1385175093744,1.17,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2576,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,4.21,26.01,66.78,173.66205740396612,825.6164115696425,91.1394543342303,100.01,0.84,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2577,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.3,48.91,14.09,32.84970169746925,161.00088367405883,31.710790904878404,76.54,0.23,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2578,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,19.45,34.55,49.26856541392978,67.17319695949709,168.24897254492402,24.256504413730163,34.91,7.548188624333527,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2579,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,2.87,466.74,472.6138144637315,676.0907572199116,991.8101417117557,378.75337962675997,990.43,2.4393825206452044,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2580,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,7.314,990.012,96.85,780.7765931014688,1386.7216215313001,291.2784702542863,289.1172935751835,3.867320529412917,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2581,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,24.4,1928.0,1293.0,1971.2534254986517,2817.360791990264,628.3874094512996,548.7998851480188,6.246341345260287,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2582,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,37.1,1186.0,40.0,2956.4571218890183,1868.5064026518041,358.5503745972718,524.6131728441335,11.288071736459955,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2583,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,4.18,164.0,56.6,246.31535517265033,585.8841418987329,180.80403603061063,259.6673999435277,3.4448731611146535,3.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2584,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,6.6,350.0,133.0,780.7765931014688,662.290493936665,217.81433737230532,248.73430138426107,3.7723039092865585,3.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2585,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.584,61.66,35.09,146.06418106163986,496.1459482564618,69.44878146477632,63.88,14.94,3.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2586,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.625,33.089,32.444,68.58290447576891,169.4971401263378,25.73187145596746,0.133,3.001521529597322,2.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2587,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.293,21.217,40.178,51.03255592003162,84.65162306656,9.825850541335262,0.13,0.1371373188824641,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2588,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,1.468,27.367,29.267,65.54782373821342,162.6424009643441,25.36797491950913,0.251,0.21670583972131227,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2589,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.031,18.7,14.883,25.276558724944675,77.90539999821783,0.6503488198872108,0.101,0.0936973516035175,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2590,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.124,27.6,9.89,25.673562672662825,79.08629805343338,29.887047214697013,57.8,0.036,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2591,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.45,55.0,12.655797085402693,32.45037973366827,84.65162306656,31.827023980904443,78.5,0.1371373188824641,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2592,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.20217251305488976,13.32,25.89,41.19494234147139,84.04961703440192,51.0289065158561,106.02,0.05,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2593,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.05,19.56,13.72,25.276558724944675,77.90539999821783,23.823208193605424,38.94,0.03,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2594,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,4.06,50.52,12.655797085402693,32.84970169746925,168.24897254492402,31.710790904878404,77.56,0.5381491986217999,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2595,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.8336863962572292,12.157,31.853,42.67742454157123,84.04961703440192,33.46868521063316,82.253,0.063,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2596,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.42,20.76,13.33,32.84970169746925,84.65162306656,25.973379565791014,53.12,0.1371373188824641,1.0,1,1,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2597,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.11,18.16,4.81,25.276558724944675,77.90539999821783,23.484539287569298,34.45,0.0936973516035175,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2598,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.28,19.82,18.86,39.08233266877674,84.04961703440192,24.590086680969094,28.68,0.0936973516035175,0.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2599,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.26,94.63,10.3,32.45037973366827,161.00088367405883,26.35254978794119,53.2,0.28,1.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2600,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,0.215,113.25,22.57848570109519,55.44218902688359,84.65162306656,34.41510415119945,78.63,0.1371373188824641,1.0,0,0,0,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2601,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,8.341283260492023,433.79,150.12,120.98644350920878,613.1823643916078,76.66501835091546,145.02,3.4232195246717816,2.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2602,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,,9.803776541854834,31.44,71.27,155.52974446060975,249.3712051926173,139.79794665596688,356.23,4.2211669218826815,2.0,1,1,1,10.1016/j.envpol.2018.03.088,Yang2018_industrial_S3,real_model_ready,False,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
