dataset,scope,group_key,n_rows,missing_pct,valid
merged_std33,group:Source,Assessment of the spatial distribution of organochlorine pesticides (OCPs) and polychlorinated biphenyls (PCBs) in urban soil of China,12,98.47,12
merged_std33,group:Source,Assessment of trace metal distribution and contamination in surface soils of Hong Kong,9,97.64,9
merged_std33,group:Source,"Assessments of Water-Soluble Inorganic Ions and Heavy Metals in Atmospheric Dustfall and Topsoil in Lanzhou, China",2,97.08,2
merged_std33,group:Source,"Assessments of levels, potential ecological risk, and human health risk of heavy metals in the soils from a typical county in shanxi province, china",1,96.66,1
merged_std33,group:Source,Association of black carbon with polycyclic aromatic hydrocarbons and heavy metals in urban topsoils and environmental implications,1,96.94,1
merged_std33,group:Source,Atmospheric deposition and vegetable uptake of polycyclic aromatic hydrocarbons (PAHs) based on experimental and computational simulations,3,97.77,3
merged_std33,group:Source,Atmospheric mercury inputs in montane soils increase with elevation: evidence from mercury isotope signatures,1,97.77,1
merged_std33,group:Source,Bacterial community shift and hydrocarbon transformation during bioremediation of short-term petroleum-contaminated soil,1,97.08,1
merged_std33,group:Source,Bai2015_PRD_OCP_Wetland,15,97.22,15
merged_std33,group:Source,Balang_ForestSoil_PCB_PAH,20,96.94,20
merged_std33,group:Source,"Bamboo- and pig-derived biochars reduce leaching losses of dibutyl phthalate, cadmium, and lead from co-contaminated soils",2,97.5,2
merged_std33,group:Source,Basal and Foliar Treatment using an Organic Fertilizer Amendment Lowers Cadmium Availability in Soil and Cadmium Uptake by Rice on Field Micro-Plot Experiment Planted in Contaminated Acidic Paddy Soil,1,96.8,1
merged_std33,group:Source,"Behavior of Cu and Zn under combined pollution of 2,4-dichlorophenol in the planted soil",1,97.08,1
merged_std33,group:Source,Beijing_Periurban_Farmland_HM,50,96.94,50
merged_std33,group:Source,"Bioaccumulation and Ecological Risk of Perfluorinated Compounds in Aquatic Plants of Nansi Lake, China",6,98.19,6
merged_std33,group:Source,Bioaccumulation and health risk assessment of PAHs and Hg in the housefly of kitchen waste culturing system,6,98.24,6
merged_std33,group:Source,"Bioaccumulation characteristics, transfer model of heavy metals in soil-crop system and health assessment in plateau region, China",8,96.94,8
merged_std33,group:Source,Bioaccumulation of Heavy Metals by Wild Plants Growing on Copper Mine Spoils in China,5,97.08,5
merged_std33,group:Source,Bioaccumulation of PFASs in cabbage collected near a landfill site in China: Laboratory and field investigations,16,97.77,16
merged_std33,group:Source,"Bioaccumulation of Total and Methyl Mercury in Three Earthworm Species (Drawida sp., Allolobophora sp., and Limnodrilus sp.)",1,98.33,1
merged_std33,group:Source,Bioaccumulation of polybrominated diphenyl ethers and several alternative halogenated flame retardants in a small herbivorous food chain,7,96.88,7
merged_std33,group:Source,"Bioavailability Assessment of Heavy Metals Using Various Multi-Element Extractants in an Indigenous Zinc Smelting Contaminated Site, Southwestern China",1,96.52,1
merged_std33,group:Source,"Bioavailability and soil-to-crop transfer of heavy metals in farmland soils: A case study in the Pearl River Delta, South China",2,97.5,2
merged_std33,group:Source,"Bioavailability, Sources, and Transfer Behavior of Heavy Metals in Soil–Crop Systems from a High Geological Background Area Impacted by Artisanal Zn Smelting in Guizhou Province, Southwest China",1,96.11,1
merged_std33,group:Source,Biochar amendment immobilizes lead in rice paddy soils and reduces its phytoavailability,7,96.52,7
merged_std33,group:Source,Biochar remediation of heavy metal-contaminated soils in a coal gangue-affected area,1,97.08,1
merged_std33,group:Source,Biodegradable microplastics coupled with biochar enhance Cd chelation and reduce Cd accumulation in Chinese cabbage,1,97.5,1
merged_std33,group:Source,Biodegradation of pyrene and benzo[a]pyrene in the liquid matrix and soil by a newly identified Raoultella planticola strain,1,97.5,1
merged_std33,group:Source,"Biodiversity and seasonal variation of the cyanobacterial assemblage in a rice paddy field in Fujian, China",1,97.08,1
merged_std33,group:Source,Bioelectricity generation by wetland plant-sediment microbial fuel cells (P-SMFC) and effects on the transformation and mobility of arsenic and heavy metals in sediment,1,97.64,1
merged_std33,group:Source,"Biogeochemical behavior, health risk assessment and source identification of antimony and arsenic in soil from a legacy antimony smelter in Gansu, Northwest China",1,96.24,1
merged_std33,group:Source,"Biological risk, source and pollution history of organochlorine pesticides (OCPs) in the sediment in Nansha mangrove, South China",20,96.24,20
merged_std33,group:Source,Bioremediation of Crude Oil Contaminated Soil by Petroleum-Degrading Active Bacteria,4,98.19,4
merged_std33,group:Source,Bioremediation of oil contaminated soil using agricultural wastes via microbial consortium,3,97.36,3
merged_std33,group:Source,Bioremediation of petroleum hydrocarbon-contaminated soil by petroleum-degrading bacteria immobilized on biochar,6,97.61,6
merged_std33,group:Source,Bioremediation of petroleum-contaminated soil enhanced by aged refuse,2,96.66,2
merged_std33,group:Source,Biostimulation-phytoremediation of petroleum hydrocarbon contaminated soil: Response surface methodology (RSM),27,98.31,27
merged_std33,group:Source,"Brassica chinensis Rape (L.) seed germination, seedling growth, and physiology in soil polluted with di-n-butyl phthalate and bis(2-ethylhexyl) phthalate",1,97.08,1
merged_std33,group:Source,COMBINED TOXICITY OF POLYCYCLIC AROMATIC HYDROCARBONS AND HEAVY METALS TO BIOCHEMICAL AND ANTIOXIDANT RESPONSES OF FREE AND IMMOBILIZED SELENASTRUM CAPRICORNUTUM,1,97.91,1
merged_std33,group:Source,Cadmium Accumulation Characteristics in Turnip Landraces from China and Assessment of Their Phytoremediation Potential for Contaminated Soils,4,98.47,4
merged_std33,group:Source,"Cadmium Pollution and its Transfer in Agricultural Systems in the Suburbs of Tianjin, China",4,97.91,4
merged_std33,group:Source,Cadmium adsorption-desorption synergy drives spatial heterogeneity of grain cadmium enrichment in a subtropical limestone paddy region,1,97.5,1
merged_std33,group:Source,Cadmium concentration and its typical input and output fluxes in agricultural soil downstream of a heavy metal sewage irrigation area,1,97.08,1
merged_std33,group:Source,Cadmium contamination of soil and crops is affected by intercropping and rotation systems in the lower reaches of the Minjiang River in south-western China,6,97.01,6
merged_std33,group:Source,Cadmium pollution of soil-rice ecosystems in rice cultivation dominanted regions in China: A review,20,98.33,20
merged_std33,group:Source,Cadmium source identification in soils and high-risk regions predicted by geographical detector method,2,97.77,2
merged_std33,group:Source,Cai et al. 2015,2,96.38,2
merged_std33,group:Source,"Cancer risk from polycyclic aromatic compounds in fine particulate matter generated from household coal combustion in Xuanwei, China",4,95.83,4
merged_std33,group:Source,Cascade effects of plant diversity on soil multifunctionality in antimony‑arsenic contaminated sites: The pivotal role of microbial network complexity,1,96.38,1
merged_std33,group:Source,Causes and distribution of soil pollution in China,6,98.42,6
merged_std33,group:Source,"Cd, Cu, and Zn Accumulations Caused by Long-Term Fertilization in Greenhouse Soils and Their Potential Risk Assessment",1,97.22,1
merged_std33,group:Source,Cd-PAHs 复合污染土壤的固定化微生物修复研究,4,97.77,4
merged_std33,group:Source,Changes in metal mobility assessed by EDTA kinetic extraction in three polluted soils after repeated phytoremediation using a cadmium/zinc hyperaccumulator,6,97.01,6
merged_std33,group:Source,Changes in rhizosphere bacterial communities during remediation of heavy metal-accumulating plants around the Xikuangshan mine in southern China,8,96.8,8
merged_std33,group:Source,Changes in the heavy metal distributions in whole soil and aggregates affected by the application of alkaline materials and phytoremediation,4,96.8,4
merged_std33,group:Source,Changes in the soil environment from excessive application of fertilizers and manures to two contrasting intensive cropping systems on the North China Plain,2,96.18,2
merged_std33,group:Source,Characterisation and risk assessment of polycyclic aromatic hydrocarbons (PAHs) in soils and plants around e-waste dismantling sites in southern China,2,97.64,2
merged_std33,group:Source,Characterisation of the rhizoremediation of petroleum-contaminated soil: effect of different influencing factors,1,97.08,1
merged_std33,group:Source,Characteristics and Health Risks of Phthalate Ester Contamination in Soil and Plants in Coastal Areas of South China,12,97.52,12
merged_std33,group:Source,"Characteristics and risk assessment of organophosphate esters and phthalates in soils and vegetation from Dalian, northeast China",3,98.33,3
merged_std33,group:Source,"Characteristics and risk assessment of organophosphate esters and phthalates in soils and vegetations from Dalian, Northeast China",6,97.36,6
merged_std33,group:Source,Characteristics of heavy metal pollution on roadside soil along highway,2,97.91,2
merged_std33,group:Source,"Characteristics of organic pollutants and their effects on the microbial composition and activity in the industrial soils of Pearl River Delta, China",6,98.05,6
merged_std33,group:Source,Characteristics of soil heavy metal pollution and health risk assessment in urban parks at megacity of central China,1,97.64,1
merged_std33,group:Source,Characteristics of soil organic matter (SOM) extracted using base with subsequent pH lowering and sequential pH extraction,4,98.61,4
merged_std33,group:Source,"Characteristics, prediction, and risk assessment of phthalates, organophosphate esters, and polycyclic aromatic hydrocarbons in vegetables from plastic greenhouses of Northeast China",11,97.69,11
merged_std33,group:Source,"Characteristics, source apportionment, and health risk assessment of heavy metal pollution in soil of Jiangmen, China",1,97.36,1
merged_std33,group:Source,"Characterization and Risk Assessment of Polychlorinated Biphenyls in City Park Soils of Xi’An, China",3,97.45,3
merged_std33,group:Source,Characterization and source apportionment of heavy metals in the sediments of Lake Tai (China) and its surrounding soils,2,96.87,2
merged_std33,group:Source,Characterization of Heavy Metals from Banana Farming Soils,10,97.36,10
merged_std33,group:Source,Characterization of PCDD/Fs and heavy metal distribution from municipal solid waste incinerator fly ash sintering process,4,97.15,4
merged_std33,group:Source,"Characterization of Polycyclic Aromatic Hydrocarbons (PAHs), Iron and Black Carbon within Street Dust from a Steel Industrial City, Central China",1,95.27,1
merged_std33,group:Source,Characterization of Tibetan soil as a source or sink of atmospheric persistent organic pollutants: Seasonal shift and impact of global warming,3,97.03,3
merged_std33,group:Source,"Characterization of heavy metal contamination in the soil and sediment of the Three Gorges Reservoir, China",3,96.8,3
merged_std33,group:Source,"Characterization of polycyclic aromatic hydrocarbons in urban-rural integration area soil, North China: Spatial distribution, sources and potential human health risk assessment",1,95.83,1
merged_std33,group:Source,Characterization of residential household dust from Shanghai by particle size and analysis of organophosphorus flame retardants and metals,4,96.11,4
merged_std33,group:Source,"Characterization, source apportionment, and risk assessment of polycyclic aromatic hydrocarbons (PAHs) in urban soils from 23 cities in China",5,98.61,5
merged_std33,group:Source,"Characterizations of heavy metal contamination, microbial community, and resistance genes in a tailing of the largest copper mine in China",1,96.94,1
merged_std33,group:Source,Characterizing pollution and source identification of heavy metals in soils using geochemical baseline and PMF approach,2,96.45,2
merged_std33,group:Source,"Characterizing spatial distribution and sources of heavy metals in the soils from mining-smelting activities in Shuikoushan, Hunan Province, China",1,96.94,1
merged_std33,group:Source,Characterizing surface soil heavy metal contamination and source attribution in the Qinghai Lake Basin,2,96.18,2
merged_std33,group:Source,Chelant-Enhanced Phytoextraction of Heavy Metal-Contaminated Soils and Its Environmental Risk Assessment,5,97.64,5
merged_std33,group:Source,Chen & Liang 2021,3,97.31,3
merged_std33,group:Source,Chen2021_Shanghai_GreenSpace_PAH,166,97.47,166
merged_std33,group:Source,"Cheng, B. R., Ju, S. J., Yue, S. R., He, R. Z., Sheng, S. J. (1980). Studies on the selenium in soils of northeastern china. Acta Pedologica Sinica,(01),55-61([in Chinese with English abstract]).",2,98.61,2
merged_std33,group:Source,Cheng2018_Yunnan_Jinding_HM,40,96.24,40
merged_std33,group:Source,China_Smelter_HM_Survey,69,97.08,69
merged_std33,group:Source,Chlorinated and Parent Polycyclic Aromatic Hydrocarbons in Environmental Samples from an Electronic Waste Recycling Facility and a Chemical Industrial Complex in China,3,97.91,3
merged_std33,group:Source,Chromium Contamination and Health Risk Assessment of Soil and Agricultural Products in a Rural Area in Southern China,10,97.5,10
merged_std33,group:Source,Co-application of biochar and melatonin enhances pea (Pisum sativum L.) performance and alleviates cadmium contamination stress,1,96.66,1
merged_std33,group:Source,Co-contamination by heavy metal and organic pollutant alters impacts of genotypic richness on soil nutrients,1,97.91,1
merged_std33,group:Source,Co-occurrence behaviors of per- and polyfluoroalkyl substances (PFASs) and heavy metals in the groundwater of dyeing industrial sites in southern China,1,98.19,1
merged_std33,group:Source,"Co-occurrence of PFASs, TPHs, and BTEX in subsurface soils: Impacts on native microbial communities and implications for bioremediation",1,99.03,1
merged_std33,group:Source,"Co-occurrence of per- and polyfluoroalkyl substances, heavy metals and polycyclic aromatic hydrocarbons and their composite impacts on microbial consortium in soil: A field study",12,97.87,12
merged_std33,group:Source,Co-planting improves the phytoremediation efficiency of combined phenanthrene and copper co-contaminated soils,2,97.43,2
merged_std33,group:Source,Co-remediation of DDT-contaminated soil using white rot fungi and laccase extract from white rot fungi,1,97.64,1
merged_std33,group:Source,CoalMiningArea_EastChina_PAH,27,97.78,27
merged_std33,group:Source,Coking wastewater treatment plant as a source of polycyclic aromatic hydrocarbons (PAHs) in sediments and ecological risk assessment,8,98.05,8
merged_std33,group:Source,Coking wastewater treatment plant as a sources of polycyclic aromatic hydrocarbons (PAHs) in sediments and ecological assessment,26,96.47,26
merged_std33,group:Source,"Cold-trapping of persistent organic pollutants in the mountain soils of western sichuan, china",1,96.8,1
merged_std33,group:Source,Colonization Characteristics and Composition of Dark Septate Endophytes (DSE) in a Lead and Zinc Slag Heap in Southwest China,1,97.22,1
merged_std33,group:Source,Combination of biochar amendment and phytoremediation for hydrocarbon removal in petroleum-contaminated soil,5,97.91,5
merged_std33,group:Source,"Combined Pollution of Heavy Metals and Polycyclic Aromatic Hydrocarbons in the soil in Shenfu Region, China - A Case of Three Different Cities",3,97.08,3
merged_std33,group:Source,"Combined apatite, biochar, and organic fertilizer application for heavy metal co-contaminated soil remediation reduces heavy metal transport and alters soil microbial community structure",1,97.91,1
merged_std33,group:Source,Combined cadmium and elevated ozone affect concentrations of cadmium and antioxidant systems in wheat under fully open-air conditions,1,97.36,1
merged_std33,group:Source,Combined effect of cypermethrin and copper on catalase activity in soil,1,97.77,1
merged_std33,group:Source,Combined effect of heavy metals and polycyclic aromatic hydrocarbons on urease activity in soil,23,96.5,23
merged_std33,group:Source,Combined mechanochemical and thermal treatment of PCBs contaminated soil,6,98.47,6
merged_std33,group:Source,"Combined pollution of heavy metals and polycyclic aromatic hydrocarbons in the soil in Shenfu Region, China: a case of three different cities",5,97.02,5
merged_std33,group:Source,Combined remediation of Cd–phenanthrene co-contaminated soil by Pleurotus cornucopiae and Bacillus thuringiensis FQ1 and the antioxidant responses in Pleurotus cornucopiae,32,97.77,32
merged_std33,group:Source,Combining phytoremediation with soil flushing for arsenic removal from contaminated soil,7,97.22,7
merged_std33,group:Source,Combining potassium chloride leaching with vertical electrokinetics to remediate cadmium-contaminated soils,7,97.36,7
merged_std33,group:Source,Combining random forest and XGBoost models for source apportionment and health risk assessments of heavy metals in suburban farmland soils,3,97.17,3
merged_std33,group:Source,Community response of soil microorganisms to combined contamination of polycyclic aromatic hydrocarbons and potentially toxic elements in a typical coking plant,2,97.91,2
merged_std33,group:Source,Comparative Study on Different Remediation Strategies Applied in Petroleum‐Contaminated Soils,6,97.75,6
merged_std33,group:Source,Comparative evaluation of environmental contamination and DNA damage induced by electronic-waste in Nigeria and China,3,93.88,3
merged_std33,group:Source,Comparative metagenomics study reveals pollution induced changes of microbial genes in mangrove sediments,4,97.36,4
merged_std33,group:Source,Comparative study on pollution characteristics of heavy metals and polycyclic aromatic hydrocarbons in coking solid wastes,12,96.57,12
merged_std33,group:Source,"Comparative uptake, translocation and subcellular distribution of phthalate esters and their primary monoester metabolites in Chinese cabbage (Brassica rapa var. chinensis)",8,97.98,8
merged_std33,group:Source,Comparison Study on the Estimation of the Spatial Distribution of Regional Soil Metal(loid)s Pollution Based on Kriging Interpolation and BP Neural Network,1,97.77,1
merged_std33,group:Source,Comparison between passive remediation and bioremediation for the hydrocarbons contaminated soil clean up,6,98.89,6
merged_std33,group:Source,Comparison of Chinese and Danish Soil Legislation Based on Soil Heavy Metal Values in Contaminated Sites: A Case Study in Sichuan,18,97.5,18
merged_std33,group:Source,Comparison of DGT with traditional methods for assessing cadmium bioavailability to Brassica chinensis in different soils,15,97.22,15
merged_std33,group:Source,"Comparison of Health Risk Assessments of Heavy Metals and As in Sewage Sludge from Wastewater Treatment Plants (WWTPs) for Adults and Children in the Urban District of Taiyuan, China",2,97.5,2
merged_std33,group:Source,Comparison of Sedimentary PAHs in the Rivers of Ammer (Germany) and Liangtan (China): Differences between Early- and Newly-Industrialized Countries,1,96.66,1
merged_std33,group:Source,"Comparison of greenhouse and open field cultivations across China: Soil characteristics, contamination and microbial diversity",2,97.29,2
merged_std33,group:Source,Comparison of humic and fulvic acid on remediation of arsenic contaminated soil by electrokinetic technology,1,97.91,1
merged_std33,group:Source,Complementarity of co-planting a hyperaccumulator with three metal(loid)-tolerant species for metal(loid)-contaminated soil remediation,7,97.2,7
merged_std33,group:Source,Complex Interactions Between the Macrophyte Acorus Calamus and Microbial Fuel Cells During Pyrene and Benzo[a]Pyrene Degradation in Sediments,1,97.64,1
merged_std33,group:Source,Complexation of a Ligand with a Surfactant Micelle for Soil Heavy Metal Desorption,1,97.5,1
merged_std33,group:Source,Compounded chelating agent derived from fruit residue extracts effectively enhances Cd phytoextraction by Sedum alfredii,4,96.38,4
merged_std33,group:Source,"Comprehensive Analysis of Antimicrobial, Heavy Metal, and Pesticide Residues in Commercial Organic Fertilizers and Their Correlation with Tigecycline-Resistant tet(X)-Variant Genes",9,98.15,9
merged_std33,group:Source,Comprehensive Assessment Model on Heavy Metal Pollution in Soil,3,97.45,3
merged_std33,group:Source,"Comprehensive Evaluation of Soil Near Uranium Tailings, Beishan City, China",6,97.08,6
merged_std33,group:Source,Comprehensive assessment and source apportionment of heavy metals in Shanghai agricultural soils with different fertility levels,1,96.24,1
merged_std33,group:Source,Comprehensive assessment of harmful heavy metals in contaminated soil in order to score pollution level,3,98.33,3
merged_std33,group:Source,Comprehensive large-scale investigation and assessment of trace metal in the coastal sediments of Bohai Sea,5,97.25,5
merged_std33,group:Source,"Concentration Levels, Biological Enrichment Capacities and Potential Health Risk Assessment of Trace Elements in Eichhornia crassipes from Honghu Lake, China",4,97.36,4
merged_std33,group:Source,Concentration and Risk Evaluation of Polycyclic Aromatic Hydrocarbons in Urban Soil in the Typical Semi-Arid City of Xi'an in Northwest China,1,94.99,1
merged_std33,group:Source,Concentration and Risk Evaluation of Polycyclic Aromatic Hydrocarbons in Urban Soil in the Typical Semi-Arid City of Xi’an in Northwest China,2,95.06,2
merged_std33,group:Source,"Concentration and Spatial Distribution of Polycyclic Aromatic Hydrocarbons in Surface Roadside Soils, Shanghai",29,97.9,29
merged_std33,group:Source,"Concentration, Source, and Total Health Risks of Cadmium in Multiple Media in Densely Populated Areas, China",1,97.77,1
merged_std33,group:Source,"Concentration, characterization and risk assessment of polycyclic aromatic hydrocarbons (PAHs) and organochlorine pesticides (OCPs) in soils from the Corn Belt of Northeast China",3,98.01,3
merged_std33,group:Source,"Concentration, characterization and risk assessment of polycyclic aromatic hydrocarbons and organochlorine pesticides in soils from the Corn Belt of northeast China",5,97.97,5
merged_std33,group:Source,"Concentrations and characteristics of selenium in soil samples from Dashan Region, a selenium-enriched area in China",4,97.36,4
merged_std33,group:Source,Concentrations of Heavy Metals in Six Municipal Sludges from Guangzhou and Their Potential Ecological Risk Assessment for Agricultural Land Use,6,96.43,6
merged_std33,group:Source,Concentrations of Heavy Metals in Suburban Horticultural Soils and Their Uptake by Artemisia selengensis,2,97.43,2
merged_std33,group:Source,"Concentrations, Distribution, and Ecological Risk Assessment of Heavy Metals in Daya Bay, China",1,97.08,1
merged_std33,group:Source,"Concentrations, Possible Sources and Health Risk of Heavy Metals in Multi-Media Environment of the Songhua River, China",1,97.5,1
merged_std33,group:Source,"Concentrations, distribution, sources, and ecological risk assessment of heavy metals in agricultural topsoil of the Three Gorges Dam region, China",1,96.94,1
merged_std33,group:Source,"Concentrations, sources and spatial distribution of polycyclic aromatic hydrocarbons in soils from Beijing, Tianjin and surrounding areas, North China",1,98.19,1
merged_std33,group:Source,"Concentrations, spatial distributions and congener profiles of polychlorinated biphenyls in soils from a coastal city – Tianjin, China",15,97.49,15
merged_std33,group:Source,"Contaminant characteristics and environmental risk assessment of heavy metals in the paddy soils from lead (Pb)-zinc (Zn) mining areas in Guangdong Province, South China",2,96.66,2
merged_std33,group:Source,"Contamination Evaluation and Source Identification of Heavy Metals in the Sediments from the Lishui River Watershed, Southern China",1,97.5,1
merged_std33,group:Source,"Contamination Identification of Trace Metals in Roadway Dust of a Typical Mountainous County in the Three Gorges Reservoir Region, China, and its Relationships with Socio-Economic Factors",2,96.8,2
merged_std33,group:Source,"Contamination Level, Distribution, and Inventory of Dechlorane Plus (DP) in the Surface Soil of Shenyang City, China",1,97.64,1
merged_std33,group:Source,"Contamination Status, Environmental Factor and Risk Assessment of Polychlorinated Biphenyls and Hexachlorobutadiene in Greenhouse and Open-Field Agricultural Soils across China",17,97.83,17
merged_std33,group:Source,"Contamination and Congener Profiles of Polychlorinated Biphenyls from different agricultural top soils in a county of the Tailake Region, China",19,97.38,19
merged_std33,group:Source,"Contamination and Health Risk Assessment of Heavy Metals in Soil Surrounding an Electroplating factory in JiaXing, China",1,97.22,1
merged_std33,group:Source,Contamination and health risks of soil heavy metals around a lead/zinc smelter in southwestern China,2,95.48,2
merged_std33,group:Source,Contamination and human health risk of lead in soils around lead/zinc smelting areas in China,16,98.19,16
merged_std33,group:Source,Contamination and human health risks of phthalate esters in vegetable and crop soils from the Huang-Huai-Hai region of China,13,98.4,13
merged_std33,group:Source,"Contamination and human health risks of polycyclic aromatic hydrocarbons in surface soils from Tianjin coastal new region, China",1,98.33,1
merged_std33,group:Source,Contamination assessment and source apportionment of heavy metals in agricultural soil through the synthesis of PMF and GeogDetector models,1,96.94,1
merged_std33,group:Source,"Contamination characteristics and risk assessment of polycyclic aromatic compounds in soil from industrial park of Wuda District, Inner Mongolia, China",1,98.19,1
merged_std33,group:Source,"Contamination characteristics and source apportionment of methylated PAHs in agricultural soils from Yangtze River Delta, China",6,97.94,6
merged_std33,group:Source,"Contamination characteristics of heavy metals and enrichment capacity of native plants in soils around typical coal mining areas in Gansu, China",1,96.11,1
merged_std33,group:Source,"Contamination characteristics, source apportionment, and health risk assessment of heavy metals in agricultural soil in the Hexi Corridor",3,96.66,3
merged_std33,group:Source,Contamination features and health risk of soil heavy metals in China,63,97.57,63
merged_std33,group:Source,"Contamination level, sources, and health risk of polycyclic aromatic hydrocarbons in suburban vegetable field soils of Changchun, Northeast China",5,95.38,5
merged_std33,group:Source,Contamination levels and health risk assessments of heavy metals in an oasis-desert zone: a case study in northwest China,2,96.87,2
merged_std33,group:Source,"Contamination of Phthalate Esters (PAEs) in Typical Wastewater-Irrigated Agricultural Soils in Hebei, North China",3,96.89,3
merged_std33,group:Source,Contamination of persistent organic pollutants (POPs) and relevant management in China,3,98.42,3
merged_std33,group:Source,"Contamination of phthalate esters, organochlorine pesticides and polybrominated diphenyl ethers in agricultural soils from the Yangtze River Delta of China",3,97.87,3
merged_std33,group:Source,Contamination of polychlorinated biphenyls and hexachlorobutadiene in greenhouse and open-field agricultural soils across China,5,98.28,5
merged_std33,group:Source,Contamination source apportionment and health risk assessment of heavy metals in soil around municipal solid waste incinerator: A case study in North China,2,96.59,2
merged_std33,group:Source,Contamination vertical distribution and key factors identification of metal(loid)s in site soil from an abandoned Pb/Zn smelter using machine learning,1,95.83,1
merged_std33,group:Source,"Contamination, Sources, and Health Risks Associated with Soil PAHs in Rebuilt Land from a Coking Plant, Beijing, China",4,95.65,4
merged_std33,group:Source,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,7,97.54,7
merged_std33,group:Source,"Content and source apportionment of polycyclic aromatic hydrocarbons in soil profile (0–100 Cm) of Urumqi petrochemical wastewater irrigation area, China",1,97.36,1
merged_std33,group:Source,"Contents and sources of polycyclic aromatic hydrocarbons and organochlorine pesticides in vegetable soils of Guangzhou, China",2,94.71,2
merged_std33,group:Source,Contrast in soil microbial metabolic functional diversity to fertilization and crop rotation under rhizosphere and non-rhizosphere in the coal gangue landfill reclamation area of Loess Hills,1,97.5,1
merged_std33,group:Source,Contrasting effects of species richness on soil pollutant removal in herbaceous plant communities: the importance of individual species,1,96.94,1
merged_std33,group:Source,Contribution of Nano-Zero-Valent Iron and Arbuscular Mycorrhizal Fungi to Phytoremediation of Heavy Metal-Contaminated Soil,1,97.64,1
merged_std33,group:Source,"Contributions of ryegrass, lignin and rhamnolipid to polycyclic aromatic hydrocarbon dissipation in an arable soil",8,96.66,8
merged_std33,group:Source,Correlation analysis of heavy metal content in the huai yam and the soil in huai yam planting areas of wenxian,10,97.64,10
merged_std33,group:Source,Cross-regional assessment of heavy metal contamination and Cd exceedance risk in specialty vegetable-producing soils across China,4,98.05,4
merged_std33,group:Source,Cs phytoremediation by Sorghum bicolor cultivated in soil and in hydroponic system,1,97.64,1
merged_std33,group:Source,"Culturable Heavy Metal-Resistant and Plant Growth Promoting Bacteria in V-Ti Magnetite Mine Tailing Soil from Panzhihua, China",1,95.97,1
merged_std33,group:Source,"Current State, Distribution, and Sources of Phthalate Esters and Organophosphate Esters in Soils of the Three Gorges Reservoir Region, China",2,97.22,2
merged_std33,group:Source,Current Status and Health Risk Assessment of Heavy Metals Contamination in Tea across China,1,97.77,1
merged_std33,group:Source,Current status and temporal trend of heavy metals in farmland soil in the Yangtze River Delta Region: Field survey and meta-analysis,10,98.26,10
merged_std33,group:Source,Current status and temporal trend of heavy metals in farmland soil of the Yangtze River Delta Region: Field survey and meta-analysis,1,97.36,1
merged_std33,group:Source,"Dam construction reshapes heavy metal pollution in soil/sediment in the three gorges reservoir, China, from 2008 to 2020",1,97.5,1
merged_std33,group:Source,Data-driven intelligent modeling of unconfined compressive strength of heavy metal-contaminated soil,1,97.22,1
merged_std33,group:Source,"Deciphering source contributions of trace metal contamination in urban soil, road dust, and foliar dust of Guangzhou, southern China",3,97.5,3
merged_std33,group:Source,Defense systems of soil microorganisms in response to compound contamination by arsenic and polycyclic aromatic hydrocarbons,3,96.99,3
merged_std33,group:Source,Delineation of soil contaminant plumes at a co-contaminated site using BP neural networks and geostatistics,1,97.36,1
merged_std33,group:Source,Dendroremediation Potential of Six Quercus Species to Polluted Soil in Historic Copper Mining Sites,3,96.43,3
merged_std33,group:Source,"Descriptive statistics of heavy metals in the soil of the Daye region (from Table S1 of a paper on heavy metal contamination in Daye, China)",1,97.91,1
merged_std33,group:Source,"Design, Implementation and Environmental Impact of Cutoff Wall for Pollution Control in an Industrial Legacy Site",3,95.27,3
merged_std33,group:Source,Detection of Cadmium Risk to the Photosynthetic Performance of Hybrid Pennisetum,1,96.94,1
merged_std33,group:Source,Detection of methoxylated and hydroxylated polychlorinated biphenyls in sewage sludge in China with evidence for their microbial transformation,1,97.22,1
merged_std33,group:Source,"Detection of semi-volatile organic compounds (SVOCs) in surface water, soil, and groundwater in a chemical industrial park in Eastern China",2,98.05,2
merged_std33,group:Source,Determination of Decabrominated Diphenyl Ether in Soils by Soxhlet Extraction and High Performance Liquid Chromatography,1,98.05,1
merged_std33,group:Source,"Determining environmental risk and source of heavy metal(loid)s in the surrounding farmland soil of a zinc smelter in water source area, Northwest China",1,95.27,1
merged_std33,group:Source,"Development of a model to simulate soil heavy metals lateral migration quantity based on SWAT in Huanjiang watershed, China",1,97.91,1
merged_std33,group:Source,Development of phosphorus composite biochar for simultaneous enhanced carbon sink and heavy metal immobilization in soil,1,98.19,1
merged_std33,group:Source,"Development, modification, and application of low-cost and available biochar derived from corn straw for the removal of vanadium(V) from aqueous solution and real contaminated groundwater",1,98.47,1
merged_std33,group:Source,Diagnosis of cadmium contamination in urban and suburban soils using visible-to-near-infrared spectroscopy,1,97.5,1
merged_std33,group:Source,Diatom response to heavy metal pollution and nutrient enrichment in an urban lake: evidence from paleolimnology,1,97.36,1
merged_std33,group:Source,Dielectric Properties Based Detection of Heavy Metal Contaminated Soil in the Frequency Range from 10 MHz to 1 GHz,1,98.75,1
