ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,id_DOI,id_Source,split_source,is_synthetic
25148,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",,9.6,184.4,,576.7,263.0,120.4,91.3,3.2,6,1,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",real_model_ready,False
25149,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",,0.6,102.8,,272.3,143.8,107.4,88.6,0.4,4,1,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",real_model_ready,False
25150,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",,2.8,200.1,,222.5,221.2,71.0,125.9,1.7,6,1,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",real_model_ready,False
25151,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",,7.9,295.2,,361.7,437.3,53.3,65.9,654.1,5,1,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",real_model_ready,False
25152,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",,12.5,2374.1,,1641.3,518.7,68.6,40.5,9.3,6,1,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",real_model_ready,False
25153,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",,0.04,33.0,,32.3,157.8,,56.5,,0,0,10.1016/j.jhazmat.2009.08.134,"Heavy metal and persistent organic compound contamination in soil from Wenling: An emerging e-waste recycling city in Taizhou area, China",real_model_ready,False
26441,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,2025.0,0.15,28.05,6.89,28.93,77.09,33.48,68.4,0.06,0,0,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,real_model_ready,False
26442,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,,0.12,28.07,7.37,29.51,78.87,30.7,71.51,0.07,0,0,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,real_model_ready,False
26443,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,,0.23,27.51,7.15,31.48,76.31,37.47,63.47,0.06,0,0,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,real_model_ready,False
26444,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,,0.11,28.67,5.33,24.32,73.5,35.7,66.46,0.03,0,0,10.13358/j.issn.2096-9309.2025.0120.02,phase4_downloaded_pdfs_10.13358_j.issn.2096-9309.2025.0120.02,real_model_ready,False
26462,10.13961/j.cnki.stbctb.2012.05.022,腐殖酸与活性污泥对污染土壤联合修复研究,2012.0,0.85,400.0,,800.0,600.0,,,,4,1,10.13961/j.cnki.stbctb.2012.05.022,腐殖酸与活性污泥对污染土壤联合修复研究,real_model_ready,False
26498,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,2023.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,,7,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
26499,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,2023.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,,7,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
26500,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,2023.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,,7,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
26501,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,2023.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,,7,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
26502,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,2023.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,,7,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
26503,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,2023.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,,7,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
26504,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,2023.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,,7,1,10.19672/j.cnki.1003-6504.0346.23.338,Content and risk of heavy metals and polycyclic aromatic hydrocarbons in biochar-based fertilizer,real_model_ready,False
26650,10.1016/j.envpol.2020.116038,"Ecological risk and early warning of soil compound pollutants (HMs, PAHs, PCBs and OCPs) in an industrial city, Changchun, China",,0.67,11.6,4.4,18.0,162.0,14.6,50.3,,1,1,10.1016/j.envpol.2020.116038,"Ecological risk and early warning of soil compound pollutants (HMs, PAHs, PCBs and OCPs) in an industrial city, Changchun, China",real_model_ready,False
28629,10.1016/S1001-0742(10)60517-7,Eco-toxicity of petroleum hydrocarbon contaminated soil,2011.0,0.5,0.5,,16.5,,6.5,12.0,,1,1,10.1016/S1001-0742(10)60517-7,Eco-toxicity of petroleum hydrocarbon contaminated soil,real_model_ready,False
28680,10.1038/s41598-024-77066-6,Effective co-immobilization of arsenic and cadmium in contaminated soil by sepiolite-modified nano-zero-valent iron and its impact on the soil bacterial community,,2.4,,127.18,,,,,,2,1,10.1038/s41598-024-77066-6,Effective co-immobilization of arsenic and cadmium in contaminated soil by sepiolite-modified nano-zero-valent iron and its impact on the soil bacterial community,real_model_ready,False
28740,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,2015.0,0.0,,,,,,,,0,0,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,real_model_ready,False
28741,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,2015.0,5.0,,,,,,,,1,1,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,real_model_ready,False
28742,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,2015.0,15.0,,,,,,,,1,1,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,real_model_ready,False
28743,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,2015.0,30.0,,,,,,,,1,1,10.1007/s11368-015-1093-7,Mycoremediation potential and tolerance responses of Oudemansiella radicata in cadmium-pyrene co-contaminated soil,real_model_ready,False
28776,10.3389/fmicb.2025.1544233,"Microbial community dynamics and bioremediation strategies for petroleum contamination in an in-service oil Depot, middle-lower Yellow River Basin",2025.0,,,0.0015,,,,,,0,0,10.3389/fmicb.2025.1544233,"Microbial community dynamics and bioremediation strategies for petroleum contamination in an in-service oil Depot, middle-lower Yellow River Basin",real_model_ready,False
28777,10.3389/fmicb.2025.1544233,"Microbial community dynamics and bioremediation strategies for petroleum contamination in an in-service oil Depot, middle-lower Yellow River Basin",2025.0,,,0.0011,,,,,,0,0,10.3389/fmicb.2025.1544233,"Microbial community dynamics and bioremediation strategies for petroleum contamination in an in-service oil Depot, middle-lower Yellow River Basin",real_model_ready,False
28778,10.1016/j.ecolind.2016.08.037,"Geochemical baseline establishment and ecological risk evaluation of heavy metals in greenhouse soils from Dongtai, China",2017.0,0.161,17.58,,14.87,56.63,21.3,49.33,,0,0,10.1016/j.ecolind.2016.08.037,"Geochemical baseline establishment and ecological risk evaluation of heavy metals in greenhouse soils from Dongtai, China",real_model_ready,False
28779,10.1016/j.ecolind.2016.08.037,"Geochemical baseline establishment and ecological risk evaluation of heavy metals in greenhouse soils from Dongtai, China",2017.0,0.075,14.96,,14.04,47.83,21.95,47.76,,0,0,10.1016/j.ecolind.2016.08.037,"Geochemical baseline establishment and ecological risk evaluation of heavy metals in greenhouse soils from Dongtai, China",real_model_ready,False
28780,10.1016/j.ecolind.2016.08.037,"Geochemical baseline establishment and ecological risk evaluation of heavy metals in greenhouse soils from Dongtai, China",2017.0,0.082,14.4,,14.55,48.7,20.7,51.1,,0,0,10.1016/j.ecolind.2016.08.037,"Geochemical baseline establishment and ecological risk evaluation of heavy metals in greenhouse soils from Dongtai, China",real_model_ready,False
28781,10.1038/s41598-017-12503-3,Evaluation of biochars from different stock materials as carriers of bacterial strain for remediation of heavy metal-contaminated soil,2017.0,2.1,51.0,,0.02,0.06,,83.0,0.7,2,1,10.1038/s41598-017-12503-3,Evaluation of biochars from different stock materials as carriers of bacterial strain for remediation of heavy metal-contaminated soil,real_model_ready,False
28813,10.1007/s00128-020-02940-8,"Remediation of Cd, Pb and as Co-contaminated Paddy Soil by Applying Different Amendments",2020.0,0.7,356.86,53.71,,307.67,,,,4,1,10.1007/s00128-020-02940-8,"Remediation of Cd, Pb and as Co-contaminated Paddy Soil by Applying Different Amendments",real_model_ready,False
28827,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,2014.0,1.83,87.22,,37.17,95.44,30.77,60.17,,2,1,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,real_model_ready,False
28828,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,2014.0,2.08,92.16,,81.14,126.53,32.7,68.17,,2,1,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,real_model_ready,False
28829,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,2014.0,2.56,107.1,,78.26,134.5,35.58,74.18,,2,1,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,real_model_ready,False
28830,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,2014.0,2.57,99.54,,71.36,129.0,35.37,69.04,,2,1,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,real_model_ready,False
28831,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,2014.0,1.71,92.22,,68.59,131.34,34.89,71.11,,2,1,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,real_model_ready,False
28832,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,2014.0,2.23,103.98,,78.94,142.0,38.93,73.53,,2,1,10.3390/ijerph110303118,Influence of Heavy Metals and PCBs Pollution on the Enzyme Activity and Microbial Community of Paddy Soils around an E-Waste Recycling Workshop,real_model_ready,False
28881,10.1007/s13762-015-0927-6,Effects of key components of S. triqueter root exudates on fractions and bioavailability of pyrene–lead co-contaminated soils,2016.0,,250.0,,,,,,,1,1,10.1007/s13762-015-0927-6,Effects of key components of S. triqueter root exudates on fractions and bioavailability of pyrene–lead co-contaminated soils,real_model_ready,False
28902,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,,75.7,,28.1,81.1,18.5,,0.18,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28903,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.2,85.6,7.8,31.4,106.2,26.4,,0.13,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28904,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.66,,,33.2,87.8,45.6,,,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28905,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.28,64.7,10.9,24.0,162.6,58.0,,0.73,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28906,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.69,19.0,,36.0,113.0,26.0,,0.43,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28907,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.54,55.1,17.3,35.1,153.4,31.1,32.9,,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28908,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.75,66.6,17.3,41.5,158.0,31.0,29.4,,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28909,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,1.04,104.3,18.0,35.6,183.3,30.6,31.5,,2,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28910,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.39,44.4,16.1,31.0,110.1,29.7,26.7,,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28911,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.15,,,34.0,88.9,28.1,,,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28912,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.92,40.6,15.2,,,69.2,,0.26,2,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28913,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.21,45.7,18.1,43.1,101.4,25.1,57.6,0.64,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28914,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,,,17.3,41.6,69.6,37.4,,,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28915,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.12,67.7,6.7,,,17.1,,0.08,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28916,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.3,35.7,10.5,33.9,98.1,38.5,77.2,0.2,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28917,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.14,58.6,14.3,40.4,112.9,46.7,,0.16,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28918,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.15,18.8,6.2,21.2,70.0,25.0,57.8,0.08,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28919,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.36,59.5,11.3,42.5,227.0,77.3,,0.31,3,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28920,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.28,48.0,8.1,30.3,52.2,15.5,22.7,,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28921,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.14,44.2,14.9,,,22.4,,,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28922,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.2,30.5,8.2,34.3,105.9,31.1,87.7,0.2,0,0,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28923,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,2.57,,,35.3,149.7,56.2,,,1,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28924,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.61,,10.7,73.0,44.0,36.0,,0.8,2,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
28925,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,,0.98,84.1,,99.3,147.0,44.2,,,2,1,10.4236/gep.2019.75015,Soil Contamination with Heavy Metals and Its Impact on Food Security in China,real_model_ready,False
29448,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,2018.0,7e-06,0.0006,0.00143,0.00062,0.00076,0.00069,0.00044,0.00112,0,0,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,real_model_ready,False
29449,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,2018.0,,,0.00119,,,,,,0,0,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,real_model_ready,False
29450,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,2018.0,,,,0.00062,,0.00132,,,0,0,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,real_model_ready,False
29451,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,2018.0,7e-06,,,,,,,,0,0,10.3390/ijerph15071422,Occurrence and Toxicological Risk Assessment of Polycyclic Aromatic Hydrocarbons and Heavy Metals in Drinking Water Resources of Southern China,real_model_ready,False
29610,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,0.53,29.39,8.93,28.83,94.18,,61.3,1.13,2,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29611,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,0.46,11.29,1.81,7.16,29.0,,17.85,3.0,2,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29612,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,1.65,65.86,14.2,64.53,160.28,,73.09,0.32,1,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29613,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,2.04,45.41,10.78,67.01,89.39,,24.42,0.49,1,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29614,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,0.38,53.15,12.68,40.08,115.0,,51.78,0.25,1,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29615,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,0.23,22.98,3.22,13.09,43.35,,11.7,0.13,0,0,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29616,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,1.61,94.83,19.79,57.24,171.83,,65.84,0.3,2,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29617,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,2.02,141.93,24.01,50.99,152.23,,17.99,0.41,2,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29618,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,0.69,49.58,9.15,41.12,111.88,,75.63,0.22,1,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29619,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,2023.0,0.49,22.54,4.22,8.94,27.28,,11.7,0.24,1,1,10.1016/j.scitotenv.2023.167218,phase6_1-s2.0-S004896972305845X-main,real_model_ready,False
29753,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,3.79,31.5,7.6,,,,19.0,0.09,1,1,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29754,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.76,16.7,12.7,,,,19.7,0.32,1,1,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29755,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.45,15.2,6.6,,,,30.1,0.13,1,1,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29756,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.53,14.8,5.6,,,,22.0,0.11,1,1,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29757,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.45,15.8,6.8,,,,35.6,0.17,1,1,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29758,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.38,14.8,7.5,,,,38.6,0.11,1,1,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29759,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.3,21.1,7.8,,,,37.6,0.1,0,0,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29760,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.23,15.9,7.7,,,,27.8,0.1,0,0,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29761,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.23,15.0,6.6,,,,23.9,0.1,0,0,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
29762,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,2022.0,0.08,17.1,6.5,,,,29.6,0.05,0,0,10.1007/s00477-021-02139-1,phase6_10.1007_s00477-021-02139-1,real_model_ready,False
30023,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,2020.0,,,11.12,19.01,62.0,,,,0,0,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,real_model_ready,False
30024,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,2020.0,,,61.78,1763.1,543.06,,,,3,1,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,real_model_ready,False
30025,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,2020.0,,,10.05,154.6,55.38,,,,1,1,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,real_model_ready,False
30026,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,2020.0,,,404.03,1489.35,344.74,,,,3,1,10.1016/j.chemosphere.2020.125988,phase6_10.1016_j.chemosphere.2020.125988,real_model_ready,False
30027,10.1016/j.chemosphere.2020.126415,phase6_10.1016_j.chemosphere.2020.126415,2020.0,8.32,10530.41,,104.51,1708.58,,,,3,1,10.1016/j.chemosphere.2020.126415,phase6_10.1016_j.chemosphere.2020.126415,real_model_ready,False
30069,10.1016/j.envint.2020.105519,phase6_10.1016_j.envint.2020.105519,2020.0,0.17,25.06,7.54,21.25,71.88,23.22,58.4,0.04,0,0,10.1016/j.envint.2020.105519,phase6_10.1016_j.envint.2020.105519,real_model_ready,False
