ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,标签_生产,标签_生态,id_DOI,id_Source,split_source,is_synthetic
22881,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,45.5,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22882,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,50.2,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22883,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,51.8,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22884,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,4.62,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22885,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,85.2,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22886,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,210.0,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22887,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,27.6,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22888,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.6,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22889,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.9,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22890,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,52.4,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22891,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,44.2,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22892,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,3128.87,,,,,,,1,1,1,1,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22893,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,2090.95,,,,,,,1,1,1,1,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22894,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,22.75,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22895,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,76.0,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22896,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,34.6,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22897,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,58.73,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22898,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,127.5,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22899,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.0,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22900,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,101.7,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22901,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,74.2,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22902,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,61.0,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22903,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,62.3,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22904,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,236.0,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22905,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.4,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22906,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,97.07,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22907,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,62.91,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22908,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.1,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22909,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.31,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22910,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,28.31,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22911,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.1,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22912,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,26.6,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22913,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,10.8,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22914,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,554.0,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22915,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,256.43,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22916,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,23.18,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22917,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,53.39,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22918,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,657.82,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22919,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,36.5,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22920,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,220.48,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22921,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,41.002,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22922,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.308,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22923,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.91,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22924,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.8,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22925,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,32.1,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22926,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,61.74,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22927,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,41.76,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22928,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,41.76,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22929,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,41.76,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22930,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,41.76,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22931,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.3,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22932,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,27.2,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22933,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,27.78,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22934,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,27.58,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22935,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,28.43,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22936,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,24.71,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22937,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.97,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22938,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,27.27,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22939,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,32.973,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22940,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.9,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22941,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,32.7,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22942,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,19.37,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22943,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,80.92,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22944,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,118.8,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22945,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,67.11,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22946,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,76.68,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22947,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,46.8,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22948,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,68.62,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22949,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,67.2,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22950,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.81,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22951,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,63.04,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22952,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,77.84,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22953,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,115.0,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22954,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,71.6,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22955,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,629.0,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22956,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,4501.0,,,,,,,1,1,1,1,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22957,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.97,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22958,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,50.37,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22959,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,744.7,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22960,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,1212.0,,,,,,,1,1,1,1,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22961,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,42.7,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22962,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,36.5,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22963,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,40.7,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22964,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,58.0,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22965,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,41.99,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22966,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,64.53,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22967,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,63.33,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22968,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,92.87,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22969,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,49.67,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22970,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,38.13,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22971,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.337,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22972,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,356.16,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22973,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,13.732,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22974,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,100.4,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22975,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,96.2,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22976,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,119.6,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22977,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,51.1,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22978,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.16,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22979,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,45.61,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22980,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,50.61,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22981,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,43.2,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22982,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,19.6,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22983,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.63,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22984,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,144.0,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22985,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,11.98,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22986,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,23.78,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22987,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,23.4,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22988,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,29.8,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22989,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,29.5,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22990,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.4,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22991,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,23.7,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22992,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.1,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22993,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,19.4,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22994,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,20.9,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22995,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,42.3,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22996,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,27.5,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22997,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,37.64,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22998,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.78,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
22999,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,126.61,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23000,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,180.0,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23001,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,31.1,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23002,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,35.91,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23003,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,53.05,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23004,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,4.855,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23005,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,9.854,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23006,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,16.99,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23007,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,29.7,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23008,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,50.0,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23009,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.4,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23010,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.93,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23011,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,16.92,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23012,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.34,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23013,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,20.33,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23014,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,131.8,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23015,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.86,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23016,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.47,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23017,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,20.15,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23018,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,23.5,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23019,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,18.19,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23020,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,29.89,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23021,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,20.3,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23022,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.56,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23023,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,153.9,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23024,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,33.93,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23025,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.55,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23026,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,81.84,,,,,,,1,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23027,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.45,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23028,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,24.4,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23029,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,27.26,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23030,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,24.5,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23031,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,22.88,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23032,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.92,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23033,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.48,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23034,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,30.0,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23035,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,29.84,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23036,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,29.24,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23037,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,54.71,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23038,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,41.67,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23039,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,21.15,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23040,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,123.0,,,,,,,1,1,1,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23041,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,25.43,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23042,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,37.45,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23043,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,34.41,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23044,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,36.71,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
23045,10.1021/acs.est.4c00035,SI2_xie2024,2024.0,,29.13,,,,,,,0,0,0,0,10.1021/acs.est.4c00035,SI2_xie2024,real_model_ready,False
