site_id,Latitude,Longitude
5667,31.08091029023874,108.67394161579782
5680,32.82865330659083,114.32723054280125
5688,33.69522131821858,113.9776831805461
5715,30.44816273341592,108.23969128517614
5739,30.33712042905384,95.04771170966164
5861,31.757483620824523,104.749310145749
5906,36.88074106146713,99.74700251761972
5925,37.57870932096312,102.14286423737094
5959,36.12207218286229,103.37394825147337
5975,38.28236917808713,99.73246276747982
5977,37.65050824323272,114.56732655096684
5978,39.752765886528096,105.70000301050996
6087,39.1499,117.1217
6090,32.9165,119.3369
6092,39.1457,117.0799
6093,35.8886,120.417
6094,39.0082,117.243
6098,23.1061,113.3337
6099,23.1281,113.1088
6100,40.0737,116.2138
6101,39.975,116.3035
6102,23.138,113.1847
6103,39.7839,116.4187
6104,31.3401,121.6578
6105,31.3879,121.6458
6106,32.2287,118.8192
6109,31.5585,120.7055
6114,25.9595,119.4089
6116,31.3216,121.5527
6119,31.2793,121.6152
6120,32.7954,119.3524
6123,39.1289,117.3549
6126,32.6475,117.0784
6127,43.811,126.5591
6128,38.7632,121.4302
6132,31.3322,121.4342
6134,32.8345,119.3359
6137,39.7846,116.5215
6139,22.7084,114.173
6140,36.464,114.4672
6141,39.1108,117.0912
6143,31.2343,121.2728
6144,25.9688,119.267
6152,31.2311,121.5138
6157,40.0146,116.4689
6160,39.9243,116.4534
6162,30.5246,103.9883
6166,28.2397,121.4181
6168,22.985,113.4347
6171,39.204,117.1032
6172,22.8421,113.3769
6173,28.5467,121.4319
6184,39.9868,116.4195
6186,31.1249,121.5549
6189,31.2573,121.533
6191,47.2476,126.5361
6204,28.414,119.8478
6216,40.8406,111.7645
6221,34.1544,108.9713
6222,31.3371,120.6062
6229,34.7725,113.4807
6232,23.0592,113.2665
6239,32.1458,118.7997
6245,36.7364,118.5458
6249,42.8794,129.5066
6250,32.9435,119.2893
6254,22.6926,114.0513
6259,22.8773,108.3253
6260,30.2982,120.1333
6267,28.81973,116.10083
6269,28.74333,115.94472
6274,28.70833,116.07306
6276,28.6775,115.78805
6280,28.67028,116.01917
6297,28.5958299999999,116.00139
6299,29.3177799999999,117.13056
6311,29.24583,117.11806
6315,28.50833,115.94277
6345,28.6580599999999,115.640829999999
6353,29.1022199999999,116.09528
6371,28.74416,115.46278
6399,29.1441699999999,117.38639
6423,29.2819399999998,117.24972
6444,29.1019399999999,117.21
6483,27.8727699999999,113.79888
6495,29.82778,116.488609999999
6511,29.68056,115.78167
6528,29.1011099999998,116.01917
6559,27.7349999999999,115.14583
6561,28.51,116.25556
6640,27.66194,113.8675
6672,27.80694,114.66972
6677,25.8644399999997,114.90778
6678,25.8644399999997,114.987219999999
6685,28.95806,117.13056
6708,29.5252799999998,116.17
6714,29.75722,115.68167
6724,29.7475,116.09472
6725,29.21167,115.83583
6727,29.52222,116.17389
6751,29.7555599999999,115.68167
6760,25.6494399999998,114.75972
6763,29.16278,116.40083
6802,25.1430599999997,115.3825
6817,29.7469399999998,116.218059999999
6828,29.7469399999998,116.218059999999
6838,29.7469399999998,116.218059999999
6840,26.0674999999999,115.46528
6849,30.03556,116.654439999999
6866,29.8180599999999,116.480279999999
6918,25.4002799999998,115.503609999999
6934,28.31889,117.203329999999
6942,25.50861,115.76639
7010,25.4325,114.905
7062,27.8380599999998,114.39028
7167,27.8786099999997,115.30472
7209,28.09694,114.43056
7247,25.86306,115.85833
7258,28.41111,117.909719999999
7290,28.3825,117.44806
7319,28.16806,115.46333
7357,28.31528,114.49972
7371,28.32056,114.48611
7387,29.3177799999999,117.5275
7413,26.22278,115.628609999999
7461,28.3163899999997,114.502219999999
7486,28.81417,116.25722
7515,28.9080599999999,116.42417
7518,28.3825,118.003609999999
7535,28.90917,116.42667
7561,29.17583,116.68667
7564,29.2899999999999,116.61028
7575,28.67028,118.24194
7595,29.32,117.52806
7596,28.74222,116.41611
7606,28.74222,116.57472
7673,28.67028,116.654169999999
7702,29.43083,117.73806
7714,29.05583,116.50667
7718,27.44722,114.27222
7740,29.11056,116.73444
7775,28.74222,116.892219999999
7800,29.1363899999998,116.97917
7814,29.00972,116.648889999999
7815,27.74222,115.39361
7852,28.7352799999999,116.41222
8020,27.00889,114.27194
8120,30.404464217596537,114.20916034555836
8149,38.26234873883988,114.84144752387304
8199,31.23752307355487,99.33859665218752
8227,32.40300104377863,111.90922167191432
8241,37.62688822703505,101.68936510511936
8244,30.305528263646995,96.01979167178528
8273,37.114212511220856,97.03376992696356
8372,28.55229,112.38362
8373,28.55229,112.38362
8374,28.55229,112.38362
8375,29.37566,104.76577
8376,29.37566,104.76577
8377,29.37566,104.76577
8384,30.43167,120.29167
8385,30.43167,120.29167
8386,30.43167,120.29167
8387,31.43265,118.35134
8388,31.43265,118.35134
8389,31.43265,118.35134
8396,33.6271,114.59895
8397,33.6271,114.59895
8398,33.6271,114.59895
8420,37.9197,112.5412
8421,37.9197,112.5412
8422,37.9197,112.5412
8444,30.48922,114.94151
8445,30.48922,114.94151
8446,30.48922,114.94151
8456,31.45967,121.32886
8457,31.45967,121.32886
8458,31.45967,121.32886
8463,39.13,106.71
8466,38.47,106.27
8467,44.16,87.98
8468,43.43,83.26
8471,44.3,86.04
8472,34.26,108.95
8477,34.28,108.07
8478,34.33,108.71
8481,41.09,111.46
8483,31.16,120.64
8484,32.07,118.78
8485,33.37,120.13
8486,32.39,119.42
8488,36.65,117.0
8490,32.62,121.39
8491,24.9,118.58
8492,36.88,118.74
8493,28.0,120.67
8494,28.66,121.42
8495,31.8,118.95
8496,37.18,119.94
8497,28.67,115.87
8498,28.68,115.89
8499,30.17,121.27
8500,32.92,119.85
8502,31.95,118.83
8503,30.53,117.05
8504,31.22,121.48
8505,29.87,121.55
8506,30.29,120.15
8507,29.86,121.54
8508,29.88,121.55
8509,29.93,121.85
8510,29.95,121.72
8511,29.83,121.53
8512,30.03,121.15
8513,30.17,121.23
8514,29.65,121.4
8515,29.48,121.87
8516,29.28,121.43
8517,31.86,117.28
8518,31.15,118.57
8519,33.87,115.78
8520,26.08,119.31
8521,24.51,118.15
8523,24.45,118.08
8524,31.23,121.48
8525,33.6,119.02
8526,36.67,117.0
8527,32.4,119.43
8529,28.65,121.27
8530,28.67,121.32
8532,28.55,121.25
8534,28.62,121.15
8544,26.04,119.32
8545,26.15,119.13
8547,24.03,117.79
8548,24.82,118.54
8551,26.08,119.33
8552,26.03,119.33
8553,37.46,118.5
8554,31.95,118.85
8555,30.87,120.1
8556,30.53,119.98
8557,31.0,119.91
8558,30.64,119.68
8560,30.27,120.2
8561,32.35,118.83
8562,32.06,118.63
8563,32.03,118.77
8564,32.0,118.79
8567,31.29,120.62
8568,30.76,120.75
8570,34.6,119.17
8571,33.38,120.14
8572,32.02,120.86
8573,31.96,119.16
8576,27.9,113.16
8577,27.84,113.15
8578,35.24,113.24
8579,33.14,111.49
8581,30.7,111.29
8583,34.76,113.65
8585,27.83,112.9
8586,37.73,115.66
8588,39.33,112.43
8589,39.91,116.66
8590,39.13,117.15
8591,39.14,117.0
8592,38.98,117.38
8593,39.22,117.13
8595,39.25,117.8
8596,39.02,117.65
8597,38.83,117.45
8598,38.93,116.92
8599,40.05,117.4
8600,40.38,116.84
8601,39.75,116.14
8602,39.73,116.34
8604,38.82,116.05
8606,38.88,116.07
8611,39.14,117.01
8612,39.09,117.31
8613,36.61,114.49
8617,39.67,118.4
8618,37.7,112.74
8619,41.79,123.42
8621,41.72,123.46
8623,38.91,121.62
8624,41.27,123.18
8625,43.67,126.5
8628,39.0,122.0
8629,41.12,121.14
8630,43.86,125.35
8631,42.3,123.83
8633,43.9,125.32
8635,22.54,114.05
8636,23.9,106.62
8637,22.8,113.3
8638,22.32,114.17
8639,23.05,113.76
8640,23.48,116.76
8641,23.37,116.72
8642,23.27,116.6
8643,22.55,114.13
8644,25.61,110.67
8645,23.11,114.42
8646,23.08,114.4
8648,23.32,116.35
8649,16.0,111.5
8650,16.83,112.32
8654,22.82,114.18
8655,22.82,108.32
8656,23.7,113.04
8657,25.27,110.19
8659,26.13,106.66
8660,26.6,106.72
8661,26.57,106.71
8662,26.58,106.7
8663,26.58,106.74
8667,26.54,106.8
8671,26.41,106.54
8674,25.83,107.32
8677,36.66,101.75
8678,30.67,104.06
8685,29.26,88.88
8686,26.6,106.73
8688,27.98,86.93
8692,25.04,102.71
8693,33.99014286128198,116.7623620356542
8701,33.904951286326444,116.74127267288786
8705,33.9570351922786,116.7868209952651
8712,33.88803049874792,116.85526990795364
8716,33.90401360423556,116.7435133228268
8728,39.1499,117.1217
8731,32.9165,119.3369
8733,39.1457,117.0799
8734,35.8886,120.417
8735,39.0082,117.243
8739,23.1061,113.3337
8740,23.1281,113.1088
8741,40.0737,116.2138
8742,39.975,116.3035
8743,23.138,113.1847
8744,39.7839,116.4187
8745,31.3401,121.6578
8746,31.3879,121.6458
8747,32.2287,118.8192
8750,31.5585,120.7055
8755,25.9595,119.4089
8757,31.3216,121.5527
8760,31.2793,121.6152
8761,32.7954,119.3524
8764,39.1289,117.3549
8767,32.6475,117.0784
8768,43.811,126.5591
8769,38.7632,121.4302
8773,31.3322,121.4342
8775,32.8345,119.3359
8778,39.7846,116.5215
8780,22.7084,114.173
8781,36.464,114.4672
8782,39.1108,117.0912
8784,31.2343,121.2728
8785,25.9688,119.267
8793,31.2311,121.5138
8798,40.0146,116.4689
8801,39.9243,116.4534
8803,30.5246,103.9883
8807,28.2397,121.4181
8809,22.985,113.4347
8812,39.204,117.1032
8813,22.8421,113.3769
8814,28.5467,121.4319
8825,39.9868,116.4195
8827,31.1249,121.5549
8830,31.2573,121.533
8832,47.2476,126.5361
8845,28.414,119.8478
8857,40.8406,111.7645
8862,34.1544,108.9713
8863,31.3371,120.6062
8870,34.7725,113.4807
8873,23.0592,113.2665
8880,32.1458,118.7997
8886,36.7364,118.5458
8890,42.8794,129.5066
8891,32.9435,119.2893
8895,22.6926,114.0513
8900,22.8773,108.3253
8901,30.2982,120.1333
8906,41.8732,123.2678
8909,36.7827,117.8558
8912,45.8714,126.764
8973,39.7073,77.2809
8998,42.1339,86.8585
9011,42.0575,86.5285
9014,42.0607,86.8365
9017,41.9602,86.7898
9027,41.8933,86.7754
9034,42.1382,86.3618
9205,41.0888,80.2856
9215,41.1188,80.2341
9229,41.2151,80.0793
9264,38.4785,77.4062
9265,38.4199,77.1185
9273,38.4236,77.0705
9292,39.4485,76.0054
9293,39.4898,76.088
9378,37.2716,79.7344
9396,37.2491,79.6385
9739,43.24555876236496,126.99156853842184
9742,44.534234980217725,125.6573384227699
9757,44.29649012604828,126.4832907278618
9768,33.83742508365046,116.89985284373248
9769,31.26033450352296,121.5324217733388
9771,39.22973279224013,117.11370173320348
9772,43.77454749016213,125.25502135295602
9773,43.781272672887866,126.55742692948968
9774,39.10958350559264,117.13736874205942
9775,36.10355586841671,120.2718481581956
9776,39.06764339456057,117.15990855298811
9778,30.159902134647503,120.16427033152408
9779,23.157724370658613,113.123935123816
9780,39.93226345557043,116.3111572371062
9781,39.76951547789558,116.544665661176
9782,40.03968960992237,116.50251920443492
9783,31.17138413075201,121.34930163420192
9784,31.285269907953648,121.45204574812188
9785,31.956611470453435,118.79855307303336
9786,22.980316556334568,116.47279612062364
9788,31.593513322826823,120.75602040635334
9789,39.14401308380299,117.10545633665768
9792,31.259369993643325,121.59656227050694
9793,39.77654775061558,116.31879485872574
9799,43.712365193103935,126.69606608098016
9800,38.99167343078899,121.50961470446023
9803,36.74138110400578,116.87221339552023
9804,39.85753971856328,116.29476071785754
9805,22.65893102776268,114.09698943804828
9808,31.29888185350142,121.51126724140656
9819,31.148639449647487,121.34309397294864
9820,39.83692543587413,116.3083663861762
9822,39.94002112695313,116.52143817705633
9838,36.22286930019396,113.12080370696866
9839,36.05544362537499,113.05359393927098
9840,22.89247976579,112.88186856720009
9843,29.251640664221764,120.22848588459864
9844,43.79129126319772,125.41846490458356
9845,43.75033493981577,87.63969174917807
9846,41.850058913228274,123.44073240522243
9848,45.69623401949152,126.54595555311997
9850,36.11326930855269,103.64497634867836
9852,29.61355183712283,106.4523099287015
9853,27.88728132143073,113.11602060389016
9863,34.337786703661074,109.06913307798578
9864,31.416125927279538,120.7039626637573
9867,22.58192871789788,113.912759115485
9869,22.981518475153862,113.15824241542524
9872,23.08365376640426,113.67117472624903
9874,34.314889869714165,109.05476702314826
9875,32.117283867690105,118.82049258100064
9876,39.778102430348426,116.37031474091782
9880,41.778443391062495,122.46079112793156
9881,39.03307116538791,117.70775530814564
9892,41.80084782400583,123.5170403787375
9895,36.69450216800975,117.14701615503128
9898,45.80910472229858,126.70074522519612
9901,28.79012169557403,115.98397216576694
9902,37.69340271965828,112.75045488840615
9906,32.6283086849297,111.14539982046944
9909,32.55742368128737,111.15239450042624
9946,32.71741180022768,111.0906126737261
9948,32.37101130851154,111.51968205718394
9953,31.215336770610016,121.3633690978493
9954,31.146306702514064,121.37439299549196
9956,31.167232711129927,121.48093971940466
9957,31.15232337825084,121.50631573284316
9958,31.314613929888058,121.46554218593684
9959,31.323328309789456,121.4485463376876
9960,31.200237162232103,121.4959293324618
9961,31.087799760783447,121.4055800352908
9962,31.262811914409056,121.54946550889024
9963,31.26872642954737,121.34228384501615
9964,31.275576262928464,121.45239853556608
9965,31.337577331170017,121.43359420356948
9966,31.25604082411932,121.44589211673164
9967,31.291250504326506,121.4361719350104
9968,31.22577050260692,121.385190578823
9969,31.285324903131663,121.41094436584537
9971,31.13471739062245,121.46469416610203
9972,31.28911443875152,121.36001694823754
9973,31.19050582754109,121.6097557020616
9974,31.20818917441856,121.5873789505584
9975,31.19994534874081,121.41744635427824
9976,31.274613635344288,121.57608766745012
9977,31.20400453655454,121.58614608809496
9978,31.129080336399067,121.50597118704994
9979,31.232510897832352,121.34143005893314
9980,31.23506139215696,121.46423492042167
9981,31.18446155684104,121.3403586122207
9982,31.17067574041951,121.3977611813924
9983,31.14820106047441,121.43087519869208
9985,31.302746193686097,121.47541340564509
9986,31.17271438499633,121.38639620805873
9988,31.189159421535297,121.37327686635506
9989,31.22764586154199,121.54738143111504
9990,31.305336462586386,121.39167344291012
9991,31.231320968442404,121.54941113249708
9992,31.117350849219704,121.4590906969552
9993,31.325107614354224,121.37352755387086
9994,31.19097941428144,121.61319500092117
9995,31.152942504344946,121.3908174561458
9996,31.322750017549005,121.38172826564298
9998,31.15648885321903,121.55789690711843
9999,31.21088410554411,121.61495557301242
10001,31.272739591577405,121.35783414657092
10002,31.295024477588417,121.5397328051635
10003,31.292192171785835,121.33581409933456
10004,31.31230906081188,121.44043244524212
10005,31.18433934280804,121.36727062345015
10006,31.28119200563956,121.61364232242356
10007,31.261196599017776,121.58794372105476
10008,31.290356183390063,121.5912608415315
10009,31.35384652434611,121.46152373448416
10010,31.34704260326654,121.49529618083976
10011,31.36512362341094,121.57553834456672
10012,31.31267020655758,121.52065300733
10013,31.22817618819389,121.53197075209896
10014,31.267475919715547,121.38273568928142
10015,31.19556980444017,121.39102363196132
10016,31.232934330333112,121.54421484478264
10017,31.33575984401532,121.61611490892878
10018,31.153615343382025,121.5323739316497
10021,31.11955208624942,121.40164522221214
10022,31.237256221800344,121.33216012959063
10023,31.2983904831844,121.43410057782972
10024,31.176434189709543,121.35080740998868
10025,31.338119754021708,121.4106610001222
10027,31.24394430846152,121.56826474456804
10028,31.228823879523578,121.34456331220984
10029,31.361056248581995,121.59186823284368
10030,31.09953327973763,121.57027292792397
10031,31.3012492507808,121.3320748960378
10032,31.209183730245147,121.5435622369052
10033,31.33217285394418,121.3709049716938
10034,31.309477643783428,121.55196261025772
10035,31.162916176372978,121.55901912806628
10036,31.1041750646178,121.47412821179712
10037,31.274352466267025,121.40713949897012
10038,31.13875600895724,121.42001420024332
10039,31.26281170178864,121.585918968902
10040,31.318682427203218,121.35587841270232
10041,31.224255844186164,121.34723521353568
10042,31.19382024707376,121.3945401109968
10043,31.18113767821654,121.27915871471556
10044,31.262629769865377,121.42289477154829
10045,31.21152256702276,121.28832053698012
10046,31.3202910814428,121.33845046329714
10047,31.2714864531939,121.40572100946808
10048,31.17011556243936,121.52371040073426
10049,31.050892678787783,121.34066293224258
10050,31.337404579154853,121.42991966197611
10051,31.228713000138224,121.32046487832032
10052,31.19442337056179,121.30068344258636
10054,31.277746463542982,121.49019797583593
10055,31.160841772503566,121.3518740635132
10056,31.15181507321116,121.30065229809844
10057,31.27518497611476,121.4900223951762
10058,31.113216739329733,121.3703656080402
10059,31.25713513040111,121.41067877759596
10060,31.18824549699507,121.46326848776974
10061,31.1920548809297,121.49579851836528
10062,31.27487755226654,121.4906544476441
10063,31.16304368192943,121.52446561739094
10064,31.10614324997488,121.43727622625028
10065,31.290693019313466,121.42525506707216
10067,31.06390902961129,121.4393975379044
10068,31.094321910476232,121.3317903679016
10069,31.07744933263112,121.45396003225169
10070,31.3217836974618,121.41773104475934
10071,31.32491631971403,121.49030400804666
10072,31.29885233102798,121.33353598177312
10073,31.219708119291685,121.39198967054791
10075,31.2638633501346,121.3730762709523
10076,31.19888305383019,121.27586588734066
10077,31.23142612193764,121.40846229285364
10078,31.068681353490337,121.47067270726888
10079,31.27768096076603,121.4243561265214
10080,31.281067753353483,121.53975318183107
10081,31.2740829145246,121.39074676502476
10083,31.205667323714337,121.56669985772032
10084,31.19783751359002,121.6594400426759
10085,31.18199657927662,121.54443916051962
10086,31.17868245860509,121.55116353375958
10088,31.03879123833438,121.4740696999242
10092,31.08043380472369,121.63850599957068
10093,31.153077705623765,121.41562241206184
10096,31.05860971342204,121.4375097710599
10097,31.02711061784296,121.4254442306106
10098,31.115150235042524,121.44735189719512
10099,31.25224518335388,121.65623832004488
10100,31.209762742839526,121.40333092579436
10102,31.082911690711963,121.63285554385072
10103,31.085983547293537,121.4110011854001
10104,31.14702894538395,121.50689258852704
10105,31.26627837497804,121.42408858677756
10106,31.134126086185347,121.53766460609094
10107,31.012125032097146,121.58236689184386
10108,31.10516811345423,121.50078119182326
10109,31.22403368140504,121.47276651547848
10110,31.268575771965384,121.66251727928156
10111,31.032514516796127,121.66528858021732
10112,31.30279523259794,121.55400941939732
10113,31.03862725177577,121.63689325349888
10114,31.040078686194565,121.41480343215356
10115,31.03189668860288,121.69941952738904
10116,31.13262037138401,121.51534814473276
10117,31.19357248921822,121.6936959421084
10121,40.523719496537645,116.9589894235706
10129,40.38387583448407,116.6694456495276
10130,40.33030237785869,116.8195965776127
10136,40.43517141279731,116.73166833472528
10141,40.46954667297965,116.98768664434824
10144,40.49751862559419,117.0072604097104
10149,40.51118904493619,117.01657301093977
10150,40.55718008225165,116.9962889613288
10151,40.360150681679606,116.74608836738612
10159,40.33759055191395,116.76003851568724
10161,40.47252779012378,116.9632098926634
10169,40.26295711128776,116.72928462968537
10180,40.40335904945606,116.81856604017324
10182,40.51174970455968,116.87838984340516
10185,40.34146268225759,116.67831028026548
10193,40.49254833256873,116.95924297029028
10196,40.48560983574037,116.9308018223465
10216,40.36325027200369,116.82631393522364
10227,40.490297340563984,116.99204670260632
10243,40.3640231217944,116.8381777682225
10248,40.558965131447145,116.92623616906626
10263,40.39425245165431,116.89317862987228
10264,40.21292496536668,116.6533129008926
10276,40.26475318945501,116.67739521646456
10282,40.49725759089476,116.83132364094864
10289,40.42635567597379,116.76227179954704
10296,40.412917628501766,116.8350667258459
10309,40.35957124736542,117.00852033818336
10313,40.49465751410389,116.9402853710311
10320,40.39410106284047,116.81405122667942
10332,40.31612699819609,116.7151781582922
10339,40.48204914745079,116.93339601098953
10347,40.2956272269221,116.60878172234392
10353,40.192101027780886,116.7554160902978
10356,40.31188770182982,116.6369122684567
10357,40.15847082360845,116.5621406803904
10358,40.32725367546384,116.60227048981096
10364,40.21340192165677,116.42675133245508
10370,40.41874248227061,115.51054268924284
10380,40.27980169822401,115.61432808667269
10387,40.290427394719366,115.53760152402694
10392,40.45499737949248,115.61666146426496
10395,40.416138495261336,115.75647328962609
10403,40.41240513986427,115.53441367305396
10428,40.37267974896307,115.7827111853438
10448,30.69368357473401,104.13648464391224
10450,30.62696762266918,104.02483497755225
10451,30.668831010954047,103.92411796826408
10452,30.60285962984191,103.93370961180028
10453,30.60693538096826,103.98486605621204
10454,30.61625473229372,104.0884897944191
10458,30.61469326751053,104.14661387205388
10459,30.65028897135305,104.02720365045798
10462,30.57947178322383,104.0878553744116
10464,30.65381288901479,104.1255298781304
10465,30.68783648397836,104.1012001284662
10469,30.729926867294672,104.01318614363652
10471,30.69798174912634,104.0029402914345
10477,30.56286470695576,104.04499960871068
10480,30.539228121138606,104.25817665324386
10486,30.83821589241656,104.17249760169334
10488,30.799509524604883,104.04146487241216
10489,30.523928476916627,104.06924319723431
10491,30.699367086312844,104.0863358466122
10494,30.824403852025423,103.9572962895722
10498,30.760540247117017,104.12583309975264
10501,30.83159425807451,104.20282722330276
10506,30.76594638197028,103.91915948787585
10507,30.770916487944625,104.11680532456246
10510,30.706505652391023,104.1645969475875
10511,30.553489677960496,104.03157511208651
10513,30.796203272250608,104.1243971575801
10514,30.745773013491323,104.0303064110374
10516,30.78985821454689,103.97256722871336
10518,30.607211340646703,104.02935472896336
10520,30.610384526083458,104.0573561021384
10522,30.701310333372653,104.00816408443644
10526,30.67394296489569,104.14239306380026
10527,30.7742827294955,104.0649376121397
10528,30.564113627503303,104.01615064673103
10530,30.855303597026985,104.22564691409852
10532,30.48359362369844,104.06424324771652
10533,30.57585132563791,104.20616534967192
10535,30.81645306416741,103.97667768986096
10536,30.68584201022013,103.90654386578262
10540,30.780943210853465,104.04363402387098
10541,30.74682931251803,104.00318185091884
10542,30.56337386690766,104.03858309812864
10544,30.762079931088927,104.11975556665256
10546,30.80181600325924,104.13024729741576
10548,30.74376295187396,104.04696856637756
10552,30.866887446079364,104.0123226029387
10553,30.55772170045912,104.09629891328514
10556,30.58306662353274,103.94690882645962
10557,30.66280125030278,103.9832215357016
10562,37.89141405801437,118.914238832454
10569,37.90265532803811,118.84023298774387
10583,37.715673619286335,119.0790317179148
10585,37.73135793001259,119.13338537237848
10586,37.76798132102007,119.1747729010054
10587,37.67391145959992,119.0543894705477
10588,37.67750450917259,119.14068452298864
10589,37.67514996606694,119.16606176311318
10590,37.68466628909944,119.12198921139522
10591,37.756543264116274,119.14697505453184
10592,37.75883188303165,119.08392584125713
10593,37.68602422647207,119.04937563675657
10594,37.76971983973728,119.1202087191614
10595,26.423356181520383,99.40801749462086
10596,26.42683564407671,99.40627195444254
10597,26.42397766107328,99.40626554374872
10610,26.419511593500538,99.4047515796397
10677,43.59873520314158,118.05380492181564
10830,23.10254457978416,113.44114108635002
10831,23.11817517657217,113.39711427933086
10832,23.07330956420817,113.39075708376832
10833,23.09293588650905,113.39708908267366
10834,23.02274397673905,113.476878211783
10835,23.008023086971143,113.42697493301785
10836,23.023689033953847,113.46431308985689
10839,23.089504299213377,113.29343814972152
10840,23.07293746629958,113.30735756649877
10841,23.0425661694246,113.3012845998902
10842,23.0937383515388,113.322464648461
10843,23.07509782817518,113.29559637834204
10852,32.636159108177694,111.15382631494356
10868,32.62495003017192,111.74440983865028
10880,32.68801855086147,111.161039632767
10883,32.66088865993126,111.1887669142572
10884,32.57533997241622,111.42567588251246
10913,32.5265939380614,111.73634353267282
10914,32.589899146823925,111.50485000440628
10922,32.61886564408114,111.17290411097744
10959,32.54837316420976,111.49650021023244
10960,32.28512724965654,111.84706472152472
10973,32.68824341227284,111.15266860403403
10977,32.39957848230027,111.6862705019792
11001,32.73116047713382,111.56067378706464
11004,32.44451022155289,111.6521768845433
11013,32.70384334725819,111.46893865285466
11032,32.51215981869967,111.51457703632384
11042,32.36968167521007,111.64187594872855
11053,29.06308031218859,111.73254206571042
11113,29.85637527604436,113.42967387479392
11161,23.339574108651952,109.44883797443758
11201,43.28260472400201,121.19216496344418
11220,31.0537641944144,122.97577981677428
11222,28.455565745886897,117.88311743339206
11226,27.006559384324973,120.60584942574644
11227,30.476481594458733,120.99611376050454
11229,34.436297001077044,122.31277656550742
11230,30.528204261682937,121.37589325870692
11232,33.67723810565994,120.89258375631664
11233,32.90568364493047,119.25663494832644
11235,33.3900119564921,121.0576159471168
11236,30.844847742161747,121.6039327325256
11237,33.35418416058042,121.58634727543075
11251,38.02526460121586,118.18008096569766
11255,36.76642565843825,114.9466165762142
11259,36.63512076409329,116.91806367810015
11261,34.73765000378088,120.50286444088758
11263,36.88857346407261,118.83002938159326
11265,36.96864071674714,120.70406571193443
11290,45.894037301481895,126.62401810877864
11298,23.12270553243664,113.36812139072072
11299,23.185540365809512,113.20981125725774
11302,39.15421742051142,117.26432101977188
11303,31.255740350934005,121.65860698505912
11305,39.18747196962171,117.2979718208599
11308,31.33751064040584,121.47197293984314
11311,31.337767556474624,120.79722008125866
11312,37.46426431980824,118.80432510766173
11314,24.75684755753871,118.87182831960132
11318,28.44780227182143,121.53053113353792
11319,23.139061164246325,113.22453622790496
11321,39.13878137308592,117.2200129433012
11322,22.703552423867173,113.30474336066996
11325,40.06399215008632,116.34260415463618
11326,31.151995559753413,121.53652377177288
11327,23.159152951723325,114.3998659987663
11336,31.09466812982388,121.51097771832008
11338,31.316839590519404,121.45370491190197
11341,34.81767720323666,113.65152915180946
11348,39.78158868003708,116.55187397942905
11404,28.66982035021043,93.46163191006444
11423,27.88208750962355,113.08531459617367
11426,24.268456283739702,109.30462887748752
11429,24.31791315976144,109.43310330776671
11445,25.52953484755259,103.76222892208084
11451,25.5089841347128,103.80406534206286
11454,27.69133395054128,109.1831825996674
11455,27.741611146644747,109.19472873198087
11468,40.645656231587004,120.8855483239405
11469,40.72147992275898,120.84358568994452
11470,40.66013694009359,120.88019620533888
11473,40.58997069208903,120.89685611075038
11476,23.08820444228069,113.02593865977096
11478,22.95791557224416,113.5020289407506
11480,22.92036264545036,113.0506861010366
11481,22.904482372518235,113.463701538094
11482,22.972748815514898,113.1712829564012
11483,22.910044236814752,113.36024814685784
11484,22.892799470182545,113.27720255167635
11486,23.13690453601859,113.27670788120464
11487,23.21144943908767,113.20878269344357
11488,23.23931034157047,113.2928422875125
11489,22.982250805433704,113.14772783734897
11490,23.03467826515364,113.17715582387449
11491,22.95512153696209,113.42671510368918
11493,22.989051222237293,113.0732924872074
11495,23.317162708158488,113.03585628962308
11496,22.99543631588973,113.26988931928484
11498,23.16485296447877,113.21410512323308
11499,23.03283727624381,113.33501135997776
11500,22.99840869726971,113.08555534491316
11501,23.06518840484302,113.19338741652516
11514,29.33766573803309,96.62342205212134
11518,34.68991205431827,82.34740696109277
11519,30.551124919356003,90.43523089058829
11522,31.00430681956683,93.84181263151984
11682,41.9467,86.7048
11687,42.1828,86.7181
11697,42.0759,86.5044
11718,41.7772,86.1412
11782,41.7122,82.9362
11810,41.6413,82.8233
11825,41.7323,81.9658
11839,41.8038,81.8546
11923,37.8927,77.4167
11933,37.8688,77.4033
11964,39.4454,76.0221
11965,39.4515,75.9913
11966,39.4468,75.966
11989,39.4679,75.9591
11997,39.417,76.0213
12000,39.4106,76.0136
12007,39.4453,76.0243
12084,37.2336,79.8872
12296,20.139,110.4727
12297,20.0989,110.3928
12298,20.0807,110.2785
12299,19.9724,110.3702
12303,20.0982,110.3825
12304,20.1099,110.2834
12306,19.9791,110.3384
12308,20.0525,110.2599
12310,20.1119,110.2532
12315,20.0786,110.3008
12317,20.1161,110.3154
12319,18.1213,109.6799
12321,18.1941,109.5992
12323,18.3022,109.3397
12324,18.1541,109.4891
12325,18.145,109.3635
12326,18.2017,109.5339
12329,18.1901,109.3884
12330,18.2538,109.4448
12331,18.1147,109.3574
12333,18.0903,109.3533
12335,18.1382,109.5576
12336,18.1205,109.4149
12337,18.2074,109.5552
12373,19.5165,109.5662
12388,29.6538,91.1724
12415,29.6516,91.032
12440,40.1188,116.6325
12446,40.1719,116.6335
