view,column,role,evidence_level,include,missing_strategy,note
production,missing_SumAntibiotics_SA_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumAntibiotics_TC_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumAntibiotics_TC_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumAntibiotics_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumAntibiotics_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumBPAH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumBPAH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumDDT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumDDT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumDDTs_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumDDTs_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumDDTs_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumDDTs_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumHCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumHCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumHCHs_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumHCHs_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumHCHs_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumHCHs_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumHMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumHMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumLMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumLMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumMMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumMMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumOCP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumOCP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumOPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumOPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumPBDE_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumPBDE_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumPBDE_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumPBDE_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumPCB_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumPCB_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumPCB_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumPCB_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Sum_PAH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Sum_PAH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Sum_PAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Sum_PAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Sum_PAH_range_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Sum_PAH_range_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Sum_PAH_range_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Sum_PAH_range_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Sum_PCB_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Sum_PCB_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_SumcPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_SumcPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_TPH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_TPH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_TPH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_TPH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_TPHs_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_TPHs_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_TotalOCP_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_TotalOCP_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_TotalPCB_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_TotalPCB_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_Tph_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_Tph_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_c_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_c_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_o_p_DDD_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_o_p_DDD_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_o_p_DDE_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_o_p_DDE_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_o_p_DDT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_o_p_DDT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_p_p_DDD_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_p_p_DDD_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_p_p_DDE_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_p_p_DDE_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,measured_p_p_DDT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,missing_p_p_DDT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
production,label_production_source,label,DERIVED,Y,compute_later,
ecology,row_uid,id,MEASURED,Y,keep,
ecology,dataset_view,metadata,DERIVED,Y,keep,
ecology,source_dataset,metadata,DERIVED,Y,keep,
ecology,source_file_sha256,metadata,DERIVED,Y,keep,
ecology,is_synthetic,metadata,DERIVED,Y,keep,
ecology,evidence_level,metadata,DERIVED,Y,keep,
ecology,simulation_batch_id,metadata,DERIVED,Y,keep,
ecology,generation_rule_version,metadata,DERIVED,Y,keep,
ecology,id_DOI,id,MEASURED,Y,keep,
ecology,id_Source,id,MEASURED,Y,keep,
ecology,id_SampleID,id,MEASURED,Y,keep,
ecology,covariate_Province,covariate,MEASURED,Y,keep,
ecology,covariate_City,covariate,MEASURED,Y,keep,
ecology,covariate_Region,covariate,MEASURED,Y,keep,
ecology,covariate_Latitude,covariate,MEASURED,Y,keep,
ecology,covariate_Longitude,covariate,MEASURED,Y,keep,
ecology,covariate_LandUse,covariate,MEASURED,Y,keep,
ecology,covariate_Pollution_Type,covariate,MEASURED,Y,keep,
ecology,covariate_SamplingYear,covariate,MEASURED,Y,keep,
ecology,covariate_Year,covariate,MEASURED,Y,keep,
ecology,covariate_Country,covariate,MEASURED,Y,keep,
ecology,covariate_pH_merged,covariate,MEASURED,Y,keep,
ecology,covariate_SoilpH,covariate,MEASURED,Y,keep,
ecology,covariate_pH,covariate,MEASURED,Y,keep,
ecology,covariate_OC_pct,covariate,MEASURED,Y,keep,
ecology,covariate_SoilBD_gcm3,covariate,MEASURED,Y,keep,
ecology,covariate_CEC_cmolkg,covariate,MEASURED,Y,keep,
ecology,covariate_Sand_pct,covariate,MEASURED,Y,keep,
ecology,covariate_Silt_pct,covariate,MEASURED,Y,keep,
ecology,covariate_Clay_pct,covariate,MEASURED,Y,keep,
ecology,covariate_SoilTexture,covariate,MEASURED,Y,keep,
ecology,covariate_SoilType,covariate,MEASURED,Y,keep,
ecology,covariate_Province_std,covariate,MEASURED,Y,keep,
ecology,covariate_LandUse_std,covariate,MEASURED,Y,keep,
ecology,covariate_Pollution_Type_std,covariate,MEASURED,Y,keep,
ecology,measured_Cd_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Cd_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Pb_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Pb_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_As_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_As_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Cu_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Cu_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Zn_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Zn_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Ni_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Ni_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Cr_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Cr_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Hg_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Hg_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_1-ClPyr_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_1-ClPyr_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_2MANT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_2MANT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,"measured_3,9-Cl2Phe_ngg",measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,"missing_3,9-Cl2Phe_ngg",missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_3-ClFlu_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_3-ClFlu_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_6-ClBaP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_6-ClBaP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_7-ClBaA_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_7-ClBaA_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_7MBaP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_7MBaP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_8-ClFlu_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_8-ClFlu_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,"measured_9,10-Cl2Ant_1,9-Cl2Phe_ngg",measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,"missing_9,10-Cl2Ant_1,9-Cl2Phe_ngg",missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,"measured_9,10-Cl2Phe_ngg",measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,"missing_9,10-Cl2Phe_ngg",missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_9-ClAnt_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_9-ClAnt_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_9-ClPhe_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_9-ClPhe_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_ANAPs_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_ANAPs_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_APHEs_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_APHEs_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_A_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_A_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Ant_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Ant_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Ant_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Ant_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_AntiDP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_AntiDP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_B_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_B_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_BaA_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_BaA_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_BaA_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_BaA_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_BaP_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_BaP_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_BaP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_BaP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_BaPeq_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_BaPeq_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Benz_a_anthracene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Benz_a_anthracene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Benz_a_pyrene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Benz_a_pyrene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Benz_b_fluoranthene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Benz_b_fluoranthene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Benz_e_pyrene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Benz_e_pyrene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Benz_ghi_perylene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Benz_ghi_perylene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Benz_k_fluoranthene_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Benz_k_fluoranthene_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Benzene_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Benzene_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_BghiP_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_BghiP_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_BghiP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_BghiP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_C10C40_TPH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_C10C40_TPH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_C1FLU_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_C1FLU_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_C1PYR_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_C1PYR_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_C5C10_TPH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_C5C10_TPH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Chlorpyrifos_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Chlorpyrifos_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Chr_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Chr_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Chr_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Chr_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_DDT_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_DDT_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_D_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_D_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_DichloroBiphenyl_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_DichloroBiphenyl_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Flu_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Flu_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Flu_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Flu_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_G_HCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_G_HCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_HCBD_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_HCBD_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_HCB_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_HCB_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_HCB_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_HCB_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_HMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_HMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_IcdP_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_IcdP_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_LMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_LMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_MMWPAH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_MMWPAH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Nap_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Nap_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_Nap_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_Nap_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_OCP_SumDDT_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_OCP_SumDDT_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_OCP_SumHCH_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_OCP_SumHCH_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_PAH4_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_PAH4_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_PAH_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_PAH_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_PAHs_mgkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_PAHs_mgkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_PBDE209_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_PBDE209_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_PCB101_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_PCB101_ngg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_PCB101_ugkg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,missing_PCB101_ugkg,missing_indicator,DERIVED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
ecology,measured_PCB105_ngg,measured,MEASURED,Y,keep,未观测值保留为空; 下游训练只允许 train 内插补
